OpenedYear,Status,PracticeCode,PracticeName,NAICS,NAICS Name,BusinessStreetLine1,BusinessCity,BusinessState,PracticeId,id
2020,Closed,301,Failure To Deliver/Perform,524000-Insurance Carriers & Related Activities,,PO Box 8520,Philadelphia,PA,33,33000565047
2018,Closed,17,Imposter scam,993000-Phishing,,This is the ALL major,,  ,194,194000530230
2019,Closed,104,Non-Fulfillment,561440-Collection Agencies,,PO Box 3011,Tacoma,WA,23,23000545870
2019,Closed,316,Billing Issues,513310-Wired Telecommunications Carriers,,6704 N Nevada St Ste #6,Spokane,WA,107,107000558996
2020,New,999,Other/Miscellaneous,920000-Public Administration,,PO Box 9046,Olympia,WA,60,60000571764
2020,Closed,301,Failure To Deliver/Perform,"423450-Medical, Dental, Hospital Equipment Wholesalers ",,,Austin,TX,33,33000578533
2013,Closed,403,Collection Activity (Fraudulent or mistaken ID),561440-Collection Agencies,Collection Agencies,339 S Walton,Washington ,DC,177,177000440495
2018,Closed,19,Inadequate Disclosure,"233000-General Contracting, building, & developing",,,Tacoma,WA,13,13000536271
2016,New,999,Other/Miscellaneous,522390,Real Estate Loan Servicing,Wells Fargo Bank ,Charlotte,NC,60,60000494739
2014,Closed,521,Business Failure or Bankruptcy,"451000-Sporting Goods, Hobby, Book & Music Stores","Sporting Goods, Hobby, Book & Music Stores",PO Box 1410,Kenosha,WI,56,56000442197
2015,Closed,303,Questionable Quality Product/Service,441100-Automotive Dealers,Automotive Dealers,6409 S Tacoma Way,Tacoma,WA,35,35000460652
2019,New,999,Other/Miscellaneous,531311-Residential property managers (includes landlords),,18605 17th Ave NW,Seattle,WA,60,60000559222
2017,Closed,316,Billing Issues,561450-Credit Bureaus,,PO Box 105139,Atlanta,GA,107,107000511857
2013,Closed,999,Other/Miscellaneous,561422-Telemarketing,Telemarketing,,,CA,60,60000428313
2014,Closed,638,Utilities,531190-MHU Use Only - MH landlord,MHU Use Only - MH landlord,9212 S Silver Lake RD,Medical Lake,WA,153,153000453193
2017,Closed,320,Unsatisfactory Repair/Service,513200-Cable Networks & Program Distribution,,PO Box 9040,Littleton,CO,42,42000522939
2021,Open,301,Failure To Deliver/Perform,"235000-Special trade Contractors (includes plumbers, elec",,,,  ,33,33000593390
2013,Closed,213,Free to Pay,454100-Electronic Shopping & Mail Order Houses,,,Newport Beach,CA,164,164000441678
2017,New,999,Other/Miscellaneous,993000-Phishing,,This is the ALL Major,,  ,60,60000508245
2021,Closed,301,Failure To Deliver/Perform,441210-RV Dealers,,23051 Military Rd S,Kent,WA,33,33000590343
2014,Closed,13,Misrepresentation of product or service,511000-Publishing Industries,Publishing Industries,1301 Second Ave Floor 31,Seattle,WA,10,10000453079
2020,Closed,214,Crowdfunding,511210-Software Publishers,,1567 Highlands Dr NE Ste 1,Issaquah,WA,185,185000564762
2017,Closed,203,Internet & Mobile device based transaction,541511-Website Design,,707 S Grady Wy Ste 600,Renton,WA,27,27000516842
2020,New,996,COVID-19,561510-Travel Agents,,,Seattle,WA,216,216000574352
2021,Closed,301,Failure To Deliver/Perform,454100-Electronic Shopping & Mail Order Houses,,,,WA,33,33000591375
2021,New,999,Other/Miscellaneous,920000-Public Administration,,,Newport,WA,60,60000594104
2018,Closed,203,Internet & Mobile device based transaction,513320-Telecommunications/Wireless,,6955 S Morelos Pl,Chandler,AZ,27,27000533168
2018,Closed,100,Misrepresentation of Terms,513310-Wired Telecommunications Carriers,,1800 41st St Fl 5,Everett,WA,22,22000527152
2017,Closed,203,Internet & Mobile device based transaction,"541200-Accounting, Tax Preparation Bookkeeping & Payroll ",,,Ponte Vedra,FL,27,27000502028
2013,Closed,300,Excessive Price or Charge,811100-Automotive Repair & Maintenance,Automotive Repair & Maintenance,641 W Golden Pheasant Rd,Shelton,WA,32,32000434727
2018,Closed,301,Failure To Deliver/Perform,"235000-Special trade Contractors (includes plumbers, elec",,,Vancouver,WA,33,33000540276
2014,Closed,316,Billing Issues,513310-Wired Telecommunications Carriers,Wired Telecommunications Carriers,6704 N Nevada St Ste #6,Spokane,WA,107,107000453341
2014,Closed,320,Unsatisfactory Repair/Service,722000-Restaurants and Bars,Restaurants and Bars,One Kroc Dr,Oak Brook,IL,42,42000452426
2015,Closed,999,Other/Miscellaneous,990000-Unclassified Establishments,Unclassified Establishments,,,  ,60,60000477380
2013,Closed,999,Other/Miscellaneous,990000-Unclassified Establishments,,,Bremerton,WA,60,60000438752
2019,Closed,10,Pyramid Schemes,454100-Electronic Shopping & Mail Order Houses,,830 E Parkridge Ave,Corona,CA,8,8000543503
2014,Closed,403,Collection Activity (Fraudulent or mistaken ID),561440-Collection Agencies,Collection Agencies,PO Box 7637,Springfield,OR,177,177000457786
2019,Closed,222,Advance Fee Fraud,990000-Unclassified Establishments,,,,  ,114,114000542725
2017,Closed,58,Telemarketing,561422-Telemarketing,,,,  ,20,20000517105
2013,Closed,301,Failure To Deliver/Perform,454100-Electronic Shopping & Mail Order Houses,Electronic Shopping & Mail Order Houses,701 Main St,Vancouver,WA,33,33000440017
2020,Closed,321,Unnecessary Repair/Service,441100-Automotive Dealers,,1100 Oyster Bay Ave S,Bremerton,WA,43,43000583532
2019,Closed,201,Unsolicited Mail,531200-Real Estate Agents & Agencies,,,,  ,191,191000552739
2013,Closed,323,Invoice - misleading or fraudulent,"560000-Admin. & support services (office admin., faciliti","Admin. & support services (office admin., faciliti",,,CA,182,182000440963
2014,Closed,320,Unsatisfactory Repair/Service,522210-Credit Card Issuing,Credit Card Issuing,1000 Samoset Dr,Newark,DE,42,42000449943
2020,Closed,22,Failure To Adjust/Refund,713940-Fitness & Recreational Industries,,12647 Alcosta Blvd Ste 500,San Ramon,CA,16,16000572843
2020,Closed,998,Governement agency complaint,920000-Public Administration,,PO Box 9046,Olympia,WA,179,179000570095
2020,Closed,998,Governement agency complaint,920000-Public Administration,,PO Box 40002,Olympia,WA,179,179000568997
2013,Closed,320,Unsatisfactory Repair/Service,452910-Warehouse Clubs & Superstores,Warehouse Clubs & Superstores,702 SW 8th St,Bentonville,AR,42,42000440332
2019,Closed,998,Governement agency complaint,990000-Unclassified Establishments,,,Olympia,WA,179,179000552573
2020,Closed,443,Unsolicited Text Message,621100-Office of Physicians,,,,WA,165,165000565212
2017,Closed,25,Refund Policies,541511-Website Design,,707 S Grady Wy Ste 600,Renton,WA,18,18000510760
2015,Closed,206,Right To Cancel,513320-Telecommunications/Wireless,Telecommunications/Wireless,Office of the President,Dallas,TX,30,30000460380
2017,Closed,316,Billing Issues,513320-Telecommunications/Wireless,,6955 S Morelos Pl,Chandler,AZ,107,107000501156
2018,New,999,Other/Miscellaneous,622000-Hospitals,,Department of Legal Affairs,Seattle,WA,60,60000534372
2017,New,999,Other/Miscellaneous,441100-Automotive Dealers,,8683 SR 270,Pullman,WA,60,60000520564
2021,Closed,303,Questionable Quality Product/Service,"511100-Newspaper, Periodicals, Book & Database Publishers",,PO Box 371456,Pittsburgh,PA,35,35000589625
2021,Open,999,Other/Miscellaneous,441000-Motor Vehicle & Parts Dealers,,,Spokane Valley,WA,60,60000593087
2015,Closed,701,Homeowner/Condo Association complaint or concern,813990-Home and Condo owner associations,,,Toutle,WA,181,181000462001
2014,Closed,303,Questionable Quality Product/Service,441100-Automotive Dealers,Automotive Dealers,13617 NE 20th St,Bellevue,WA,35,35000448546
2018,Closed,303,Questionable Quality Product/Service,621300-Offices of Other Health Professionals,,150 S 5th St Ste 2300,Mineapolis,MN,35,35000539079
2019,Closed,999,Other/Miscellaneous,523000-Securities,,,Kirkand,WA,60,60000555825
2015,Closed,206,Right To Cancel,"423450-Medical, Dental, Hospital Equipment Wholesalers ",,,Richland,WA,30,30000464264
2018,New,999,Other/Miscellaneous,811100-Automotive Repair & Maintenance,,,Snoqualmie Ps,WA,60,60000535543
2020,Closed,993,COVID Mask Compliance,621100-Office of Physicians,,PO Box 5299,Tacoma,WA,220,220000577614
2014,Closed,404,Collection Practices,561440-Collection Agencies,Collection Agencies,1424 N Argonne Rd,Spokane,WA,46,46000452199
2017,New,999,Other/Miscellaneous,561440-Collection Agencies,,6565 Kimball Dr Ste 200,Gig Harbor,WA,60,60000516963
2016,Closed,998,Governement agency complaint,921190-Government (General),,PO Box 41100,Olympia,WA,179,179000483201
2020,Closed,996,COVID-19,"711300-Promoters of performing arts, sports & similar eve",,220 Nickerson St,Seattle,WA,216,216000583133
2018,Closed,213,Free to Pay,454100-Electronic Shopping & Mail Order Houses,,,,WA,164,164000529223
2018,Closed,316,Billing Issues,562000-Waste Management Services,,720 4th Ave Ste 400,Kirkland,WA,107,107000539264
2013,Closed,100,Misrepresentation of Terms,513310-Wired Telecommunications Carriers,Wired Telecommunications Carriers,6704 N Nevada St Ste #6,Spokane,WA,22,22000437173
2021,Closed,316,Billing Issues,441210-RV Dealers,,3410 Pacific Hwy E,Fife,WA,107,107000592092
2020,Closed,320,Unsatisfactory Repair/Service,811100-Automotive Repair & Maintenance,,,Seattle,WA,42,42000578113
2021,Closed,222,Advance Fee Fraud,990000-Unclassified Establishments,,,,  ,114,114000591266
2015,Closed,316,Billing Issues,621300-Offices of Other Health Professionals,Offices of Other Health Professionals,1200 112th Ave NE Ste C154,Bellevue,WA,107,107000465996
2020,New,999,Other/Miscellaneous,522291-Consumer Lending (includes Payday Lenders),,801 Cherry S Ste 3900,Fort Worth,TX,60,60000585522
2021,Open,999,Other/Miscellaneous,621100-Office of Physicians,,600 Broadway,Seattle,WA,60,60000589847
2019,Closed,318,Charge:Service Not Performed/Product not delivered,513200-Cable Networks & Program Distribution,,Office of the President,Dallas,TX,40,40000554634
2016,Closed,214,Crowdfunding,713990-Amusement & Recreational Industries,,,Brandenburg,KY,185,185000478955
2020,Closed,206,Right To Cancel,524128-Extended Service contract companies,,3333 Beverly Rd B6-258A-B,Hoffman Estates,IL,30,30000579818
2020,New,999,Other/Miscellaneous,511000-Publishing Industries,,1950 S State St,Tacoma,WA,60,60000578271
2020,New,999,Other/Miscellaneous,990000-Unclassified Establishments,,,,  ,60,60000564718
2013,Closed,206,Right To Cancel,561620-Security Systems (including locksmiths),Security Systems (including locksmiths),Attn: Legal 160,Provo,UT,30,30000433242
2018,Closed,301,Failure To Deliver/Perform,454100-Electronic Shopping & Mail Order Houses,,175 Varick St Ste 604,New York,NY,33,33000527155
2018,Closed,22,Failure To Adjust/Refund,"235000-Special trade Contractors (includes plumbers, elec",,,Pasco,WA,16,16000527190
2015,Closed,444,Foreclosure Issue,541100-Legal Services- Attorneys,,,Seattle,WA,155,155000469794
2014,Closed,318,Charge:Service Not Performed/Product not delivered,454300-Direct Selling Establishments (including home fuel,Direct Selling Establishments (including home fuel,PO Box 24085,Seattle,WA,40,40000445827
2019,Closed,203,Internet & Mobile device based transaction,513320-Telecommunications/Wireless,,308 S Akard St Rm 1110,Dallas,TX,27,27000558047
2018,Closed,213,Free to Pay,454100-Electronic Shopping & Mail Order Houses,,610 Pembroke Rd #10864,Greensboro,NC,164,164000531109
2019,Closed,100,Misrepresentation of Terms,441100-Automotive Dealers,,1600 Auburn Wy N,Auburn,WA,22,22000552550
2020,Closed,301,Failure To Deliver/Perform,522390-Real Estate Loan Servicing,,Wells Fargo Bank ,Charlotte,NC,33,33000576501
2020,New,999,Other/Miscellaneous,621100-Office of Physicians,,PO Box 5299,Tacoma,WA,60,60000559593
2021,Closed,17,Imposter scam,990000-Unclassified Establishments,,,,  ,194,194000590857
2015,Closed,316,Billing Issues,513320-Telecommunications/Wireless,Telecommunications/Wireless,Office of the President,Dallas,TX,107,107000470806
2019,Closed,316,Billing Issues,990000-Unclassified Establishments,,,Round Rock AVE,TX,107,107000558102
2019,Closed,303,Questionable Quality Product/Service,443000-Electronics/appliance stores,,PO Box 9312,Minneapolis,MN,35,35000548333
2016,Closed,316,Billing Issues,532000-Rental & leasing services,Rental & leasing services,419 E Main St,Middletown,NY,107,107000481755
2019,Closed,318,Charge:Service Not Performed/Product not delivered,"532100-Automotive Rental & Leasing (includes cars, trucks",,,Columbus,OH,40,40000557866
2017,Closed,30,Data Breach,561450-Credit Bureaus,,PO Box 105139,Atlanta,GA,115,115000514645
2017,Closed,58,Telemarketing,561422-Telemarketing,,,,  ,20,20000511944
2019,Closed,320,Unsatisfactory Repair/Service,"235000-Special trade Contractors (includes plumbers, elec",,10300 SW Nimbus Ave Ste P-B,Portland,OR,42,42000546313
2021,New,999,Other/Miscellaneous,441210-RV Dealers,,23051 Military Rd S,Kent,WA,60,60000590343
2019,New,999,Other/Miscellaneous,513200-Cable Networks & Program Distribution,,1323 34th Ave,Fife,WA,60,60000543910
2019,Closed,4,Prizes & Promotion Issue,441100-Automotive Dealers,,585 Rainier Ave S,Renton,WA,3,3000544187
2021,Closed,104,Non-Fulfillment,"711300-Promoters of performing arts, sports & similar eve",,220 Nickerson St,Seattle,WA,23,23000592133
2016,Closed,998,Governement agency complaint,"922000-Justice, Public Order & Safety",,700 5th Ave #2777,Seattle,WA,179,179000488805
2020,Closed,316,Billing Issues,513320-Telecommunications/Wireless,,PO Box 7175,Pasadena,CA,107,107000576537
2015,Closed,316,Billing Issues,513200-Cable Networks & Program Distribution,Cable Networks & Program Distribution,12405 Powerscourt Dr,St Louis,MO,107,107000465703
2017,New,999,Other/Miscellaneous,561520-Tour Operators,,6417-A Fauntleroy Wy SW,Seattle,WA,60,60000516823
2014,Closed,26,Advertising,813300-Social Advocacy Organizations,Social Advocacy Organizations,650 F St NW,Washington,DC,19,19000457938
2019,Closed,301,Failure To Deliver/Perform,"235000-Special trade Contractors (includes plumbers, elec",,8611 S 192nd St,Kent,WA,33,33000556967
2019,Closed,301,Failure To Deliver/Perform,441100-Automotive Dealers,,401 3rd Ave SW,Pacific,WA,33,33000557716
2020,Closed,403,Collection Activity (Fraudulent or mistaken ID),561440-Collection Agencies,,5425 Robin Hood Rd Ste 100,Norfolk,VA,177,177000570128
2020,Closed,22,Failure To Adjust/Refund,"332214-Kitchen utensil manufacturing, includes pots, pans",,,Atlanta,GA,16,16000581808
2018,Closed,7,Warranty,"335000-Electronic Equip., Appliance & Component Mfg'ring ",,Appliance Park AP6-129,Louisville,KY,6,6000528599
2013,Closed,203,Internet & Mobile device based transaction,522320-Financial Transaction Processing,Financial Transaction Processing,12312 Port Grace Blvd,Lavista,NE,27,27000429598
2013,Closed,320,Unsatisfactory Repair/Service,513200-Cable Networks & Program Distribution,Cable Networks & Program Distribution,1323 34th Ave,Fife,WA,42,42000429511
2020,New,999,Other/Miscellaneous,522320-Financial Transaction Processing,,12312 Port Grace Blvd,Lavista,NE,60,60000565505
2017,New,999,Other/Miscellaneous,561590-Other Travel  services (includes travel clubs),,16411 May Creek Rd,Gold Bar,WA,60,60000501248
2015,Closed,630,Repair timeline,531190-MHU Use Only - MH landlord,MHU Use Only - MH landlord,1441 West Bay DR NW #102,Olympia,WA,145,145000466213
2020,Closed,998,Governement agency complaint,920000-Public Administration,,243 Israel Rd SE,Tumwater,WA,179,179000586071
2017,Closed,13,Misrepresentation of product or service,"560000-Admin. & support services (office admin., faciliti",,,,WA,10,10000500193
2019,Closed,406,Servicemembers Civil Relief Act (SCRA),561440-Collection Agencies,,29125 Solon Rd,Solon,OH,199,199000553532
2017,Closed,104,Non-Fulfillment,"335000-Electronic Equip., Appliance & Component Mfg'ring ",,85 Challenger Rd,Ridgefield Park,NJ,23,23000511202
2019,New,999,Other/Miscellaneous,"813219-Charities, Grantmaking, Civic & Giving Services",,,,  ,60,60000556519
2014,Closed,301,Failure To Deliver/Perform,441100-Automotive Dealers,,,Chehalis,WA,33,33000452684
2021,Closed,213,Free to Pay,454100-Electronic Shopping & Mail Order Houses,,,,  ,164,164000594902
2013,Closed,627,Privacy Issues,621100-Office of Physicians,Office of Physicians,717 17th St Fl 26,Denver,CO,141,141000435761
2021,Closed,301,Failure To Deliver/Perform,524128-Extended Service contract companies,,1524 Hwy 30 E,Carroll,IA,33,33000591213
2019,Closed,22,Failure To Adjust/Refund,454100-Electronic Shopping & Mail Order Houses,,600 W Chicago Ave Ste 620,Chicago,IL,16,16000557192
2020,New,999,Other/Miscellaneous,990000-Unclassified Establishments,,,,  ,60,60000569611
2016,Closed,998,Governement agency complaint,"611310-Colleges, Universities & Professional Schools","Colleges, Universities & Professional Schools",Office of the Ombud 339 HUB,Seattle,WA,179,179000492540
2016,New,999,Other/Miscellaneous,325400-Pharmaceutical & Medicine Manufacturing,,One Johnson & Johnson Plaza,New Brunswick,NJ,60,60000488788
2021,Closed,316,Billing Issues,621300-Offices of Other Health Professionals,,1145 Broadway Plaza Ste 1150,Tacoma,WA,107,107000591898
2013,Closed,22,Failure To Adjust/Refund,"453000-Misc. Stores (incl. florists, office supplies, gif","Misc. Stores (incl. florists, office supplies, gif",1102 E Main Ave,Puyallup,WA,16,16000427532
2017,New,999,Other/Miscellaneous,562000-Waste Management Services,,1600 127th Ave NE,Bellevue,WA,60,60000510526
2016,Closed,999,Other/Miscellaneous,990000-Unclassified Establishments,,,New York,NY,60,60000490035
