Production Year,Operator,County,Town,Producing Formation,Active Gas Wells,Inactive Gas Wells,Purchaser Codes
1993,"Weil Resources, Inc.",Erie,EVANS,MEDINA,8,0,GK
1994,"Ardent Resources, Inc.",Chautauqua,HARMONY,MEDINA,2,0,GH
1994,"Meter, Erin L. & William J.",Livingston,WEST SPARTA,MARCELLUS,1,0,
1987,Wyckoff Development Co.,Steuben,JASPER,ORISKANY,1,0,GK
1977,Estate of James D. Greene,Allegany,ALMA,RICHBURG,0,0,OB
1997,L. W. Resources,Chautauqua,GERRY,MEDINA,8,3,
1991,"Marquisee, Joseph A.",Oswego,WILLIAMSTOWN,TRENTON,1,0,
1999,Belden & Blake Corporation,Erie,BRANT,MEDINA,5,0,GK
1987,U S Energy Development Corp.,Chautauqua,SHERMAN,MEDINA,1,0,"GH,GX"
1986,"Barnes, Gertrude",Cattaraugus,ALLEGANY,BRADFORD,0,0,OA
1978,Goldenrod Oil Co.,Cattaraugus,ALLEGANY,CHIPMUNK,0,0,OA
1972,"Potter , Linford",Allegany,INDEPENDENCE,FULMER VALLEY,0,0,OB
1990,Equitable Resources Exploraration,Seneca,FAYETTE,MEDINA-QUEENSTON,42,5,GX
1996,21 Pavement of WNY LLC,Erie,LANCASTER,MEDINA,1,0,
1998,Eastern American Energy Corp.,Steuben,HORNELLSVILLE,ORISKANY,1,0,GK
1995,"Ardent Resources, Inc.",Erie,CONCORD,MEDINA,11,0,GK
1999,"Cameron, Howard F. & Shirley J",Chautauqua,CARROLL,MEDINA,1,0,
1986,National Fuel Gas Supply Corp.,Erie,NORTH COLLINS,AKRON,13,0,GK
1976,Vossler & Shaw,Allegany,,,0,0,
1996,"Weil Resources, Inc.",Erie,ORCHARD PARK,MEDINA,2,0,GK
1990,"Stark, Eric",Allegany,INDEPENDENCE,FULMER VALLEY,0,0,OB
1983,"Dunkirk, City School District",Chautauqua,DUNKIRK,MEDINA,1,0,
1997,"Otis Eastern Service, Inc.",Allegany,ANDOVER,FULMER VALLEY,0,0,"OC,OD"
1996,"Burkholder, Randy",Chautauqua,CLYMER,MEDINA,1,0,
1993,"Cordova Resources, Inc.",Cattaraugus,CARROLLTON,CHIPMUNK,0,0,OA
1973,Pine Oil Co.,Allegany,GENESEE,RICHBURG,0,0,OB
1997,"Geo Ventures, Inc.",Erie,BOSTON,MEDINA,8,0,GX
1993,"Appalachian Energy, Inc.",Chautauqua,BUSTI,MEDINA,10,5,GH
1991,Newman Oil Co.,Cattaraugus,CARROLLTON,CHIPMUNK,0,0,"OA,OC"
1997,"Subsea Oil & Gas, Inc.",Erie,EVANS,MEDINA,5,1,GK
1992,"Morse, Theodore S",Chautauqua,PORTLAND,MEDINA,1,0,"GD,GK"
1980,"Operating Engineers Local 17 Training Fund, Inc.",Erie,HAMBURG,MEDINA,3,0,GK
1990,B B & K Oil Co.,Cattaraugus,ALLEGANY,CHIPMUNK,0,0,OB
1989,Perry Energy III,Livingston,LEICESTER,MEDINA,3,0,"GH,GP"
1971,"Dedrick, Douglas",Erie,AURORA,MEDINA,3,0,GX
1994,Bloomfield Central School,Ontario,EAST BLOOMFIELD,MEDINA,0,1,
1995,Onondaga Environmental Institute,Onondaga,LAFAYETTE,,0,0,
1996,"GFS Energy, Inc.",Chautauqua,DUNKIRK,MEDINA,6,0,GK
1994,"Frey Well Drilling, Inc.",Genesee,PEMBROKE,MEDINA,1,0,GR
1994,Norris Oil Co.,Cattaraugus,ALLEGANY,CHIPMUNK,0,0,OA
1982,Columbia Gas Transmission Corp.,Chautauqua,SHERMAN,MEDINA,0,2,
1999,"Green, Laura",Chautauqua,PORTLAND,MEDINA,0,2,
1998,"Copper Ridge Oil, Inc.",Chautauqua,ELLICOTT,MEDINA,3,1,GX
1976,"Flint Oil & Gas, Inc.",Erie,ALDEN,MEDINA,0,2,GK
1975,"Heintz Gas & Oil Co., Inc.",Chautauqua,SHERIDAN,MEDINA,2,0,GK
1968,Evinczik M. & Evinczik J.T.,Chautauqua,,GLADE,0,0,OB
1989,"Conti, Joseph S",Chautauqua,BUSTI,GLADE,0,0,OB
1996,Seneca Resources Corporation,Chautauqua,SHERIDAN,MEDINA,11,0,GK
1993,"GFS Energy, Inc.",Chautauqua,DUNKIRK,MEDINA,5,1,GK
1986,Meridian Exploration Corp.,Cayuga,SPRINGPORT,QUEENSTON,1,1,GI
1972,Iroquois Gas Corp.,Cattaraugus,OTTO,MEDINA,0,1,
1967,Iroquois Gas Corp.,Chautauqua,POMFRET,MEDINA,7,1,GX
1993,"Blessing, Michael R.",Cattaraugus,OLEAN,BRADFORD,0,0,OA
1994,"Shearing, David H.",Wyoming,PERRY,MEDINA,1,0,GK
1984,D-Y-M Corp.,Steuben,WEST UNION,FULMER VALLEY,0,0,OB
1992,Hull,Livingston,LEICESTER,MEDINA,1,0,
1992,"Ebenezer Oil Co., Inc.",Allegany,INDEPENDENCE,FULMER VALLEY,0,0,OB
1981,"J M Resources, Inc.",Chautauqua,POMFRET,MEDINA,3,0,GK
1979,Templeton & Woods,Cattaraugus,OTTO,MEDINA,0,0,GT
1986,Walker Exploration & Production Corp.,Chautauqua,PORTLAND,MEDINA,4,0,GK
1975,"Edwards, Nathan B Jr",Steuben,WEST UNION,FULMER VALLEY,0,0,
1975,"County Line Stone Co., Inc.",Erie,NEWSTEAD,MEDINA,0,1,
1986,"Sterling Energy, Inc.",Livingston,LIVONIA,MEDINA,1,0,GK
1992,P & G Oil Co.,Allegany,WILLING,RICHBURG,0,0,
1973,"Hitchcock, Glen",Cattaraugus,ALLEGANY,BRADFORD,0,0,OA
1991,"Hearthstone Manor, Inc.",Erie,CHEEKTOWAGA,QUEENSTON,1,0,
1992,"H. Olsen & Sons Contractors, Inc.",Chautauqua,SHERIDAN,MEDINA,1,0,"GD,GK"
1984,Sisters of Mercy - Buffalo,Erie,ORCHARD PARK,MEDINA,1,0,
1979,"O'Connor, James M.",Allegany,GENESEE,RICHBURG,0,0,GX
1996,"Deptuch, Michael Estate",Cayuga,SUMMERHILL,ORISKANY,1,0,
1995,Falconer Central School District,Chautauqua,ELLICOTT,MEDINA,1,0,
1985,Newman Oil Co.,Cattaraugus,CARROLLTON,CHIPMUNK,0,0,OA
1997,"Desert Gas Exploration, Inc.",Chautauqua,VILLENOVA,MEDINA,1,0,GK
1983,"Edwards, Nathan B Jr",Steuben,WEST UNION,FULMER VALLEY,0,0,
1997,"Jamestown Plastics, Inc.",Chautauqua,PORTLAND,MEDINA,1,0,
1994,Onondaga Environmental Institute,Onondaga,LAFAYETTE,UNKNOWN,0,0,
1982,"Energy Oil, Inc.",Genesee,PEMBROKE,MEDINA,4,0,GK
1978,"Lenape Resources Corp., The",Ontario,PAVILION,MEDINA,0,3,
1981,Eastern American Energy Corp.,Cattaraugus,RANDOLPH,MEDINA,0,17,GH
1995,"Weil Resources, Inc.",Erie,CONCORD,MEDINA,5,0,GK
1991,Walter C. Guthrie & Sons,Wyoming,COVINGTON,MEDINA,1,0,
1996,"Leroy, Village of",Genesee,PAVILION,MEDINA,1,0,
1986,McO.Resources Corp.,Ontario,EAST BLOOMFIELD,MEDINA,1,3,GX
1992,National Fuel Gas Supply Corp.,Erie,NEWSTEAD,MEDINA,1,0,GK
1971,Iroquois Gas Corp.,Chautauqua,ARKWRIGHT,MEDINA,3,0,GX
1997,"242 Hopkins, Inc.",Erie,BUFFALO,MEDINA,1,0,
1993,Transfuel Resources Co.,Chautauqua,CLYMER,MEDINA,40,10,"GH,GK"
1999,"Nornew, Inc.",Madison,LEBANON,HERKIMER,2,1,GH
1998,"Newland, Donald & Marie",Cattaraugus,FREEDOM,MEDINA,0,1,
1991,T.M. Quaintance Crude Oil Production,Allegany,ALMA,RICHBURG,0,0,OB
1993,Transfuel Resources Co.,Chautauqua,CHAUTAUQUA,MEDINA,150,14,"GH,GK"
1997,"Growers Coop Grape Juice Co.,  Inc",Chautauqua,WESTFIELD,MEDINA,1,0,
1998,"Nornew, Inc.",Chautauqua,BUSTI,MEDINA,1,0,GK
1987,K-Arcy Corp.,Allegany,BOLIVAR,RICHBURG,0,0,OB
1976,"Ebenezer Oil Co., Inc.",Allegany,ALMA,RICHBURG,0,0,OB
1995,"Jones, William D. Estate",Cattaraugus,FREEDOM,MEDINA,1,0,
1989,Miller Oil Co.,Cattaraugus,OLEAN,BRADFORD,0,0,OA
1988,"Clearwater Systems, Inc.",Chautauqua,CHAUTAUQUA,MEDINA,1,0,GK
1999,"Desert Gas Exploration, Inc.",Chautauqua,PORTLAND,MEDINA,1,0,GK
1987,Lackawanna City School District,Erie,LACKAWANNA,MEDINA,1,0,
1986,Quaker State Corp.,Cattaraugus,OLEAN,CHIPMUNK,0,0,OB
1988,"Scott, Ross",Allegany,INDEPENDENCE,FULMER VALLEY,2,0,
1986,"Doran & Associates, Inc.",Chautauqua,MINA,MEDINA,1,0,GH
1985,Bemus Point Central School District,Chautauqua,ELLERY,MEDINA,1,0,
1997,Emerald Oil Company,Allegany,WIRT,RICHBURG,0,0,OD
1979,D-Y-M Corp.,Steuben,WEST UNION,FULMER VALLEY,0,0,OB
1973,"Barnes, Gertrude",Cattaraugus,ALLEGANY,BRADFORD,0,0,OB
1994,"Ivett, Donald L. & Jeanette V.",Chautauqua,VILLENOVA,MEDINA,1,0,
1992,"Empire Exploration, Inc.",Chautauqua,CHERRY CREEK,MEDINA,4,0,GK
1983,Petrolia Oil & Gas Co.,Allegany,ALMA,RICHBURG,0,0,
1995,Lundberg-Gilmore Delores,Cattaraugus,OLEAN,BRADFORD,0,0,OA
1993,U S Energy Development Corp.,Chautauqua,SHERMAN,MEDINA,2,0,GH
1997,Seneca Resources Corporation,Chautauqua,SHERIDAN,MEDINA,11,0,GK
1978,Daggett Oil Co.,Allegany,GENESEE,RICHBURG,0,0,OB
1973,"B.C.R. Development, Inc.",Allegany,ALMA,RICHBURG,0,0,
1993,"Trahan Petroleum, Inc.",Chautauqua,HARMONY,MEDINA,18,5,"GH,GK"
1996,Big Tree Energy Partners,Wyoming,GAINESVILLE,MEDINA,0,2,
1990,"P & S Drilling, Inc.",Erie,ELMA,MEDINA,1,0,GX
1991,Belden & Blake Corporation,Cattaraugus,OLEAN,BRADFORD,0,0,OC
1995,"Burgard, Harold H.",Chautauqua,CLYMER,MEDINA,1,0,
1994,Shawnee Operating Co.,Erie,EDEN,MEDINA,2,0,GK
1995,"Pefley Oil & Gas, Inc.",Erie,EVANS,MEDINA,0,1,
1988,"Buffington, Richard J. Jr.",Allegany,CLARKSVILLE,RICHBURG,0,0,OB
1988,"B.C.R. Development, Inc.",Allegany,ALMA,RICHBURG,0,0,
1996,Buchanan & Hatch Oil Co.,Cattaraugus,CARROLLTON,BRADFORD,0,0,
1994,"Cotton Well Drilling Company,  Inc.",Erie,BOSTON,MEDINA,8,0,GK
1982,"Buffalo China, Inc.",Erie,BUFFALO,MEDINA,0,1,
1990,"Estate of Potter, Joseph O",Allegany,INDEPENDENCE,FULMER VALLEY,0,0,
1981,"Dedrick, Douglas",Erie,AURORA,MEDINA,1,1,GK
1996,Genesee State Park Region,Oswego,RICHLAND,TRENTON,2,4,
1991,Quaker State Corp.,Tioga,OWEGO,HELDERBERG,4,4,GX
1974,Dan Gernatt Farms,Erie,NORTH COLLINS,MEDINA,1,0,
1992,Estate of Donald Vanstrom,Chautauqua,ELLICOTT,MEDINA,1,0,
1997,"Shelex Drilling, Inc.",Chautauqua,SHERMAN,MEDINA,2,0,GX
1999,"Ardent Resources, Inc.",Wyoming,COVINGTON,MEDINA,1,2,GK
1997,"Reserve Gas Company, Inc.",Erie,LANCASTER,MEDINA,0,1,
1993,"Eclipse Energy Company, LLC",Chautauqua,SHERIDAN,MEDINA,2,1,GK
1996,"Solomons Resources, LLC",Cattaraugus,OLEAN,BRADFORD,0,0,OC
1984,Cone Brothers,Genesee,STAFFORD,,1,0,
1991,Gerald M. & Jewell F. Mooney Revoc. Living Trust,Chautauqua,RIPLEY,MEDINA,1,0,
1991,TGX Corp.,Chautauqua,CHAUTAUQUA,MEDINA,86,12,"GK,GX"
1986,"Weil Resources, Inc.",Erie,ELMA,MEDINA,6,0,"GK,GX"
1994,"F & G Exploration, LLC",Cayuga,SPRINGPORT,QUEENSTON,15,0,GB
1979,Pine Oil Co.,Allegany,GENESEE,RICHBURG,0,0,OB
1996,Belden & Blake Corporation,Chautauqua,ARKWRIGHT,MEDINA,69,7,GK
1974,Libra Petroleum Company,Chautauqua,BUSTI,GLADE,0,0,OB
1982,"Preferred Products, Inc",Cattaraugus,CARROLLTON,CHIPMUNK,0,0,
1986,Gypsum Energy Management Co.,Genesee,OAKFIELD,MEDINA,1,0,"GR,GX"
1995,"Ardent Resources, Inc.",Cayuga,SPRINGPORT,QUEENSTON,4,0,GC
1989,Gypsum Energy Management Co.,Wyoming,ATTICA,MEDINA,1,0,
1968,Iroquois Gas Corp.,Allegany,ALMA,ORISKANY,0,4,
1991,"Lenape Resources Corp., The",Chautauqua,NORTH HARMONY,MEDINA,0,1,
1999,"Cotton Well Drilling Company,  Inc.",Erie,NORTH COLLINS,AKRON,1,0,
1991,"Eclipse Management Assoc., Inc",Chautauqua,SHERMAN,MEDINA,6,0,GK
1989,"Pioneer Resources, Inc.",Seneca,FAYETTE,QUEENSTON,2,0,GX
1968,W.C. Partee,Wyoming,,MEDINA,2,0,GX
1972,"Francis, David K.",Erie,COLLINS,AKRON,1,0,
1983,Berea Oil & Gas Corp.,Chautauqua,WESTFIELD,MEDINA,1,0,
1970,O. Boyce McDivitt,Cattaraugus,OLEAN,BRADFORD,0,0,OX
1986,"F. L. Stead & Associates,  Inc.",Erie,EDEN,MEDINA,2,0,GU
1992,Arlington Exploration Co.,Steuben,BATH,ONONDAGA,2,0,"GH,GK"
1990,"Woodward Pipeline, Inc.",Erie,NORTH COLLINS,MEDINA,3,0,GU
1973,"Allen, Lillian B",Allegany,,FULMER VALLEY,0,1,OB
1978,National Fuel Gas Supply Corp.,Chautauqua,WESTFIELD,MEDINA,1,0,
1998,"GFS Energy, Inc.",Chautauqua,HARMONY,MEDINA,2,0,GK
1995,"James, Frederick H.",Chautauqua,HARMONY,MEDINA,1,0,
1996,Lomak Operating Company,Erie,EVANS,MEDINA,2,0,GK
1990,"Woods, Ernest Thomas",Cattaraugus,CARROLLTON,CHIPMUNK,0,0,OC
1991,"County Line Stone Co., Inc.",Erie,NEWSTEAD,MEDINA,0,2,
1976,Seis-Ex Geophysical Ltd,Chautauqua,NORTH HARMONY,MEDINA,0,3,
1994,"Local Energy, Inc.",Erie,ELMA,MEDINA,1,0,GK
1991,"P & S Drilling, Inc.",Erie,ELMA,MEDINA,1,0,GX
1991,Cold Spring Gas No 1,Erie,NEWSTEAD,MEDINA,1,0,GX
1967,Pennzoil Products Co.,Cattaraugus,CARROLLTON,CHIPMUNK,0,0,OA
1988,"Wroblewski, Francis M",Erie,COLDEN,MEDINA,1,0,
1996,Auburn Enlarged Central School District,Cayuga,AUBURN,BLACK RIVER,1,0,
1991,"Keller, David & Edna",Chautauqua,BUSTI,GLADE,0,0,
1974,Clover Oil & Gas Co.,Erie,ALDEN,MEDINA,4,0,GN
1997,"Frey Well Drilling, Inc.",Genesee,PEMBROKE,MEDINA,1,0,
1981,"McCormick, Neil",Steuben,GREENWOOD,PENNY & FULMER VALLEY,0,0,
1984,R G Associates,Cattaraugus,OLEAN,BRADFORD,0,0,OB
1970,"Noecker, Diblasi & Thordahl",Erie,,,1,0,
1998,"Neckers, Barry and Kathy",Chautauqua,CLYMER,MEDINA,1,0,
1986,"Evinczik, Joseph A",Chautauqua,JAMESTOWN,GLADE,0,0,OB
1993,"Davis, Roy C. Jr.",Steuben,CAMERON,ORISKANY,1,0,
1986,Midwest O & G Ltd Partnership,Chautauqua,HANOVER,MEDINA,0,1,
1987,National Fuel Gas Supply Corp.,Cattaraugus,PERSIA,MEDINA,10,0,GK
1998,Shawnee Operating Co.,Erie,BRANT,MEDINA,19,0,GK
1986,Banks Bros Energy Corp.,Chautauqua,VILLENOVA,MEDINA,3,0,"GK,GX"
1986,Terra Energy,Chautauqua,SHERIDAN,MEDINA,7,0,GK
1996,"Otis Eastern Service, Inc.",Allegany,WELLSVILLE,PENNY,2,0,
1999,"Davidson, Andrew & Dorothy",Chautauqua,WESTFIELD,MEDINA,1,0,
1993,United States Gypsum Co.,Wyoming,SHELDON,MEDINA,31,0,GR
1999,Seneca Resources Corporation,Chautauqua,SHERIDAN,MEDINA,9,1,GK
1975,National Fuel Gas Supply Corp.,Erie,COLLINS,AKRON,26,2,
1985,Mitchell Exploration Corp.,Cattaraugus,MACHIAS,MEDINA,0,1,
1996,"Texas Keystone, Inc.",Cattaraugus,NEW ALBION,MEDINA,1,0,GK
1987,U S Energy Development Corp.,Chautauqua,ELLERY,MEDINA,2,0,GK
1980,Columbia Gas Transmission Corp.,Livingston,LEICESTER,MEDINA,0,1,
1995,"Weil Resources, Inc.",Chautauqua,PORTLAND,MEDINA,2,2,GK
1989,Fault Line Oil Corporation,Cattaraugus,YORKSHIRE,MEDINA,10,8,GX
1992,CNG Transmission Corp.,Seneca,WATERLOO,NIAGARA,0,1,
1991,Meridian Exploration Corp.,Seneca,FAYETTE,QUEENSTON,43,0,GX
1977,"Dedrick, Douglas",Erie,AURORA,MEDINA,1,2,GK
1985,"Lenape Resources Corp., The",Wyoming,COVINGTON,MEDINA,12,0,GK
1990,"Barnes, Gertrude",Cattaraugus,ALLEGANY,BRADFORD,1,0,
1987,Empire Energies,Erie,NORTH COLLINS,AKRON,1,5,"GK,GX"
1986,McO.Resources Corp.,Chautauqua,BUSTI,MEDINA,4,0,GK
1983,"Bouquin, Fred C Jr",Cattaraugus,ALLEGANY,,0,0,
1985,"Renard Resources Co., Inc.",Allegany,BOLIVAR,RICHBURG,0,0,OB
1987,4-R Investment Co.,Chautauqua,GERRY,MEDINA,0,2,GK
1981,"Wormley, Fred K",Allegany,BOLIVAR,RICHBURG,0,0,OB
1983,"Celestial Realty Co., Inc.",Erie,ELMA,MEDINA,1,1,
1970,Iroquois Gas Corp.,Allegany,ALMA,CHEMUNG,46,0,GX
1994,U S Energy Development Corp.,Chautauqua,NORTH HARMONY,MEDINA,13,3,GH
1979,"Local Energy, Inc.",Chautauqua,,MEDINA,15,0,GK
1999,"Lenape Resources, Inc.",Livingston,YORK,MEDINA,38,6,GH
1992,Fault Line Oil Corporation,Cattaraugus,ASHFORD,ONONDAGA,0,0,"GX,OA"
1999,L. W. Resources,Chautauqua,NORTH HARMONY,MEDINA,2,1,
1991,Fault Line Oil Corporation,Wyoming,ARCADE,MEDINA,12,1,GK
1996,"Universal Resources Holdings, Incorporated",Chautauqua,GERRY,ONONDAGA,0,0,"GK,OA"
1980,"Flint Oil & Gas, Inc.",Erie,SARDINIA,MEDINA,4,1,GK
1999,"Crist, George",Allegany,SCIO,RICHBURG,0,0,OD
1973,"Pero Farms, Inc.",Cattaraugus,,,0,2,
1988,New Gas Drilling Co.,Chautauqua,SHERIDAN,MEDINA,1,0,
1998,"Linn, Conrad W. Jr.",Cattaraugus,PORTVILLE,BRADFORD,0,0,OD
1995,L. W. Resources,Erie,BRANT,MEDINA,3,0,GK
1993,TGX Corp.,Erie,ORCHARD PARK,MEDINA,5,0,GK
1989,"Tony's, Inc.",Chautauqua,PORTLAND,MEDINA,1,0,
1993,TGX Corp.,Erie,BRANT,MEDINA,6,0,GK
1991,"Bounty Group, Inc.",Chautauqua,ELLICOTT,MEDINA,14,0,GK
1984,Gypsum Energy Management Co.,Genesee,BATAVIA,MEDINA,9,4,GR
1985,U S Energy Development Corp.,Chautauqua,SHERIDAN,MEDINA,0,1,
1995,Seneca Resources Corporation,Chautauqua,SHERMAN,MEDINA,3,0,GX
1983,Perry Gas Co.,Wyoming,PERRY,MEDINA,0,1,
1981,"Shear, Norman & Marjorie",Allegany,WARD,SCIO,0,0,OB
1996,"Dunn, Walter J. & Elixabeth Irrevocable Trust",Cayuga,SCIPIO,QUEENSTON,1,0,
1997,Belden & Blake Corporation,Erie,CONCORD,MEDINA,10,2,GK
1993,"Hopewell Oil & Gas, Inc.",Allegany,WIRT,WAUGH & PORTER,0,0,OC
1992,Walter C. Guthrie & Sons,Wyoming,COVINGTON,MEDINA,1,0,
1992,L. W. Resources,Chautauqua,DUNKIRK,MEDINA,4,0,GK
1987,U S Energy Development Corp.,Chautauqua,CHARLOTTE,MEDINA,0,2,"GK,GX"
1997,"Stark, Eric",Allegany,,,0,0,
1985,"Exchange Oil & Gas,  Inc.",Cattaraugus,ALLEGANY,BRADFORD,0,0,OB
1980,Williams Brothers Oil Co.,Cattaraugus,ALLEGANY,BRADFORD,0,0,OA
1992,"Northrop, John H.",Oneida,SANGERFIELD,HERKIMER,1,0,
1984,C & G Oil Co.,Allegany,WIRT,,0,0,
1989,Simpson Slade Ltd,Chautauqua,DUNKIRK,MEDINA,5,1,GK
1986,"Chautauqua Energy, Inc.",Chautauqua,WESTFIELD,MEDINA,11,0,GK
1997,"F & G Exploration, LLC",Cayuga,AURELIUS,QUEENSTON,1,0,
1984,Penerex Corp.,Allegany,WELLSVILLE,FULMER VALLEY,0,0,"GK,OB"
1979,"Paragon Resources, Inc.",Chautauqua,CHAUTAUQUA,MEDINA,458,5,GK
1985,Springport Associates,Cayuga,AURELIUS,QUEENSTON,1,0,GI
1988,Berea Oil & Gas Corp.,Chautauqua,CHARLOTTE,ONONDAGA-BASS ISLAND,3,1,GH
1995,"Oil, Gas & Land Services, Inc.",Chautauqua,CHARLOTTE,BASS ISLAND,0,1,
1970,Rochester Gas & Electric Corp.,Monroe,RIGA,MEDINA,1,0,GP
1999,"Stedman Energy, Inc.",Chautauqua,GERRY,ONONDAGA,1,0,GK
1979,"Lenape Resources Corp., The",Wyoming,,MEDINA,0,7,
1991,"Apex Resources,  Inc.",Allegany,BOLIVAR,RICHBURG,0,0,
1996,"Oil, Gas & Land Services, Inc.",Chautauqua,CHARLOTTE,MEDINA,4,1,GH
1971,"Wilson, Neal K.",Cattaraugus,BOLIVAR,RICHBURG,0,0,
1978,"Childs, Alanson & Marjorie",Allegany,GENESEE,RICHBURG,0,0,
1984,Pennzoil Products Co.,Cattaraugus,OLEAN,ONONDAGA,1,0,"GJ,OX"
1995,United States Gypsum Co.,Genesee,DARIEN,MEDINA,71,0,GR
1988,Shanley Montara Petroleum Co.,Wyoming,ARCADE,MEDINA,5,0,GH
1993,"Universal Resources Holdings, Incorporated",Chautauqua,PORTLAND,MEDINA,1,0,GK
1993,"White, Walter W. & Christina L.",Cattaraugus,CARROLLTON,CHIPMUNK,0,0,OA
1996,"Cady, Merle E.",Chautauqua,SHERMAN,MEDINA,1,0,
1978,Evinczik & Johnson,Chautauqua,BUSTI,GLADE,0,0,OB
1995,CNG Transmission Corp.,Steuben,DANSVILLE,ONONDAGA,1,0,GI
1981,Don-Bess Energy Develop. Co.,Allegany,BOLIVAR,RICHBURG,0,0,OB
1984,Tipperary Oil & Gas Corp.,Onondaga,LYSANDER,TRENTON,0,1,
1995,Hull,Livingston,LEICESTER,MEDINA,1,0,
1980,"Energy Oil, Inc.",Erie,ELMA,MEDINA,0,6,
1987,"Hearthstone Manor, Inc.",Erie,CHEEKTOWAGA,MEDINA,1,0,
1991,"Anderson, Stanley K.",Chautauqua,GERRY,MEDINA,1,0,
1974,National Fuel Gas Supply Corp.,Chautauqua,SHERIDAN,MEDINA,4,0,
1995,"Swanson, Herman",Chautauqua,STOCKTON,MEDINA,1,0,
1971,"Alden Aurora Gas Co.,  Inc.",Erie,ALDEN,MEDINA,8,0,GX
1995,"Seitz, Earl H.",Chautauqua,BUSTI,MEDINA,0,1,
1988,Eden Central School District,Erie,EDEN,MEDINA,1,0,
1974,"Edwards, Nathan B Jr",Steuben,WEST UNION,FULMER VALLEY,13,0,OB
1988,"Crooks, John C",Allegany,GENESEE,RICHBURG,0,0,
1996,"Geo Ventures, Inc.",Chautauqua,MINA,MEDINA,2,0,GK
1985,Birch Run Putt Farm,Cattaraugus,ALLEGANY,BRADFORD,0,0,OC
1972,"Southwell, Russell  W",Chautauqua,BUSTI,GLADE,0,0,OB
1987,"Hess, Lester H",Allegany,INDEPENDENCE,,2,0,
1996,Newman Oil Co.,Cattaraugus,CARROLLTON,CHIPMUNK,0,0,OC
1980,Daggett Oil Co.,Allegany,GENESEE,RICHBURG,0,0,OB
1983,"North Harmony Ventures, Inc.",Chautauqua,NORTH HARMONY,MEDINA,2,0,GK
1993,U S Energy Development Corp.,Chautauqua,CHARLOTTE,MEDINA,2,1,GH
1986,"Fitzgerald, Thomas J.",Allegany,CLARKSVILLE,RICHBURG,3,2,GX
1990,"Taber, Grover E. Jr.",Oswego,WEST MONROE,TRENTON,0,1,
1996,"Pefley Oil & Gas, Inc.",Chautauqua,BUSTI,MEDINA,1,0,GK
1993,"Yahn & Yahn, Inc.",Allegany,INDEPENDENCE,FULMER VALLEY,0,0,OC
1998,"Buffalo Tournament Club, Inc.",Erie,LANCASTER,MEDINA,1,0,
1993,"Karim, Raja Abdul",Cayuga,CATO,TRENTON,1,0,
1985,"Pan Energy Company, Inc.",Genesee,PEMBROKE,MEDINA,1,0,GK
1976,Potter & Wilbur,Chautauqua,BUSTI,GLADE,0,0,OA
1998,Belser Hale Co.,Cattaraugus,CARROLLTON,CHIPMUNK,0,0,OA
1997,"Taylor, Melford R. Estate of",Allegany,BOLIVAR,RICHBURG,0,0,OD
1998,Klein Oil & Logging,Allegany,ANDOVER,PENNY & FULMER VALLEY,0,0,OD
1985,Columbia Gas Transmission Corp.,Chautauqua,CHERRY CREEK,MEDINA,1,0,GH
1974,Newman Oil Co.,Cattaraugus,CARROLLTON,CHIPMUNK,0,0,OC
1997,"Resource America, Inc.",Chautauqua,NORTH HARMONY,ONONDAGA,0,0,GK
1989,"Ebenezer Oil Co., Inc.",Allegany,ALMA,RICHBURG,0,0,OB
1997,"Gage, Allen J.",Chautauqua,HANOVER,MEDINA,1,0,
1989,"Wilk-Bay Energy Co., Inc.",Erie,ELMA,MEDINA,1,0,GK
1976,"Leon, Harry R.",Allegany,ANDOVER,FULMER VALLEY,0,0,OB
1994,"N.E.A. Cross of N.Y., Inc.",Chautauqua,FRENCH CREEK,MEDINA,34,3,GX
1989,"Sterling Energy, Inc.",Livingston,AVON,MEDINA,3,0,GX
1998,United States Gypsum Co.,Genesee,ALEXANDER,MEDINA,35,0,GK
1998,Estate of Debra Haire,Chautauqua,STOCKTON,MEDINA,1,0,
1981,"Brown, Edward J. and Anne D.",Seneca,FAYETTE,MEDINA,1,0,
1968,Worldwide Energy Corp.,Yates,BENTON,MEDINA,1,2,GX
1974,National Fuel Gas Supply Corp.,Erie,EVANS,MEDINA,2,0,
1992,"Crumb, Roger G",Chautauqua,CHERRY CREEK,MEDINA,2,0,
1980,"Morse, Terry S",Chautauqua,PORTLAND,MEDINA,1,0,GK
1990,Douglas Oil & Gas Limited Partnership,Chautauqua,HARMONY,MEDINA,2,0,GX
1995,"Rigas, Constantine J.",Allegany,WARD,UPPER DEVONIAN,3,0,
1991,"F. L. Stead & Associates,  Inc.",Erie,EDEN,MEDINA,2,0,GU
1987,"Doran & Associates, Inc.",Chautauqua,WESTFIELD,MEDINA,1,0,GK
1992,Shorewood Farms Drilling,Erie,HAMBURG,MEDINA,1,0,
1997,Share Gas,Genesee,PAVILION,MEDINA,1,0,
1994,Meridian Exploration Corp.,Chautauqua,POLAND,MEDINA,2,0,GC
1989,Regal Energy Limited,Erie,NORTH COLLINS,MEDINA,5,0,GK
1988,"Chloride Power Electronic, Inc.",Livingston,CALEDONIA,MEDINA,2,0,
1984,"Templeton Energy,  Inc.",Erie,MARILLA,MEDINA,7,0,GK
