Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number
"Department for Business, Innovation and Skills",Intellectual Property Office,21/04/2010,Seminars and Conferences,Patents Directorate,Central Hall Westminster Ltd,13255,2527.31,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,21/04/2010,TOTAL MISCELLANEOUS EXPENSES - GENERAL,Chief Executive's Office,Personal expenses name witheld,47703,21.37,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,21/04/2010,Training,Patents Directorate,RC Training Wales,WERS224/25/03/10,135.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,21/04/2010,Training,Copyright and IP Enforcement Directorate,Dod's Parliamentary Communications,PK039680,430.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,21/04/2010,Travel and subsistence Overseas,Innovation Directorate,Personal expenses name witheld,47765,161.14,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,21/04/2010,Travel and subsistence Overseas,Trade Marks Directorate,Personal expenses name witheld,47756,521.87,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,21/04/2010,Travel and subsistence Overseas,Trade Marks Directorate,Personal expenses name witheld,47758,531.67,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,21/04/2010,Travel and subsistence Overseas,Trade Marks Directorate,Personal expenses name witheld,47757,561.45,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,21/04/2010,Travel and subsistence Overseas,Patents Directorate,Personal expenses name witheld,47738A,571.62,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,21/04/2010,Travel and subsistence Overseas,Trade Marks Directorate,Personal expenses name witheld,47763,574.78,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,21/04/2010,Travel and subsistence Overseas,Trade Marks Directorate,Personal expenses name witheld,47761,647.39,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,21/04/2010,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,47762,33.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,21/04/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI00380314,84.37,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,21/04/2010,Travel and subsistence UK,Finance Directorate,Personal expenses name witheld,47753,101.3,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,21/04/2010,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,47746,125.48,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,21/04/2010,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,47747,163.4,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,21/04/2010,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,47747,163.4,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,21/04/2010,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,47755,211.4,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,21/04/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,47751,317.61,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,21/04/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,47744,335.49,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,21/04/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,47752,431.25,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,21/04/2010,Treasury Solicitors,Business Support Directorate,Capital Law LLP,20012654,630.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,21/04/2010,Van Delivery Service,Business Support Directorate,Government Car and Despatch Agency,330386,6556.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,22/04/2010,Books  Newspapers & Publications,Patents Directorate,Stationery Office,9303901,19.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,22/04/2010,Computer hardware and software,Business Support Directorate,Specialist Computer Centres Plc,OP/L135476,5376.57,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,22/04/2010,IT Contractors,Trade Marks Directorate,LA International Computer Consultants Ltd,LA145185,6905.7,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,22/04/2010,Office Supplies,Business Support Directorate,Don Ruffles Ltd,IN00194715,687.32,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,22/04/2010,Paper,Finance Directorate,James McNaughton Paper Merchants Ltd,JR9149467,1177.35,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,22/04/2010,Training,Business Support Directorate,SQS Group Ltd,UT74865,220.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,22/04/2010,Training,Business Support Directorate,Cardiff University,1007006,226.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,22/04/2010,Training,Business Support Directorate,Palladium Training & Consultancy,55/10,285.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,22/04/2010,Training,Patents Directorate,Personal expenses name witheld,47769,295.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,22/04/2010,Training,Copyright and IP Enforcement Directorate,Palladium Training & Consultancy,46-10,955.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,22/04/2010,Training,Business Support Directorate,QA Ltd,SLI02168,1480.5,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,22/04/2010,Training,Business Support Directorate,SQS Group Ltd,UT74848,1778.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,22/04/2010,Training,Business Support Directorate,QA Ltd,SLI00417,2825.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,22/04/2010,Translation,Trade Marks Directorate,Foreign and Commonwealth Office,6020042,1034.86,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,22/04/2010,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Personal expenses name witheld,47767,195.92,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,22/04/2010,Travel and subsistence Overseas,Trade Marks Directorate,Personal expenses name witheld,47770,531.25,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,22/04/2010,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,47726,6.5,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,22/04/2010,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,47727,6.5,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,22/04/2010,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,47771,33.8,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,22/04/2010,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,47776,72.2,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,22/04/2010,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,47774,74.7,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,22/04/2010,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,47775,74.7,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,22/04/2010,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,47777,76.9,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,22/04/2010,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,47772,127.75,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,22/04/2010,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,47773,199.7,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,22/04/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,47766,309.05,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,22/04/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,47768,635.1,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,23/04/2010,Computer hardware and software,Business Support Directorate,Specialist Computer Centres Plc,OP/L135477,2608.5,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,23/04/2010,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA145251,1521.45,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,23/04/2010,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA145250,2391.08,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,23/04/2010,Marketing and Publicity ,Innovation Directorate,Coventry University Enterprises Ltd,CUE133506,7872.5,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,23/04/2010,Research Projects,Innovation Directorate,Office for National Statistics,1017753,1821.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,23/04/2010,Telephone Rentals and Call Charges,Business Support Directorate,British  Telecom,VP02239170M09901,11840.49,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,23/04/2010,Training,Innovation Directorate,Coventry University Enterprises Ltd,CUE133506,7872.5,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,23/04/2010,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Personal expenses name witheld,47783,289.62,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,23/04/2010,Travel and subsistence Overseas,Trade Marks Directorate,Personal expenses name witheld,47786,537.81,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,23/04/2010,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,47781,16.2,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,23/04/2010,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,47780,29.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,23/04/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,47785,38.5,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,23/04/2010,Van Delivery Service,Business Support Directorate,ARVAL PHH Business Solutions Ltd,1013936754,51.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,26/04/2010,Childcare costs,Business Support Directorate,Acorns Nurseries,201001PO,2025.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,26/04/2010,Computer hardware and software,Business Support Directorate,CDI Group plc,31738,3326.87,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,26/04/2010,Innovation support,International Policy Directorate,Hu Rong,INTERPRETATION 24.03.10,291.75,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,26/04/2010,Innovation support,International Policy Directorate,British Embassy Government Account,UKIPO-042010-1,388.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,26/04/2010,Machinery hire and maintenance,Business Support Directorate,Xerox Finance,96378065,690.72,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,26/04/2010,Machinery hire and maintenance,Business Support Directorate,Xerox Finance,96369165,39327.97,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,26/04/2010,Minor Building Works & Maintenance,Business Support Directorate,Wolseley UK Ltd,52023551,2225.05,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,26/04/2010,Online Bureau Charges,Patents Directorate,Lexis-Nexis UK,1003008464,55.08,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,26/04/2010,Security Guards,Business Support Directorate,Insolvency Service,566/2010,1404.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,26/04/2010,Security Guards,Business Support Directorate,Insolvency Service,565/2010,2645.4,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,26/04/2010,Seminars and Conferences,Copyright and IP Enforcement Directorate,ITSA Ltd,39743CN,-133.92,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,26/04/2010,Seminars and Conferences,Copyright and IP Enforcement Directorate,ITSA Ltd,39743,1550.12,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,26/04/2010,TOTAL MISCELLANEOUS EXPENSES - GENERAL,International Policy Directorate,Earls Caterers Ltd,25596,83.6,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,26/04/2010,Training,Business Support Directorate,Quadrilect Ltd,14830,380.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,26/04/2010,Training,Business Support Directorate,Quadrilect Ltd,14832,380.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,26/04/2010,Training,Business Support Directorate,Quadrilect Ltd,14833,380.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,26/04/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI00380315,129.24,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,26/04/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,47787,145.47,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,26/04/2010,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,47788,162.95,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,26/04/2010,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,47788,162.95,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,27/04/2010,BIS Solicitors,Finance Directorate,Department For Business Innovation & Skills,10029014,55416.66,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,27/04/2010,Eyecare,Business Support Directorate,Visionplus Ltd,1670619,17.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,27/04/2010,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA145444,1888.81,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,27/04/2010,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA145445,1952.99,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,27/04/2010,Machinery hire and maintenance,Business Support Directorate,Crown Lift Truck Ltd,SIN/10124311,221.4,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,27/04/2010,Machinery hire and maintenance,Business Support Directorate,Neopost Ltd,90820094,641.93,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,27/04/2010,Minor Building Works & Maintenance,Business Support Directorate,BOC Ltd,3000964812,17.09,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,27/04/2010,Minor Building Works & Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,B165492,930.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,27/04/2010,Office Cleaning,Business Support Directorate,Gremer Chemicals(UK) Ltd,210141,1413.67,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,27/04/2010,Paper,Finance Directorate,James McNaughton Paper Merchants Ltd,JR9164268,124.32,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,27/04/2010,Postage,Business Support Directorate,Royal Mail,9028890162,1439.89,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,27/04/2010,Training,Business Support Directorate,British Red Cross,N635958,155.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,27/04/2010,Training,Chief Executive's Office,National School of Government,F437519,675.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,27/04/2010,Training,Business Support Directorate,Transformation Partners,PH1860,2013.3,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,27/04/2010,Travel and subsistence UK,Trade Marks Directorate,Leasedrive Velo Rental Management Ltd,RHI00381377,66.95,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,28/04/2010,Computer hardware and software,Innovation Directorate,Moreover Technologies,CNRINV0000868,6462.5,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,28/04/2010,Fuel &Utilities,Business Support Directorate,Pulse 24 Ltd,SI0000391,384.8,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,28/04/2010,Mainframe System Charges,Business Support Directorate,Capgemini UK Plc,2.60E+13,97024.25,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,28/04/2010,Maintenance of computers,Business Support Directorate,Fujitsu FTS Ltd,8254399882,15120.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,28/04/2010,Marketing and Publicity ,Innovation Directorate,University of Stirling,30192,2129.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,28/04/2010,Marketing and Publicity ,Innovation Directorate,Caspian Publishing Ltd,INV02884,4000.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,28/04/2010,Marketing and Publicity ,Innovation Directorate,D4 Projekt Ltd,13018,6476.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,28/04/2010,Marketing and Publicity ,Innovation Directorate,Aardman Animations Ltd,20568,15401.9,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,28/04/2010,Minor Building Works & Maintenance,Business Support Directorate,Pulse 24 Ltd,SI0000391,384.8,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,28/04/2010,Office Cleaning,Business Support Directorate,OCS Group UK Ltd,OC00641675,747.33,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,28/04/2010,Office Cleaning,Business Support Directorate,OCS Group UK Ltd,OC00641675,11029.63,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,28/04/2010,Other,Business Support Directorate,TV Licensing,1389106452-30/04/10,145.5,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,28/04/2010,Other Stationery & General Supplies,Finance Directorate,James McNaughton Paper Merchants Ltd,JR9144912,182.36,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,28/04/2010,Paper,Finance Directorate,James McNaughton Paper Merchants Ltd,JR9144912,182.36,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,28/04/2010,Payroll Costs,Business Support Directorate,OGC Buying Solutions,SINMIS3457,1726.84,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,28/04/2010,Research Projects,Innovation Directorate,Moreover Technologies,CNRINV0000868,6462.5,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,28/04/2010,Security Guards,Business Support Directorate,Legion Group plc,19343,4888.91,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,28/04/2010,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,47795,140.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,28/04/2010,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,47794,174.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,28/04/2010,Telephone Rentals and Call Charges,Business Support Directorate,Vodafone Corporate Ltd,54773608,73.43,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,28/04/2010,Training,Business Support Directorate,Ecom Learning Solutions Ltd,28,-141.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,28/04/2010,Training,Business Support Directorate,Ecom Learning Solutions Ltd,5695,120.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,28/04/2010,Training,Patents Directorate,Ecom Learning Solutions Ltd,5728,120.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,28/04/2010,Training,International Policy Directorate,Ecom Learning Solutions Ltd,5729,120.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,28/04/2010,Training,Business Support Directorate,Ecom Learning Solutions Ltd,5577,141.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,28/04/2010,Training,Finance Directorate,National School of Government,F437839,160.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,28/04/2010,Training,Innovation Directorate,Interactive Business Events Ltd,0063SMS/859,275.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,28/04/2010,Training,International Policy Directorate,Dod's Parliamentary Communications,PK040839A,430.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,28/04/2010,Training,Business Support Directorate,Hands On Technology Transfer Inc,10093,1345.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,28/04/2010,Training,Business Support Directorate,E Academy Ltd,19745,1495.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,28/04/2010,Training,Business Support Directorate,Combined Knowledge Ltd,2230,1500.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,28/04/2010,Training,Business Support Directorate,Worth Consulting Ltd,960,2055.32,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,28/04/2010,Training,Business Support Directorate,QA Ltd,SLI02039,2057.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,28/04/2010,Training,Business Support Directorate,Worth Consulting Ltd,961,2137.57,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,28/04/2010,Travel and subsistence Overseas,Trade Marks Directorate,Personal expenses name witheld,47801,26.75,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,28/04/2010,Travel and subsistence Overseas,Business Support Directorate,Personal expenses name witheld,47802,572.19,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,28/04/2010,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,47749,9.9,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,28/04/2010,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,47775A,10.5,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,28/04/2010,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,47777A,10.5,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,28/04/2010,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,47792,16.2,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,28/04/2010,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,47791,19.2,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,28/04/2010,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,47776A,19.3,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,28/04/2010,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,47774A,20.4,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,28/04/2010,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,47798,27.5,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,28/04/2010,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,47796,31.3,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,28/04/2010,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,47793,31.5,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,28/04/2010,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,47800,52.8,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,28/04/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,47797,187.4,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,28/04/2010,Travel and subsistence UK,Innovation Directorate,Leasedrive Velo Rental Management Ltd,RHI00382986,270.61,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,28/04/2010,Van Delivery Service,Business Support Directorate,Days Rental,1253907,195.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,29/04/2010,Furniture & Fittings,Business Support Directorate,Senator International Ltd,S00902384,426.95,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,29/04/2010,Marketing and Publicity ,Innovation Directorate,SGA Productions Ltd,1452,102.5,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,29/04/2010,Marketing and Publicity ,Innovation Directorate,SGA Productions Ltd,1446,1055.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,29/04/2010,Marketing and Publicity ,Innovation Directorate,SGA Productions Ltd,1454,1198.8,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,29/04/2010,Marketing and Publicity ,Innovation Directorate,SGA Productions Ltd,1451,1906.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,29/04/2010,Marketing and Publicity ,Innovation Directorate,SGA Productions Ltd,1453,2500.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,29/04/2010,Marketing and Publicity ,Innovation Directorate,SGA Productions Ltd,1436,3384.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,29/04/2010,Marketing and Publicity ,Innovation Directorate,SGA Productions Ltd,1447,3825.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,29/04/2010,Marketing and Publicity ,Innovation Directorate,SGA Productions Ltd,1450,5000.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,29/04/2010,Marketing and Publicity ,Innovation Directorate,SGA Productions Ltd,1448,6002.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,29/04/2010,Marketing and Publicity ,Innovation Directorate,Aardman Animations Ltd,20594,6909.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,29/04/2010,Marketing and Publicity ,Innovation Directorate,SGA Productions Ltd,1449,8700.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,29/04/2010,Marketing and Publicity ,Innovation Directorate,Aardman Animations Ltd,20595,16253.78,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,29/04/2010,Minor Building Works & Maintenance,Business Support Directorate,Geze UK Ltd,88040616,299.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,29/04/2010,Minor Building Works & Maintenance,Business Support Directorate,WG Evans Grounds Maintenance  Ltd,15358,1220.83,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,29/04/2010,Office Cleaning,Business Support Directorate,Protectahome Ltd,55276,164.74,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,29/04/2010,Office Cleaning,Business Support Directorate,Gremer Chemicals(UK) Ltd,210285,671.79,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,29/04/2010,Online Bureau Charges,Patents Directorate,European Patent Office,40183535,136841.7,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,29/04/2010,Other Stationery & General Supplies,Finance Directorate,RR Donnelley,156121,4415.65,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,29/04/2010,Relocation Removals & Excess Fare,Business Support Directorate,Personal expenses name witheld,47807,188.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,29/04/2010,Training,Business Support Directorate,British Red Cross,N636900,155.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,29/04/2010,Training,Innovation Directorate,CQ Consultancy,715,681.5,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,29/04/2010,Training,Business Support Directorate,St John Cymru-Wales,59501,708.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,29/04/2010,Travel and subsistence Overseas,Trade Marks Directorate,Leasedrive Velo Rental Management Ltd,RHI00382987,322.08,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,29/04/2010,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,47453CN,-8.5,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,29/04/2010,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,47778,7.6,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,29/04/2010,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,47806,9.3,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,29/04/2010,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,47759,9.9,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,29/04/2010,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,47803,17.8,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,29/04/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,47809,21.6,Not recorded
