Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number
"Department for Business, Innovation and Skills",Intellectual Property Office,02/02/2011,Online Bureau Charges,Patents Directorate,Thomson Reuters (Professional) Ltd,R944637-661589-d,470386.58,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,07/02/2011,Payroll Costs,Business Support Directorate,LogicaCMG UK Ltd,HRS118338,1414.25,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,07/02/2011,Payroll Costs,Business Support Directorate,LogicaCMG UK Ltd,HRS117953,2604.75,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,02/02/2011,Computer hardware and software,Business Support Directorate,Specialist Computer Centres Plc,OP/L243157,72.85,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,08/02/2011,Computer hardware and software,Business Support Directorate,British Computer Society,1313609,598.5,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,07/02/2011,Computer hardware and software,Business Support Directorate,Accuweather Sales & Service Inc,28076,720.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,14/02/2011,Computer hardware and software,Business Support Directorate,CESG,80825,1800.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,04/02/2011,Computer hardware and software,Business Support Directorate,Trustmarque Solutions Ltd,2138773,21728.81,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,28/02/2011,IT Contractors,Trade Marks Directorate,IBM UK Ltd,5909100275,-6991.21,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,28/02/2011,IT Contractors,Trade Marks Directorate,IBM UK Ltd,5909100273,-4582.61,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,28/02/2011,IT Contractors,Trade Marks Directorate,IBM UK Ltd,5909100274,-3055.07,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,28/02/2011,IT Contractors,Trade Marks Directorate,IBM UK Ltd,5809102247,165.13,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,07/02/2011,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA161386,1716.3,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,07/02/2011,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA161971,1776.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,25/02/2011,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA162910,1803.36,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/02/2011,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA162556,1893.6,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,14/02/2011,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA162379,1914.72,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,25/02/2011,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA162911,4868.65,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,28/02/2011,IT Contractors,Trade Marks Directorate,IBM UK Ltd,5809102248,4893.85,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,28/02/2011,IT Contractors,Trade Marks Directorate,IBM UK Ltd,5809102246,5408.3,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA162469,6505.04,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,10/02/2011,IT Contractors,Trade Marks Directorate,Capgemini UK Plc,2.60E+13,17094.07,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,14/02/2011,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA162209,23414.46,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,28/02/2011,IT Contractors,Trade Marks Directorate,IBM UK Ltd,5809102245,42966.78,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,24/02/2011,Mainframe System Charges,Business Support Directorate,Capgemini UK Plc,2.60E+13,99646.33,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/02/2011,e-HR system,Business Support Directorate,Department For Business Innovation & Skills,10031070,362225.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Marketing and Publicity ,Innovation Directorate,Thirty Forty Nine Ltd,BRAN3617,62.4,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,04/02/2011,Marketing and Publicity ,Innovation Directorate,FBT Media Ltd,2004217,126.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,07/02/2011,Marketing and Publicity ,Innovation Directorate,C4 Events,142,255.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,02/02/2011,Marketing and Publicity ,Innovation Directorate,MWL Print Group Ltd,154692,342.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,03/02/2011,Marketing and Publicity ,Innovation Directorate,GWE Business West,26420,375.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,07/02/2011,Marketing and Publicity ,Innovation Directorate,New Continental Hotel,55790/33,898.5,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,25/02/2011,Marketing and Publicity ,Innovation Directorate,South Marston Hotel,9002/16-02-11,1072.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,01/02/2011,Law Reporting,Trade Marks Directorate,Marten Walsh Cherer Ltd,74682,1404.21,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,11/02/2011,Law Reporting,Trade Marks Directorate,Marten Walsh Cherer Ltd,74810,1662.78,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,09/02/2011,Treasury Solicitors,Business Support Directorate,Capital Law LLP,20015463,81.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,09/02/2011,Treasury Solicitors,Business Support Directorate,Capital Law LLP,20015457,420.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,09/02/2011,Treasury Solicitors,Business Support Directorate,Capital Law LLP,20015461,2292.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,25/02/2011,Treasury Solicitors,Patents Directorate,Treasury Solicitors,106568,3422.25,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,25/02/2011,Treasury Solicitors,Trade Marks Directorate,Treasury Solicitors,106568,7128.64,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,22/02/2011,BIS Solicitors,Finance Directorate,Department For Business Innovation & Skills,10031201,55416.66,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,01/02/2011,Copyright Tribunal - Expenditure,Copyright and IP Enforcement Directorate,LM Connors,49267,450.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Entertainment,Business Support Directorate,Mitie Facilities Services Ltd,100/90245310,6.6,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Entertainment,Business Support Directorate,Mitie Facilities Services Ltd,100/90245310,16.6,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Entertainment,Patents Directorate,Mitie Facilities Services Ltd,100/90245310,18.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Entertainment,Innovation Directorate,Mitie Facilities Services Ltd,100/90245310,26.95,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Entertainment,Business Support Directorate,Mitie Facilities Services Ltd,100/90245310,31.5,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Entertainment,Innovation Directorate,Personal expenses name witheld,49366,37.1,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Entertainment,Business Support Directorate,Mitie Facilities Services Ltd,100/90245310,38.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Entertainment,Business Support Directorate,Mitie Facilities Services Ltd,100/90245310,46.75,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,23/02/2011,Entertainment,Innovation Directorate,Personal expenses name witheld,49395,64.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Entertainment,Chief Executive's Office,Mitie Facilities Services Ltd,100/90245310,64.9,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,08/02/2011,Entertainment,Chief Executive's Office,Earls Caterers Ltd,28050,81.4,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Entertainment,Finance Directorate,Mitie Facilities Services Ltd,100/90245310,86.75,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,02/02/2011,Entertainment,Chief Executive's Office,Personal expenses name witheld,49280,93.25,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Entertainment,Innovation Directorate,Mitie Facilities Services Ltd,100/90245310,116.6,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Entertainment,Chief Executive's Office,Mitie Facilities Services Ltd,100/90245310,197.5,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Entertainment,Copyright and IP Enforcement Directorate,Mitie Facilities Services Ltd,100/90245310,279.15,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,25/02/2011,Entertainment,Business Support Directorate,Tech Hub London,5276,3210.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,21/02/2011,Non - IT Contractors,Innovation Directorate,M Barlow,49390,78.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,09/02/2011,Non - IT Contractors,Copyright and IP Enforcement Directorate,Experian Ltd,IEX3000884843,157.98,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,11/02/2011,Non - IT Contractors,Business Support Directorate,British Standards Institution,400318496,170.1,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,02/02/2011,Non - IT Contractors,Business Support Directorate,S Moore,73688,246.75,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,07/02/2011,Non - IT Contractors,Finance Directorate,GN Drage,11/229,5496.51,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,24/02/2011,Steering Board,Business Support Directorate,Personal expenses name witheld,49405,282.8,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/02/2011,Translation,Trade Marks Directorate,Q Chen,1019,280.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,15/02/2011,Innovation support,Copyright and IP Enforcement Directorate,Companies House,178210428,29.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Int Co-operation,International Policy Directorate,Carlson Wagonlit,4592565,-2126.57,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Int Co-operation,International Policy Directorate,Carlson Wagonlit,4592501,-453.56,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Int Co-operation,International Policy Directorate,Carlson Wagonlit,4592184,223.22,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/02/2011,Int Co-operation,International Policy Directorate,Personal expenses name witheld,49378,613.86,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Int Co-operation,International Policy Directorate,Carlson Wagonlit,4592566,2126.57,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Int Co-operation,International Policy Directorate,Carlson Wagonlit,4591956,4061.28,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,08/02/2011,Research Projects,Chief Executive's Office,Quadrant Consultants Ltd,2393,5850.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,01/02/2011,Corp Membership,Business Support Directorate,Intellectual Property Institute,M1710,4300.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/02/2011,Eyecare,Business Support Directorate,Personal expenses name witheld,49365,7.99,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,08/02/2011,Eyecare,Business Support Directorate,Personal expenses name witheld,49307,15.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,15/02/2011,Eyecare,Business Support Directorate,Personal expenses name witheld,49355,60.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/02/2011,Eyecare,Business Support Directorate,Personal expenses name witheld,49377,80.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,02/02/2011,Eyecare,Business Support Directorate,Specsavers Optical Superstores Ltd,49282,255.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,23/02/2011,Other,Business Support Directorate,Broom Incentives,IV21157,208.8,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/02/2011,Other,Business Support Directorate,Pedalabikeaway,431,400.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,21/02/2011,Other,Business Support Directorate,Cycle Training Wales Ltd,668,980.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,02/02/2011,Other,Business Support Directorate,Environment Agency,CRCS0441117,1290.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,15/02/2011,Bank charges,Finance Directorate,G4S Cash Services (UK) Ltd,1357088,376.95,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,01/02/2011,Bank charges,Finance Directorate,DWP Jobcentreplus No1 A/C,2867816,478.5,Not known
