Year,Quarter,LocationDesc,HealthTopic,PolicyTopic,Setting,Title,PolicyTypeID,PolicyTopicID
2009,1,Alabama,Nutrition,Liability and Indemnity,Community,Public Education,LEG,030LAI
2009,1,Missouri,Nutrition,Appropriations,School/After School,Commission on Prevention and Management of Obesity,LEG,002APP
2011,1,Massachusetts,Obesity,Food Restrictions,Community,Farmers Markets,LEG,020FOR
2012,1,Kentucky,Physical Activity,Physical Activity Requirements,School/After School,An Act Relating to School-based Decision Making<br>,LEG,035PAR
2007,1,Massachusetts,Nutrition,Liability and Indemnity,Community,Transportation System Financing Improvement,LEG,030LAI
2009,1,Missouri,Nutrition,Nutrition Standards,School/After School,Commission on Prevention and Management of Obesity,LEG,010NUS
2006,1,Utah,Physical Activity,Access to Recreational Opportunities,Community,Division of Consumer Protection,LEG,004ARO
2009,1,North Carolina,Nutrition,Appropriations,Community,Closest Market,LEG,002APP
2009,1,Texas,Physical Activity,Pedestrians/Walking,Community,Partnership for Children in Nature,LEG,052PED
2010,1,Maryland,Physical Activity,Pedestrians/Walking,Community,State Highway Administration,LEG,052PED
2010,1,New Jersey,Obesity,Appropriations,Community,Motorists Overtaking Bicycles,LEG,002APP
2009,1,Tennessee,Nutrition,Incentives,Community,Taxes Privilege,LEG,029INC
2011,1,Nevada,Physical Activity,School Siting,School/After School,Redevelopment Agencies,LEG,042SIT
2010,1,Massachusetts,Nutrition,Access to Healthy Foods,School/After School,Food Policy Council,LEG,001AHF
2010,1,New York,Nutrition,Healthier Food Retail and Food Deserts,School/After School,Sale of Certain Foods in Vending Machines,LEG,021HFR
2011,1,Maryland,Nutrition,Fruits and Vegetables,Community,Raw Agricultural Products Sales,LEG,025FAV
2010,1,Oklahoma,Nutrition,Appropriations,Restaurant/Retail,Revenue And Taxation,LEG,002APP
2010,1,New York,Obesity,Access to Drinking Water,School/After School,Healthy Kids Act Pilot Program,LEG,014ADW
2010,1,Pennsylvania,Obesity,Body Mass Index (BMI),Community,Transportation Study,LEG,006BMI
2005,1,Illinois,Obesity,Appropriations,School/After School,School Heath Recognition Program,LEG,002APP
2009,1,Florida,Physical Activity,"Parks, Recreation and Trails",Community,Healthy and Fit Florida Act,LEG,034PRT
2017,2,Maryland,Nutrition,Appropriations,Community,Maryland Farms and Families Act,LEG,002APP
2010,1,Wisconsin,Obesity,Menu Labeling,Community,Zero Net Energy Buildings,LEG,032MNL
2009,1,Minnesota,Physical Activity,"Parks, Recreation and Trails",Community,Local Government,LEG,034PRT
2009,1,Minnesota,Nutrition,Agriculture and Farming,School/After School,Financing of State Government,LEG,017AGF
2011,1,Texas,Physical Activity,Pedestrians/Walking,Community,Specific Management District Creation and Tax,LEG,052PED
2005,1,Maine,Nutrition,Nutrition Standards,School/After School,School Nutrition Education,LEG,010NUS
2002,1,Louisiana,Nutrition,Food Security,Community,An Act Making Appropriations <br>,LEG,023FOS
2005,1,Illinois,Physical Activity,Bicycling,Community,Park Zone Speed Limits,LEG,005BIK
2011,1,Oklahoma,Obesity,Task Forces/Councils,School/After School,Healthier Neighborhood Living Task Force,LEG,047TFC
2010,1,New Mexico,Obesity,Appropriations,School/After School,Application/Grant Assistance Procedures,REG,002APP
2009,1,Minnesota,Nutrition,Farm Direct Foods,Community,Financing of State Government,LEG,015FDF
2011,1,Nebraska,Obesity,Marketing Restrictions,Restaurant/Retail,Children's Health,LEG,019MAR
2011,1,New York,Nutrition,Appropriations,Community,Community Food Security Program,LEG,002APP
2012,1,West Virginia,Nutrition,Disparities/Equity,Community,Making Appropriations of Public Money out of the Treasury,LEG,013DEQ
2009,1,Florida,Obesity,Menu Labeling,Community,Statewide Legacy Communities Initiative,LEG,032MNL
2011,1,Minnesota,Nutrition,Food Policy Councils,Restaurant/Retail,Civil Actions,LEG,022FPC
2013,1,New York,Nutrition,Food Assistance Programs,Community,Food Retail Establishment Subsidization for Healthy Communities (FRESH Communities) Act,LEG,003FAP
2005,1,Massachusetts,Nutrition,Media Campaigns,Community,Walpole Recreational Land,LEG,031MDC
2005,1,South Carolina,Nutrition,Nutrition Standards,School/After School,Physical Education And Nutritional Standards,LEG,010NUS
2011,1,Mississippi,Nutrition,Nutrition Standards,School/After School,Task Force on Combating Childhood Obesity,LEG,010NUS
2010,1,Hawaii,Nutrition,Medical Care,Community,Koloa Community Hapa Trail Volunteer Assistance,LEG,026MEC
2011,1,Washington,Nutrition,Nutrition Standards,Work Place,State Agency Food Purchasing Policy,LEG,010NUS
2007,1,Rhode Island,Physical Activity,Physical Education Requirements,School/After School,Physical and Health Education Standards,LEG,036PER
2009,1,Virginia,Nutrition,Food Assistance Programs,Restaurant/Retail,WIC Program,REG,003FAP
2005,1,Wyoming,Nutrition,Media Campaigns,Community,Wyoming Community Facilities Program,LEG,031MDC
2011,1,Montana,Nutrition,Disparities/Equity,Community,Recommendations on Reducing Childhood Hunger,LEG,013DEQ
2011,1,Hawaii,Nutrition,Food Assistance Programs,Community,Food and Medical Services,LEG,003FAP
2006,1,Utah,Obesity,Front of Package Labeling,Community,Division of Consumer Protection,LEG,024FOP
2011,1,Massachusetts,Physical Activity,Built Environment and Street-Scale Design,Community,Pedestrian Safety,LEG,049BED
2009,1,Wisconsin,Nutrition,Medical Care,Community,Budget Act,LEG,026MEC
2010,1,Florida,Physical Activity,Bicycling,Community,Metropolitan Planning Organizations,LEG,005BIK
2010,1,Virginia,Physical Activity,"Parks, Recreation and Trails",Community,Community Development Authorities,LEG,034PRT
2009,1,Pennsylvania,Obesity,Disparities/Equity,Early Care and Education,"Pre-Kindergarten Counts, Requirements, Standards",REG,013DEQ
2003,1,Illinois,Obesity,Task Forces/Councils,Community,Obesity Study and Prevention Fund,LEG,047TFC
2011,1,Hawaii,Physical Activity,Disparities/Equity,School/After School,State and Counties to Allow Properties Structures and B,LEG,013DEQ
2011,1,Georgia,Obesity,Appropriations,Community,Supplemental Appropriations,LEG,002APP
2011,1,California,Nutrition,School Nutrition,School/After School,Budget Act of 2011,LEG,043SNU
2011,1,New York,Physical Activity,Built Environment and Street-Scale Design,Community,Bicycle Helmet Requirement,LEG,049BED
2007,1,Rhode Island,Physical Activity,Media Campaigns,Work Place,Public Officers and Employees,LEG,031MDC
2012,1,Hawaii,Nutrition,Farmers Markets,Community,An Act Related to Hawaii-grown Produce,LEG,016FAM
2009,1,Massachusetts,Nutrition,Farm Direct Foods,School/After School,Student Nutrition and Wellness,LEG,015FDF
2011,1,Illinois,Physical Activity,Physical Activity Requirements,School/After School,School Code,LEG,035PAR
2011,1,Massachusetts,Physical Activity,Pedestrians/Walking,Community,Expenditures Made From the Highway Fund,LEG,052PED
2011,1,New Jersey,Obesity,Body Mass Index (BMI),Community,Economic Stimulus Act,LEG,006BMI
2011,1,Washington,Obesity,Body Mass Index (BMI),Work Place,Insurance Benefits with Wellness Incentives,LEG,006BMI
2011,1,Mississippi,Obesity,Task Forces/Councils,Community,Sweetened Beverages and Syrups Tax,LEG,047TFC
2009,1,New York,Nutrition,Agriculture and Farming,School/After School,Health and Mental Hygiene Budget,LEG,017AGF
2005,1,Rhode Island,Physical Activity,Physical Education Requirements,School/After School,School Health and Wellness Programs,LEG,036PER
2011,1,Alabama,Nutrition,Vending,Restaurant/Retail,Nutrition Labeling of Food,LEG,051VEN
2009,1,New York,Nutrition,Disparities/Equity,Community,State Farm Grown Products,LEG,013DEQ
2010,1,California,Obesity,Health Insurance Coverage,Medical and/or Hospital,Health and Human Services: Federal Grant Opportunities,LEG,028HIC
2012,1,Oklahoma,Nutrition,Food Assistance Programs,Community,Resolution,LEG,003FAP
2012,1,Utah,Nutrition,Nutrition Standards,Early Care and Education,Out  of School Time Child Care Programs,REG,010NUS
2011,1,Massachusetts,Nutrition,Media Campaigns,School/After School,Public Access to State Funded School Buildings,LEG,031MDC
2011,1,Ohio,Nutrition,Food Security,Community,Drug Testing Requirement for Adults on Assistance,LEG,023FOS
2014,1,West Virginia,Physical Activity,Built Environment and Street-Scale Design,Community,Healthy Children and Healthy Communities Act,LEG,049BED
2010,1,Minnesota,Obesity,Disparities/Equity,School/After School,Education,LEG,013DEQ
2009,1,New York,Physical Activity,Appropriations,Community,Clean Water Jobs Bond Acts,LEG,002APP
2011,1,Mississippi,Nutrition,Access to Healthy Foods,Community,Healthy Foods,LEG,001AHF
2011,1,Texas,Physical Activity,Physical Activity Requirements,School/After School,Coordinated Health Program,LEG,035PAR
2011,1,Vermont,Physical Activity,Appropriations,Community,Transportation Program,LEG,002APP
2011,1,Rhode Island,Physical Activity,Pedestrians/Walking,Community,State Affairs and Government,LEG,052PED
2010,1,Hawaii,Obesity,Appropriations,Community,Aliomanu Road Reconstruction,LEG,002APP
2011,1,Illinois,Physical Activity,Disabilities,Community,Legislative Resolution,LEG,011DIS
2009,1,Nevada,Obesity,Appropriations,Community,State Program for Fitness and Wellness,LEG,002APP
2009,1,Oregon,Physical Activity,Bicycling,Community,Designation of Scenic and Regional Trails,REG,005BIK
2013,1,Illinois,Nutrition,Appropriations,Community,An Act Concerning Appropriations (Senate),LEG,002APP
2009,1,California,Nutrition,Liability and Indemnity,School/After School,Budget Act of 2009,LEG,030LAI
2009,1,Massachusetts,Physical Activity,Appropriations,Community,Land Use and Community Housing Development,LEG,002APP
2001,1,Oklahoma,Nutrition,Incentives,Community,Mental Health Pilot Projects,LEG,029INC
2009,1,Connecticut,Obesity,Appropriations,Community,Municipal Revenue Diversification,LEG,002APP
2011,1,Florida,Physical Activity,Physical Education Requirements,Community,Chronic Diseases<br>,LEG,036PER
2007,1,Michigan,Nutrition,Incentives,Restaurant/Retail,Grocery Store Tax Incentives,LEG,029INC
2009,1,Massachusetts,Nutrition,Vending,School/After School,School Nutrition,LEG,051VEN
2007,1,Rhode Island,Obesity,Sugar Sweetened Beverages,School/After School,High School Snacks and Beverages,LEG,046SSB
2011,1,Texas,Nutrition,Incentives,School/After School,Sweetened Beverages Tax,LEG,029INC
2011,1,Illinois,Nutrition,Food Security,Community,Department of Human Services,LEG,023FOS
2010,1,Florida,Obesity,Task Forces/Councils,School/After School,School Wellness and Physical Education Policies,LEG,047TFC
2009,1,Massachusetts,Nutrition,Appropriations,Community,Farmers' Markets,LEG,002APP
2009,1,California,Nutrition,Access to Healthy Foods,Restaurant/Retail,Public Health: Food Justice,LEG,001AHF
2009,1,Pennsylvania,Obesity,Appropriations,School/After School,Education Code,LEG,002APP
2011,1,Hawaii,Nutrition,Access to Healthy Foods,Community,Agriculture,LEG,001AHF
2010,1,Wyoming,Physical Activity,Public Safety,Community,Community Development Block Grant Program,REG,039SAF
2010,1,Michigan,Nutrition,Medical Care,Community,Transportation Infrastructure Options,LEG,026MEC
2010,1,Connecticut,Obesity,Appropriations,Community,Harm to Vulnerable Users of a Public Way,LEG,002APP
2010,1,Colorado,Nutrition,Food Policy Councils,Community,Food Systems Advisory Council,LEG,022FPC
2011,1,Tennessee,Obesity,Appropriations,Community,Public Funds and Financing,LEG,002APP
2009,1,Tennessee,Nutrition,Appropriations,School/After School,Education,LEG,002APP
2009,1,Minnesota,Nutrition,Appropriations,Community,Human Services,LEG,002APP
2012,1,New York,Nutrition,Agriculture and Farming,Community,An Act to Combat the Incidence of Adult and Childhood Obesity<br>,LEG,017AGF
2011,1,Tennessee,Obesity,Appropriations,Community,Taxes,LEG,002APP
2009,1,Mississippi,Nutrition,Appropriations,Community,Outdoor Advertising,LEG,002APP
2009,1,Louisiana,Obesity,Incentives,Community,Video Games Tax,LEG,029INC
2006,1,Florida,Nutrition,Task Forces/Councils,School/After School,Healthy Lifestyles,LEG,047TFC
2011,1,Illinois,Nutrition,Agriculture and Farming,Community,Appropriations and Reappropriations,LEG,017AGF
2010,1,District of Columbia,Obesity,Menu Labeling,Community,H Street Disposition Approval Resolution,LEG,032MNL
2013,3,North Carolina,Obesity,Sugar Sweetened Beverages,Restaurant/Retail,Commonsense Consumption Act,LEG,046SSB
2007,1,New Hampshire,Obesity,Health Insurance Coverage,Community,Obesity Insurance Coverage,LEG,028HIC
2013,4,District of Columbia,Nutrition,Initiatives and Programs,Community,Establish a pilot lifestyle intervention program in DC Public Schools and to create an action plan to prevent the growth of Type 2 in children.,LEG,053INP
2009,1,Massachusetts,Obesity,Appropriations,Community,Development of Transportation Infrastructure,LEG,002APP
2009,1,Texas,Nutrition,Incentives,School/After School,Student Physical Fitness,LEG,029INC
2005,1,Iowa,Nutrition,Appropriations,Community,Healthy Children Task Force,LEG,002APP
2011,1,Missouri,Nutrition,Access to Healthy Foods,Restaurant/Retail,Streamlined Sales and Use Tax Agreement,LEG,001AHF
2010,1,West Virginia,Obesity,Food Restrictions,Restaurant/Retail,Tax Credits for the Sale of Locally Grown Produce,LEG,020FOR
2011,1,California,Obesity,Appropriations,Community,Food Banks: Grants: Contributions: Income Tax Credits,LEG,002APP
2011,1,Indiana,Obesity,Body Mass Index (BMI),School/After School,Student Health Measurements,LEG,006BMI
2005,1,Pennsylvania,Nutrition,School Nutrition,School/After School,Healthy Farms and Healthy Schools Program,LEG,043SNU
2010,1,New York,Obesity,Menu Labeling,Restaurant/Retail,Sale Or Use of Artificial Trans Fat,LEG,032MNL
2009,1,Arkansas,Nutrition,Liability and Indemnity,Early Care and Education,Child Care Grants,LEG,030LAI
2009,1,California,Physical Activity,Built Environment and Street-Scale Design,Community,Santa Clara Valley Transportation Authority,LEG,049BED
2009,1,Hawaii,Nutrition,Trans Fats,School/After School,Artificial Trans Fat,LEG,050FAT
2009,1,Minnesota,Physical Activity,Pedestrians/Walking,Community,Transportation,LEG,052PED
2011,1,South Carolina,Obesity,Appropriations,School/After School,School Sold Snacks,LEG,002APP
2012,1,Ohio,Nutrition,School Nutrition,School/After School,School Standards<br>,LEG,043SNU
2009,1,Missouri,Nutrition,Appropriations,School/After School,School Nutritional Standards,LEG,002APP
2012,1,Idaho,Nutrition,Fruits and Vegetables,Community,Idaho Food Freedom Act,LEG,025FAV
2009,1,Louisiana,Obesity,Sugar Sweetened Beverages,School/After School,Beverages Offered,LEG,046SSB
2009,1,Missouri,Nutrition,Task Forces/Councils,Community,Commission on Prevention and Management of Obesity,LEG,047TFC
2011,1,Maine,Nutrition,Access to Healthy Foods,Community,Food Licensing Requirements,LEG,001AHF
2009,1,New York,Obesity,Appropriations,Community,Farmers Toll Exemption,LEG,002APP
2001,1,Maine,Nutrition,Agriculture and Farming,School/After School,School Food Service Programs,LEG,017AGF
2009,1,California,Physical Activity,Appropriations,Community,Budget Act of 2009,LEG,002APP
2009,1,Maryland,Nutrition,Task Forces/Councils,Work Place,Health Insurance Wellness Incentives,LEG,047TFC
2015,1,New York,Nutrition,Sodium,Restaurant/Retail,Trans fat reduction; Menu Labeling; breastfeeding rights; BMI in schools; PE/PA requirements; Bicycle parking,LEG,045SOD
2011,1,Mississippi,Nutrition,Agriculture and Farming,Community,Food Reduced Sales Taxes,LEG,017AGF
2011,1,West Virginia,Nutrition,Task Forces/Councils,Community,Health Insurance Providers and Wellness Programs,LEG,047TFC
2011,1,Maryland,Nutrition,Food Policy Councils,Community,Maryland Food and Nutrition Policy Council,LEG,022FPC
2010,1,Louisiana,Obesity,Appropriations,Community,Municipalities,LEG,002APP
2007,1,Washington,Nutrition,Farm Direct Foods,Community,Small Farm Direct Marketing Assistance,LEG,015FDF
2011,1,New York,Obesity,Appropriations,Community,Green Jobs Development,LEG,002APP
2009,1,Massachusetts,Nutrition,Farm Direct Foods,Community,Farm Produce to Needy Persons,LEG,015FDF
2011,1,Iowa,Obesity,Food Restrictions,Restaurant/Retail,Production Processing,LEG,020FOR
2009,1,North Carolina,Physical Activity,Task Forces/Councils,Community,Technical Assistance Healthy Lifestyle,LEG,047TFC
