OpenedYear,Status,PracticeCode,PracticeName,NAICS,NAICS Name,BusinessStreetLine1,BusinessCity,BusinessState,PracticeId,id
2014,Closed,22,Failure To Adjust/Refund,522320-Financial Transaction Processing,Financial Transaction Processing,1465 Broadway,Hewlett,NY,16,16000447448
2019,Closed,895,Mortgage Servicing Issue,522390-Real Estate Loan Servicing,,PO Box 5432,Mount Laurel,NJ,215,215000555344
2016,Closed,203,Internet & Mobile device based transaction,813110-Religious Organizations,Religious Organizations,PO Box 15309,Seattle,WA,27,27000484172
2018,Closed,13,Misrepresentation of product or service,513320-Telecommunications/Wireless,,9700 NW 112th Ave,Miami,FL,10,10000533077
2020,Closed,25,Refund Policies,454100-Electronic Shopping & Mail Order Houses,,,,  ,18,18000559904
2013,Closed,318,Charge:Service Not Performed/Product not delivered,513320-Telecommunications/Wireless,Telecommunications/Wireless,PO Box 169014,Irving,TX,40,40000426636
2020,Closed,25,Refund Policies,454100-Electronic Shopping & Mail Order Houses,,,,  ,18,18000586180
2020,Closed,316,Billing Issues,621100-Office of Physicians,,PO Box 35191,Seattle,WA,107,107000566522
2015,Closed,320,Unsatisfactory Repair/Service,522110-Commercial Banking,Commercial Banking,1000 Samoset Dr,Newark,DE,42,42000475079
2015,Closed,19,Inadequate Disclosure,561510-Travel Agents,Travel Agents,800 Connecticut Ave,Norwalk,CT,13,13000471380
2019,Closed,13,Misrepresentation of product or service,511140-Database & Directory Publishers,,,,  ,10,10000553146
2014,Closed,203,Internet & Mobile device based transaction,454000-Nonstore Retailers,,,Monroe,LA,27,27000446714
2019,Closed,206,Right To Cancel,561620-Security Systems (including locksmiths),,PO Box 814530,Dallas,TX,30,30000543650
2020,Open,613,Landlord Prohibited Acts,531190-MHU Use Only - MH landlord,,18006 Sky Park Cir Ste 200,Irvine,CA,129,129000562437
2014,Closed,316,Billing Issues,514191-Internet service providers/info. services (doesn't,Internet service providers/info. services (doesn't,Dept. 5771 ,Sterling,VA,107,107000449043
2014,Closed,320,Unsatisfactory Repair/Service,"235000-Special trade Contractors (includes plumbers, elec","Special trade Contractors (includes plumbers, elec",6019 Alameda Ave W,University Place,WA,42,42000457061
2015,Closed,203,Internet & Mobile device based transaction,454100-Electronic Shopping & Mail Order Houses,Electronic Shopping & Mail Order Houses,7 Industrial Park Ste A,Cahokia,IL,27,27000461537
2018,New,999,Other/Miscellaneous,441100-Automotive Dealers,,1128 W 3rd Ave,Spokane,WA,60,60000537545
2016,Closed,444,Foreclosure Issue,522390-Real Estate Loan Servicing,Real Estate Loan Servicing,13555 SE 36th St Ste 200,Bellevue,WA,155,155000485652
2016,Closed,605,Closing community,531190-MHU Use Only - MH landlord,MHU Use Only - MH landlord,20440 International Blvd,SeaTac,WA,121,121000496500
2017,New,999,Other/Miscellaneous,513320-Telecommunications/Wireless,,PO Box 60188,Los Angeles,CA,60,60000499058
2018,Closed,26,Advertising,513310-Wired Telecommunications Carriers,,1800 41st St Fl 5,Everett,WA,19,19000535105
2020,New,999,Other/Miscellaneous,513200-Cable Networks & Program Distribution,,12405 Powerscourt Dr,St Louis,MO,60,60000570154
2015,Closed,100,Misrepresentation of Terms,513200-Cable Networks & Program Distribution,Cable Networks & Program Distribution,1323 34th Ave,Fife,WA,22,22000463267
2013,Closed,25,Refund Policies,511140-Database & Directory Publishers,Database & Directory Publishers,1501 4th Ave Ste 400,Seattle,WA,18,18000428942
2020,Closed,303,Questionable Quality Product/Service,"235000-Special trade Contractors (includes plumbers, elec",,1308 Alexander Ave E Ste B,Fife,WA,35,35000578773
2015,Closed,22,Failure To Adjust/Refund,513320-Telecommunications/Wireless,Telecommunications/Wireless,PO Box 37380,Albuquerque,NM,16,16000468832
2017,Closed,22,Failure To Adjust/Refund,"335000-Electronic Equip., Appliance & Component Mfg'ring ",,85 Challenger Rd,Ridgefield Park,NJ,16,16000519828
2015,Closed,28,Other Vulnerable Audience Exploitation,443111-Household Appliance Stores,Household Appliance Stores,15 Oregon Ave Ste 107,Tacoma,WA,103,103000465156
2021,New,999,Other/Miscellaneous,"560000-Admin. & support services (office admin., faciliti",,350 Ellis St,Mountain View,CA,60,60000587873
2020,Closed,13,Misrepresentation of product or service,513110-Radio & Television Broadcasting,,,Seattle,WA,10,10000570300
2017,Closed,320,Unsatisfactory Repair/Service,811100-Automotive Repair & Maintenance,,101 E Montgomery,Spokane,WA,42,42000519746
2018,New,999,Other/Miscellaneous,531312-Non-residential property managers,,724 Columbia St NW #140,Olympia,WA,60,60000538744
2017,Closed,888,Spanish Language Complaints,531190-MHU Use Only - MH landlord,,20440 International Blvd,SeaTac,WA,172,172000498758
2019,Closed,17,Imposter scam,993000-Phishing,,,,  ,194,194000549166
2019,Closed,22,Failure To Adjust/Refund,442110-Furniture stores,,19220 33rd Ave W,Lynnwood,WA,16,16000556315
2017,Closed,319,Unauthorized Repair/Service,443000-Electronics/appliance stores,,PO Box 9312,Minneapolis,MN,41,41000521860
2016,Closed,60,Unauthorized Debit,513320-Telecommunications/Wireless,,,Deerfield,IL,109,109000481458
2020,Closed,303,Questionable Quality Product/Service,514191-Internet service providers/info. services (doesn't,,401 Kirkland Parkplace Ste 500,Kirkland,WA,35,35000575217
2020,Closed,996,COVID-19,713990-Amusement & Recreational Industries,,,Seattle,WA,216,216000581376
2018,Closed,11,Service Protection Plan Issue,513200-Cable Networks & Program Distribution,,1323 34th Ave,Fife,WA,198,198000525775
2014,Closed,999,Other/Miscellaneous,513320-Telecommunications/Wireless,Telecommunications/Wireless,PO Box 169014,Irving,TX,60,60000445150
2018,Closed,642,Landlord/Tenant - Residential,531311-Residential property managers (includes landlords),,2637 12th Ct SW,Olympia,WA,159,159000530595
2017,New,999,Other/Miscellaneous,221200-Natural Gas Distribution,,5387 Labounty Dr,Ferndale,WA,60,60000511236
2018,New,999,Other/Miscellaneous,454000-Nonstore Retailers,,,Indianapolis,IN,60,60000534079
2014,Closed,303,Questionable Quality Product/Service,441100-Automotive Dealers,Automotive Dealers,6411 20th St E,Fife,WA,35,35000447633
2014,Closed,206,Right To Cancel,611000-Educational Services,,,Spokane Valley,WA,30,30000444793
2020,Closed,60,Unauthorized Debit,522390-Real Estate Loan Servicing,,1000 Samoset Dr,Newark,DE,109,109000575606
2019,Closed,318,Charge:Service Not Performed/Product not delivered,513320-Telecommunications/Wireless,,PO Box 169014,Irving,TX,40,40000558857
2020,New,999,Other/Miscellaneous,514191-Internet service providers/info. services (doesn't,,1800 41st St Fl 5,Everett,WA,60,60000580367
2018,Closed,204,Unsolicited E-mail,"813900-Business, professional, labor, political & other organizations including PACs",,PO Box 552,Olympia,WA,28,28000535833
2018,Closed,316,Billing Issues,532000-Rental & leasing services,,1119 SW 7th St,Renton,WA,107,107000530421
2015,Closed,320,Unsatisfactory Repair/Service,"235000-Special trade Contractors (includes plumbers, elec",,,Seattle,WA,42,42000462515
2016,Closed,316,Billing Issues,513200-Cable Networks & Program Distribution,Cable Networks & Program Distribution,1323 34th Ave,Fife,WA,107,107000489698
2015,Closed,316,Billing Issues,513320-Telecommunications/Wireless,Telecommunications/Wireless,PO Box 37380,Albuquerque,NM,107,107000459604
2014,Closed,301,Failure To Deliver/Perform,562000-Waste Management Services,,,Bremerton,WA,33,33000457153
2019,Closed,203,Internet & Mobile device based transaction,812199-Dating Clubs and Social Networking,,,Palo Alto,CA,27,27000553074
2014,Closed,444,Foreclosure Issue,522390-Real Estate Loan Servicing,Real Estate Loan Servicing,1 M&T Plaza,Buffalo,NY,155,155000455073
2019,Closed,301,Failure To Deliver/Perform,513320-Telecommunications/Wireless,,PO Box 37380,Albuquerque,NM,33,33000549333
2018,Closed,604,Permanent structures,531190-MHU Use Only - MH landlord,,4201 Lougheed Hw,,  ,120,120000535559
2021,Closed,301,Failure To Deliver/Perform,"541200-Accounting, Tax Preparation Bookkeeping & Payroll ",,1 H & R Block Wy,Kansas City,MO,33,33000589002
2014,Closed,999,Other/Miscellaneous,921190-Government (General),Government (General),810 Jefferson St SE,Olympia,WA,60,60000450967
2019,New,999,Other/Miscellaneous,621100-Office of Physicians,,PO Box 5299,Tacoma,WA,60,60000550340
2013,Closed,320,Unsatisfactory Repair/Service,722000-Restaurants and Bars,,,Seattle,WA,42,42000441214
2018,Closed,301,Failure To Deliver/Perform,"235000-Special trade Contractors (includes plumbers, elec",,113 E Magnesium Rd Ste A,Spokane,WA,33,33000524917
2017,Closed,318,Charge:Service Not Performed/Product not delivered,522291-Consumer Lending (includes Payday Lenders),,6801 Colwell Blvd,Irving,TX,40,40000519646
2020,New,999,Other/Miscellaneous,990000-Unclassified Establishments,,,,  ,60,60000585433
2020,Closed,998,Governement agency complaint,920000-Public Administration,,,,  ,179,179000561353
2016,Closed,316,Billing Issues,522210-Credit Card Issuing,Credit Card Issuing,PO Box 965031,Orlando,FL,107,107000477782
2018,Closed,301,Failure To Deliver/Perform,"233000-General Contracting, building, & developing",,,Kent,WA,33,33000539642
2019,New,999,Other/Miscellaneous,514191-Internet service providers/info. services (doesn't,,1800 41st St Fl 5,Everett,WA,60,60000552897
2020,Closed,22,Failure To Adjust/Refund,"235000-Special trade Contractors (includes plumbers, elec",,,Bonney Lake,WA,16,16000569287
2013,Closed,320,Unsatisfactory Repair/Service,513320-Telecommunications/Wireless,Telecommunications/Wireless,308 S Akard St Rm 1110,Dallas,TX,42,42000439632
2018,New,999,Other/Miscellaneous,993000-Phishing,,This is the ALL Major,,  ,60,60000532031
2017,Closed,316,Billing Issues,622000-Hospitals,,Department of Legal Affairs,Seattle,WA,107,107000513015
2021,Closed,303,Questionable Quality Product/Service,454100-Electronic Shopping & Mail Order Houses,,PO Box 81226,Seattle,WA,35,35000587770
2020,New,999,Other/Miscellaneous,442110-Furniture stores,,,Richland,WA,60,60000572759
2017,Closed,448,Student Loan Issue,522291-Consumer Lending (includes Payday Lenders),,220 Lasley Ave,Wilkes-Barre,PA,187,187000498830
2020,Closed,303,Questionable Quality Product/Service,514191-Internet service providers/info. services (doesn't,,401 Kirkland Parkplace Ste 500,Kirkland,WA,35,35000571541
2021,Closed,999,Other/Miscellaneous,336111-Automobile Manufacturing,,PO Box 1270,Melbourne,FL,60,60000593948
2018,New,999,Other/Miscellaneous,811100-Automotive Repair & Maintenance,,,Bellevue,WA,60,60000527622
2014,Closed,649,Lot Description,531190-MHU Use Only - MH landlord,MHU Use Only - MH landlord,c/o First Commercial Property Corp.,Seattle,WA,170,170000445598
2020,Closed,17,Imposter scam,993000-Phishing,,This is the ALL major,,  ,194,194000580509
2016,Closed,203,Internet & Mobile device based transaction,454100-Electronic Shopping & Mail Order Houses,Electronic Shopping & Mail Order Houses,PO Box 81226,Seattle,WA,27,27000490726
2015,Closed,320,Unsatisfactory Repair/Service,611000-Educational Services,,,Auburn,WA,42,42000463646
2016,Closed,20,Negative Option,325400-Pharmaceutical & Medicine Manufacturing,,,Ashtaeula,OH,14,14000484664
2020,Closed,318,Charge:Service Not Performed/Product not delivered,445110-Supermarkets,,1121 124th Ave NE,Bellevue,WA,40,40000576649
2018,New,999,Other/Miscellaneous,"560000-Admin. & support services (office admin., faciliti",,2025 1st Ave Ste 270,Seattle,WA,60,60000542105
2020,Closed,22,Failure To Adjust/Refund,454300-Direct Selling Establishments (including home fuel,,40 W 23rd St,New York,NY,16,16000571353
2020,Closed,7,Warranty,"560000-Admin. & support services (office admin., faciliti",,12864 Biscayne Blvd Ste 243,Miami,FL,6,6000571632
2015,Closed,61,Phishing,993000-Phishing,Phishing,,,  ,111,111000459696
2014,Closed,888,Spanish Language Complaints,531190-MHU Use Only - MH landlord,MHU Use Only - MH landlord,c/o Coast Real Estate Services,Silverdale,WA,172,172000444353
2013,Closed,22,Failure To Adjust/Refund,513200-Cable Networks & Program Distribution,Cable Networks & Program Distribution,1323 34th Ave,Fife,WA,16,16000425578
2020,Closed,22,Failure To Adjust/Refund,454100-Electronic Shopping & Mail Order Houses,,600 W Chicago Ave Ste 620,Chicago,IL,16,16000559772
2019,New,999,Other/Miscellaneous,992000-Advance Fee Fraud,,,"Calargy, Alberta Canada",  ,60,60000544182
2018,New,999,Other/Miscellaneous,513310-Wired Telecommunications Carriers,,6704 N Nevada St Ste #6,Spokane,WA,60,60000529885
2020,Closed,303,Questionable Quality Product/Service,531130-Lessors of Miniwarehouse & Self-Storage Units,,,Milton,WA,35,35000583439
2014,Closed,307,Product Safety,441100-Automotive Dealers,Automotive Dealers,2425 Carriage Loop SW,Olympia,WA,37,37000453303
2016,Closed,301,Failure To Deliver/Perform,454100-Electronic Shopping & Mail Order Houses,,,San Francisco,CA,33,33000477902
2016,Closed,303,Questionable Quality Product/Service,"310000-Food, beverage, tobacco, textiles, apparel Manufac",,,Boston,MA,35,35000485422
2013,Closed,422,Credit/Financing,441100-Automotive Dealers,Automotive Dealers,3927 E Trent,Spokane,WA,49,49000428453
2016,Closed,301,Failure To Deliver/Perform,454100-Electronic Shopping & Mail Order Houses,,,Simi Valley,CA,33,33000490075
2018,New,999,Other/Miscellaneous,813990-Home and Condo owner associations,,11410 NE 124th St Ste 103,Kirkland,WA,60,60000538883
2017,Closed,512,Forged or Altered Documents,522110-Commercial Banking,,1000 Samoset Dr,Newark,DE,51,51000499748
2017,Closed,316,Billing Issues,522110-Commercial Banking,,5800 Corporate Drive,Sioux Falls,SD,107,107000498302
2013,Closed,614,Screening / denial of sale or tenancy,531190-MHU Use Only - MH landlord,,,Moses Lake,WA,130,130000434183
2021,New,999,Other/Miscellaneous,441100-Automotive Dealers,,2025 Airport Way S,Seattle,WA,60,60000589589
2015,Closed,316,Billing Issues,513310-Wired Telecommunications Carriers,Wired Telecommunications Carriers,6704 N Nevada St Ste #6,Spokane,WA,107,107000472241
2013,Closed,320,Unsatisfactory Repair/Service,"235000-Special trade Contractors (includes plumbers, elec","Special trade Contractors (includes plumbers, elec",,Seattle,WA,42,42000430048
2015,Closed,320,Unsatisfactory Repair/Service,518210-Web Hosting,Web Hosting,14455 N Hayden Rd #219,Scottsdale,AZ,42,42000464199
2016,Closed,999,Other/Miscellaneous,990000-Unclassified Establishments,Unclassified Establishments,,,  ,60,60000486901
2013,Closed,18,Service Representation,441100-Automotive Dealers,Automotive Dealers,4030 S Tacoma Wy,Tacoma,WA,12,12000425761
2017,Closed,22,Failure To Adjust/Refund,522390-Real Estate Loan Servicing,,PO Box 5432,Mount Laurel,NJ,16,16000511153
2020,Closed,206,Right To Cancel,561620-Security Systems (including locksmiths),,,Yakima,WA,30,30000559874
2017,Closed,320,Unsatisfactory Repair/Service,811100-Automotive Repair & Maintenance,,,Tacoma,WA,42,42000499966
2020,Closed,22,Failure To Adjust/Refund,481000-Air Transportation,,PO Box 30008,Honolulu,HI,16,16000571162
2017,Closed,316,Billing Issues,513310-Wired Telecommunications Carriers,,6704 N Nevada St Ste #6,Spokane,WA,107,107000512016
2014,Closed,303,Questionable Quality Product/Service,442110-Furniture stores,,17305 Southcenter Pkwy,Tukwila,WA,35,35000450443
2016,Closed,206,Right To Cancel,561620-Security Systems (including locksmiths),Security Systems (including locksmiths),1125 Middle St Ste 201,Middletown,CT,30,30000493691
2019,Closed,18,Service Representation,513200-Cable Networks & Program Distribution,,PO Box 9040,Littleton,CO,12,12000543963
2017,Closed,404,Collection Practices,561440-Collection Agencies,,,Vancouver,WA,46,46000508681
2020,Closed,316,Billing Issues,713940-Fitness & Recreational Industries,,12647 Alcosta Blvd Ste 500,San Ramon,CA,107,107000564199
2019,Closed,203,Internet & Mobile device based transaction,454100-Electronic Shopping & Mail Order Houses,,PO Box 81226,Seattle,WA,27,27000551179
2017,Closed,301,Failure To Deliver/Perform,454100-Electronic Shopping & Mail Order Houses,,,Irvine,CA,33,33000519794
2013,Closed,206,Right To Cancel,513200-Cable Networks & Program Distribution,Cable Networks & Program Distribution,PO Box 9040,Littleton,CO,30,30000441267
2017,Closed,404,Collection Practices,561440-Collection Agencies,,,La Palma,CA,46,46000519237
2020,New,999,Other/Miscellaneous,812910-Pet Care Services (except Veterinary),,,Union City,CA,60,60000577243
2013,Closed,444,Foreclosure Issue,522390-Real Estate Loan Servicing,Real Estate Loan Servicing,3415 Vision Drive,Houston,TX,155,155000429657
2020,Closed,2,Charitable Solicitation Issue,"813219-Charities, Grantmaking, Civic & Giving Services",,,Tacoma,WA,1,1000583659
2018,Closed,203,Internet & Mobile device based transaction,454100-Electronic Shopping & Mail Order Houses,,,Garden Grove,CA,27,27000533721
2019,Closed,104,Non-Fulfillment,522320-Financial Transaction Processing,,PO Box 2690,Everett,WA,23,23000549310
2020,Closed,303,Questionable Quality Product/Service,454100-Electronic Shopping & Mail Order Houses,,2145 Hamilton Ave,San Jose,CA,35,35000579285
2018,Closed,7,Warranty,"336991-Motorcycle, bicycle, & parts Manufacturing",,,Amherst,OH,6,6000541122
