Production Year,Operator,County,Town,Producing Formation,Active Gas Wells,Inactive Gas Wells,Purchaser Codes
1999,"Masoodi Mini Ventures, Inc.",Cattaraugus,DAYTON,MEDINA,1,0,GH
1994,"Kayak Gas & Oil Co.,  Inc.",Erie,EVANS,MEDINA,2,4,GK
1967,George Coons & Ben Anderson,Chautauqua,KIANTONE,MEDINA,0,0,
1988,U S Energy Development Corp.,Chautauqua,ELLERY,MEDINA,2,0,GK
1999,United States Gypsum Co.,Wyoming,BENNINGTON,MEDINA,5,0,"GH,GK,GR"
1983,National Fuel Gas Supply Corp.,Chautauqua,CHARLOTTE,MEDINA,1,0,
1973,Martiny & Guise,Cattaraugus,,BRADFORD,0,0,
1994,Seneca Resources Corporation,Allegany,ALMA,RICHBURG,2,0,GK
1982,"Lenape Resources Corp., The",Wyoming,COVINGTON,MEDINA,16,9,GV
1996,"Lesch, David",Chautauqua,CHARLOTTE,MEDINA,0,1,
1998,"Johnston Gas Service, Inc.",Cattaraugus,DAYTON,MEDINA,2,0,GX
1987,"Doran & Associates, Inc.",Chautauqua,CARROLL,MEDINA,34,5,"GH,GX"
1993,"GFS Energy, Inc.",Chautauqua,GERRY,MEDINA,4,0,GK
1991,"Spur Petroleum, Inc.",Erie,EDEN,MEDINA,9,0,GK
1985,National Fuel Gas Supply Corp.,Chautauqua,ARKWRIGHT,MEDINA,7,1,GK
1999,"Eclipse Management Assoc., Inc",Chautauqua,HARMONY,MEDINA,0,3,
1993,TGX Corp.,Chautauqua,POMFRET,MEDINA,89,0,GK
1992,"D'Antoni, Vincenzo",Steuben,GREENWOOD,FULMER VALLEY,1,0,
1972,"Evinczik, Joseph A",Chautauqua,BUSTI,GLADE,2,0,OB
1985,Christ The King Seminary,Erie,AURORA,MEDINA,1,0,
1983,Seis-Ex Geophysical Ltd,Chautauqua,HARMONY,MEDINA,18,2,
1995,"Resource America, Inc.",Chautauqua,NORTH HARMONY,MEDINA,83,6,GH
1995,Seneca Resources Corporation,Erie,WEST SENECA,MEDINA,2,1,GK
1995,Lomak Operating Company,Chautauqua,GERRY,MEDINA,5,0,GK
1996,Daggett Oil Co.,,,,0,0,
1986,Walker Exploration & Production Corp.,Cattaraugus,LEON,MEDINA,0,1,
1987,"Freeman, Terrence R.",Allegany,WARD,SCIO,0,0,OB
1981,"Minderler, Lawrence J",Cattaraugus,ALLEGANY,BRADFORD,0,0,OA
1994,Wood Oil Co.,Cattaraugus,ALLEGANY,BRADFORD,0,0,
1999,"Barry Resources, Inc.",Allegany,BOLIVAR,WAUGH & PORTER,0,0,
1995,"Ivett, Donald L. & Jeanette V.",Chautauqua,VILLENOVA,MEDINA,1,0,
1999,"O'Gorman, Kevin",Erie,EDEN,MEDINA,4,0,
1969,"Granby & Hemenway Gas Co., Inc",Ontario,NAPLES,MARCELLUS,11,0,GX
1993,"Wattles, Richard F.",Erie,BOSTON,MEDINA,1,0,
1990,"Estate of Potter, Joseph O",Allegany,INDEPENDENCE,FULMER VALLEY,0,0,
1993,"Eagle Oil Field Supply, Inc. d/b/a Eagle S & T",Chautauqua,BUSTI,GLADE,0,0,OC
1980,Villafrank & Price,Chautauqua,WESTFIELD,MEDINA,2,0,GK
1995,"Eclipse Management Assoc., Inc",Chautauqua,DUNKIRK,MEDINA,0,1,
1990,North Central Oil Corp.,Cattaraugus,LEON,MEDINA,9,0,GH
1991,Village of Depew,Erie,LANCASTER,MEDINA,3,0,
1974,National Fuel Gas Supply Corp.,Allegany,ALMA,ORISKANY,0,4,
1992,"Neckers, Barry and Kathy",Chautauqua,CLYMER,MEDINA,1,0,
1993,Wightman Producing,Allegany,WIRT,RICHBURG,0,0,OC
1990,TGX Corp.,Erie,ALDEN,MEDINA,1,1,GK
1994,Belden & Blake Corporation,Chautauqua,POMFRET,MEDINA,116,1,"GK,GX"
1985,"Yahn & Yahn, Inc.",Allegany,INDEPENDENCE,FULMER VALLEY,0,0,OB
1992,"Basic Energy Producers, Inc.",Chautauqua,PORTLAND,MEDINA,5,0,GK
1994,"Hulsebosch, Jessica",Chemung,ELMIRA,MARCELLUS,1,0,
1996,Donovan & Bess,Allegany,BOLIVAR,WAUGH & PORTER,0,0,OC
1991,"Carls, Kevin D",Cattaraugus,ALLEGANY,BRADFORD,0,0,OA
1997,"Crowell, Walter R.",Chautauqua,VILLENOVA,MEDINA,1,0,
1997,"Goose Creek Drilling, Inc.",Chautauqua,HARMONY,MEDINA,8,0,GX
1990,"Empire Exploration, Inc.",Chautauqua,HARMONY,MEDINA,1,0,GX
1992,Greene Oil Co.,Allegany,BOLIVAR,RICHBURG,0,0,OB
1995,"Lenape Resources, Inc.",Livingston,AVON,MEDINA,13,0,GX
1990,National Fuel Gas Supply Corp.,Genesee,PEMBROKE,MEDINA,4,0,GK
1978,Newman Oil Co.,Cattaraugus,CARROLLTON,CHIPMUNK,0,0,GT
1996,"Subsea Oil & Gas, Inc.",Erie,EVANS,MEDINA,1,0,GK
1990,Charles H. Joyce Management Co.,Allegany,ANDOVER,PENNY & FULMER VALLEY,0,0,OB
1986,"Doran & Associates, Inc.",Cattaraugus,CONEWANGO,MEDINA,1,0,GH
1995,Columbia Natural Resources  LLC,Chautauqua,GERRY,MEDINA,1,0,GH
1982,"Westmin Resources,  Inc.",Livingston,OSSIAN,MEDINA,0,1,
1992,United States Gypsum Co.,Genesee,BATAVIA,MEDINA,16,3,GR
1975,"Mesler, Norman C",Allegany,BOLIVAR,RICHBURG,0,0,OB
1992,Varikleen Industries Inc.,Cattaraugus,CARROLLTON,BRADFORD,0,0,
1983,"American Penn Energy,  Inc.",Chautauqua,NORTH HARMONY,BASS ISLAND,0,0,
1997,"Kelly, Michael A.",Wyoming,PERRY,MEDINA,1,0,
1998,National Fuel Gas Supply Corp.,Erie,NORTH COLLINS,MEDINA,1,1,
1994,Don-Bess Energy Develop. Co.,Allegany,BOLIVAR,WAUGH & PORTER,0,0,OC
1988,Meridian Exploration Corp.,Cayuga,SENNETT,QUEENSTON,1,0,GX
1996,"Howe, Leon",Livingston,PORTAGE,MEDINA,1,0,
1984,Marc Equity Realty Associates,Erie,CHEEKTOWAGA,MEDINA,0,1,
1986,Clover Oil & Gas Co.,Genesee,DARIEN,MEDINA,2,0,"GK,GN"
1985,NYS Natural Gas Co.,Erie,HAMBURG,MEDINA,0,1,GK
1968,J. J. Bucher Producing Corporation,Allegany,BOLIVAR,UPPER DEVONIAN,0,0,OB
1985,"Universal Resources Holdings, Incorporated",Chautauqua,ELLICOTT,MEDINA,2,0,GK
1984,"Musser, S.  T.",Chautauqua,BUSTI,GLADE,0,0,"OA,OB"
1990,National Fuel Gas Supply Corp.,Chautauqua,POMFRET,MEDINA,7,0,GK
1981,"Goodman Brothers, Inc.",Cattaraugus,ALLEGANY,BRADFORD,0,0,OA
1984,"Cooper, Brian C",Allegany,BOLIVAR,RICHBURG,0,0,OB
1985,Oilmark & Co.,Chautauqua,BUSTI,MEDINA,2,0,GK
1984,"Wormley, Fred K",Allegany,ALMA,RICHBURG,0,0,OB
1980,H. L. Murry Drilling Co.,Chautauqua,SHERIDAN,MEDINA,1,0,GK
1998,"Weil Resources, Inc.",Cattaraugus,EAST OTTO,MEDINA,3,0,GK
1985,Reliagas Co.,Chautauqua,SHERIDAN,MEDINA,1,0,GK
1989,Equitable Resources Exploraration,Cattaraugus,RANDOLPH,MEDINA,5,0,GH
1996,"20 Bliss Street, Inc.",Chautauqua,DUNKIRK,MEDINA,2,0,GK
1981,"Lenape Resources Corp., The",Wyoming,BENNINGTON,MEDINA,6,1,GV
1998,Lomak Operating Company,Chautauqua,GERRY,MEDINA,5,0,GK
1999,"Gage, Allen J.",Chautauqua,HANOVER,MEDINA,1,0,
1995,"Old Acres Farm, Inc.",Wyoming,PERRY,MEDINA,1,0,
1996,"GFS Energy, Inc.",Erie,NEWSTEAD,MEDINA,4,1,GK
1991,"Wormley, Fred K",Allegany,ANDOVER,RICHBURG,0,0,OB
1978,"Envirogas, Inc.",Chautauqua,RIPLEY,MEDINA,0,13,
1992,"Smith, Gerald G. J.",Allegany,GENESEE,RICHBURG,0,0,"OB,OC"
1986,"Sager, Howard & Judith",Cattaraugus,PERRYSBURG,MEDINA,1,0,
1973,"Church, Walter L",Chautauqua,GERRY,MEDINA,1,0,
1994,21 Pavement of WNY LLC,Erie,LANCASTER,MEDINA,1,0,GK
1980,"Alden Aurora Gas Co.,  Inc.",Erie,ALDEN,MEDINA,7,3,
1990,"Sorrento Cheese Co., Inc.",Erie,BUFFALO,MEDINA,1,0,
1984,Berea Oil & Gas Corp.,Chautauqua,ELLERY,MEDINA,18,0,GH
1983,Bennett Petroleum Corp.,Wyoming,GAINESVILLE,MEDINA,0,2,
1977,"Haught, Ralph",Allegany,INDEPENDENCE,FULMER VALLEY,0,0,
1991,"Naar, Manfred",Steuben,CAMERON,RHINESTREET,1,0,
1975,"Fox, Dale F.",Cattaraugus,CUBA,,0,0,
1981,"Jennings, Earl",Cattaraugus,PERRYSBURG,MEDINA,0,1,
1995,"Kirsch, Doris R.",Wyoming,SHELDON,MEDINA,1,0,
1988,Regal Energy Limited,Erie,BOSTON,MEDINA,8,0,GK
1979,"Muscarella, Louis",Chautauqua,CHAUTAUQUA,MEDINA,1,1,GK
1996,"Harriger, Earl",Allegany,BOLIVAR,RICHBURG,0,0,OC
1990,"Geise, Francis L",Cattaraugus,ALLEGANY,BRADFORD,0,0,"OA,OC"
1984,"Perry, Gerald W",Allegany,ANDOVER,,1,0,
1990,"Energy Control Unlimited, Inc.",Cattaraugus,DAYTON,MEDINA,2,1,GK
1986,"Remington, Donald",Cattaraugus,CARROLLTON,CHIPMUNK,0,0,OC
1992,"Sampson Creek Acres, Inc.",Seneca,SENECA FALLS,QUEENSTON,1,0,GX
1997,Altimus & Associates,Chautauqua,HANOVER,MEDINA,5,0,GK
1985,Perry Gas Co.,Wyoming,PERRY,MEDINA,1,0,GH
1974,James V. Joyce/DBA Pipeline Co.,Steuben,,ORISKANY,0,1,GH
1992,Miller Brewing Co.,Cayuga,OWASCO,QUEENSTON,1,0,GB
1991,"Envirogas, Inc.",Chautauqua,ELLERY,MEDINA,2,1,GK
1994,"Miller, Charles A",Chautauqua,VILLENOVA,MEDINA,0,2,
1995,Fault Line Oil Corporation,Cattaraugus,MACHIAS,MEDINA,2,0,GX
1983,"Doran & Associates, Inc.",Chautauqua,CLYMER,BASS ISLAND,1,14,
1997,"Hydrocarbon Generation, Inc.",Cattaraugus,ALLEGANY,ORISKANY,4,0,GX
1994,Bemus Point Central School District,Chautauqua,ELLERY,MEDINA,1,0,
1969,Iroquois Gas Corp.,Cattaraugus,PERSIA,MEDINA,17,0,GX
1986,Gypsum Energy Management Co.,Genesee,PEMBROKE,MEDINA,1,0,"GR,GX"
1999,Bemus Point Central School District,Chautauqua,ELLERY,MEDINA,1,0,
1980,Berea Oil & Gas Corp.,Chautauqua,GERRY,MEDINA,0,0,
1986,Maynard Oil Co.,Erie,BRANT,MEDINA,3,0,"GK,GX"
1979,Helmhold Oil,Allegany,WELLSVILLE,FULMER VALLEY,0,0,OB
1995,"Densmore, Winfield F. & Debra",Chautauqua,BUSTI,MEDINA,1,0,
1971,Maple Oil Co.,Allegany,BOLIVAR,RICHBURG,0,0,OB
1986,Midwest O & G Ltd Partnership,Cattaraugus,PERRYSBURG,MEDINA,0,2,
1980,"Dust Bowl Oil Company, Inc.",Allegany,WIRT,RICHBURG,0,0,OB
1995,"Plants and Goodwin, Inc.",Allegany,BOLIVAR,RICHBURG,0,0,OC
1981,Gemini Oil Company,Chautauqua,BUSTI,GLADE,0,0,OB
1985,Arkema Inc.,Erie,TONAWANDA,MEDINA,5,1,
1998,"20 Bliss Street, Inc.",Chautauqua,POMFRET,MEDINA,9,2,GK
1992,Village of Depew,Erie,LANCASTER,MEDINA,3,0,
1998,"Rudnik, Florian & Carol",Erie,MARILLA,MEDINA,1,0,
1986,Petrolia Oil & Gas Co.,Allegany,SCIO,RICHBURG,0,0,OB
1994,"Industrial Patterns, Inc.",Allegany,GENESEE,RICHBURG,1,0,
1986,"Envirogas, Inc.",Chautauqua,KIANTONE,MEDINA,1,0,"GK,GX"
1983,Gemini Oil Company,Chautauqua,BUSTI,GLADE,0,0,
1986,Dunning & Barnes Oil Co.,Allegany,GENESEE,RICHBURG,0,0,OA
1976,Millar Supply Co.,Cayuga,,,0,0,
1997,"20 Bliss Street, Inc.",Chautauqua,POMFRET,MEDINA,11,1,GK
1988,National Fuel Gas Supply Corp.,Erie,COLDEN,MEDINA,1,0,GK
1996,Eastern American Energy Corp.,Cattaraugus,RANDOLPH,MEDINA,54,3,"GH,OC"
1993,"Proma, Ltd.",Erie,ORCHARD PARK,MEDINA,15,1,"GD,GK"
1992,Miller Brewing Co.,Cayuga,SPRINGPORT,QUEENSTON,2,0,GB
1977,"Wilcox,Wilcox & Wilcox",Chautauqua,BUSTI,GLADE,0,0,OX
1998,Belden & Blake Corporation,Chautauqua,HARMONY,MEDINA,6,0,GH
1988,"White, William J",Allegany,BOLIVAR,CHIPMUNK,0,0,OB
1977,"Fulton, Clarence O.",Allegany,BOLIVAR,RICHBURG,0,0,OB
1993,Potter & Childs,Allegany,INDEPENDENCE,FULMER VALLEY,0,1,OC
1993,"Envirogas, Inc.",Erie,BOSTON,MEDINA,2,2,GK
1996,Belden & Blake Corporation,Erie,CONCORD,ONONDAGA,1,0,GK
1984,"Abarta Oil & Gas, Inc.",Erie,BRANT,MEDINA,1,0,GK
1997,National Fuel Gas Supply Corp.,Chautauqua,SHERIDAN,MEDINA,0,1,
1996,"B.C.R. Development, Inc.",Cattaraugus,ALLEGANY,RICHBURG,0,0,
1988,"Cooper, Brian C",Allegany,BOLIVAR,RICHBURG,0,0,OB
1998,"Doolittle, Ruth",Livingston,YORK,MEDINA,1,0,
1981,"Pinney, Dewey H",Allegany,ALMA,RICHBURG,0,0,OB
1991,"O'Shanter Resources,  Inc.",Chautauqua,CHAUTAUQUA,MEDINA,15,3,GX
1995,Livingston Landowners Gas And Energy Corp.,Livingston,AVON,MEDINA,0,3,
1994,"Fanton, Merle L.",Allegany,WELLSVILLE,RICHBURG,0,0,OC
1969,H Oil Co./Harris,Allegany,,,0,0,OB
1990,"Vandermark Exploration, Inc.",Steuben,WEST UNION,ORISKANY,0,2,
1996,"Shearing, David H.",Wyoming,PERRY,MEDINA,1,0,
1989,"Marieff Petroleum, Inc.",Chautauqua,WESTFIELD,MEDINA,1,0,GH
1985,"Envirosystems, Inc.",Chautauqua,CHAUTAUQUA,AKRON,0,0,
1991,"Appalachian Basin Oil & Gas, Inc.",Chautauqua,SHERIDAN,MEDINA,5,0,"GK,GX"
1986,"Bath, Village of",Steuben,BATH,MARCELLUS,3,0,GI
1997,"Energy Control Unlimited, Inc.",Wyoming,ARCADE,MEDINA,0,18,
1985,Potter & Childs,Allegany,INDEPENDENCE,FULMER VALLEY,0,0,OB
1997,"Vandermark Exploration, Inc.",Allegany,ALLEN,MEDINA,1,0,GI
1986,National Fuel Gas Supply Corp.,Cattaraugus,PERSIA,ONONDAGA,1,0,GK
1996,Meridian Exploration Corp.,Seneca,FAYETTE,SODUS SHALE,1,0,GI
1974,Pennzoil Products Co.,Cattaraugus,CARROLLTON,CHIPMUNK,0,0,
1996,Sherman Oil Co.,Allegany,GENESEE,RICHBURG,0,0,OC
1995,Seneca Resources Corporation,Allegany,ALMA,RICHBURG,2,0,GK
1998,"Neyman, Robert L. & Maureen J.",Genesee,BATAVIA,MEDINA,1,0,
1993,"Pagels, James",Allegany,WILLING,FULMER VALLEY,0,1,
1986,U S Energy Development Corp.,Erie,SARDINIA,MEDINA,1,0,"GK,GX"
1992,National Fuel Gas Supply Corp.,Erie,HAMBURG,MEDINA,1,0,GK
1978,Joyce Western Corp.,Erie,EVANS,MEDINA,1,0,GK
1983,Thomas A Miller Oil Co.,Cattaraugus,ALLEGANY,BRADFORD,0,0,
1983,Boraldon & Co.,Erie,BRANT,MEDINA,1,0,
1990,Lackawanna City School District,Erie,LACKAWANNA,MEDINA,1,0,
1992,"Appalachian Energy, Inc.",Chautauqua,BUSTI,MEDINA,11,4,GH
1986,Phelps Dodge Fuel Development Corp.,Chautauqua,CHERRY CREEK,MEDINA,1,0,GX
1983,"Young, Glenn",Chautauqua,BUSTI,GLADE,0,0,
1987,"Allegro Oil & Gas,  Inc.",Cattaraugus,CARROLLTON,CHIPMUNK,0,0,OA
1974,F.E. Petroleum Corp.,Genesee,BATAVIA,,0,1,
1997,"Ardent Resources, Inc.",Livingston,LEICESTER,MEDINA,1,0,GX
1988,C & G Oil Co.,Allegany,WIRT,RICHBURG,0,0,OB
1986,"Empire Exploration, Inc.",Genesee,BETHANY,MEDINA,3,0,"GK,GX"
1999,North Central Oil Corp.,Cattaraugus,LEON,MEDINA,3,0,GH
1979,"Chautauqua Energy, Inc.",Chautauqua,WESTFIELD,MEDINA,0,3,
1984,Seis-Ex Geophysical Ltd,Chautauqua,HARMONY,MEDINA,20,0,GK
1991,"Cook, Lura",Erie,CLARENCE,MEDINA,1,0,
1989,"Ebenezer Oil Co., Inc.",Allegany,INDEPENDENCE,FULMER VALLEY,0,0,OB
1994,"Taylor, Gary W.",Allegany,BOLIVAR,WAUGH & PORTER,0,0,OC
1980,"Morse, Theodore S",Chautauqua,PORTLAND,MEDINA,1,0,GK
1970,"Bucher, Donald & Harold",Cattaraugus,,CHIPMUNK,0,0,OA
1994,Seneca Resources Corporation,Genesee,DARIEN,MEDINA,7,0,GK
1992,"Empire Exploration, Inc.",Ontario,EAST BLOOMFIELD,MEDINA,8,1,GK
1999,New York Gas & Oil Drilling Co,Erie,MARILLA,MEDINA,0,3,
1986,NYS Natural Gas Co.,Chautauqua,WESTFIELD,MEDINA,1,0,"GK,GX"
1999,Columbia Natural Resources  LLC,Chautauqua,GERRY,MEDINA,1,0,GX
1988,"Potter, Clair W",Chautauqua,BUSTI,GLADE,0,0,OA
1998,"Vandermark Exploration, Inc.",Steuben,HOWARD,ORISKANY,1,0,GK
1994,"Fairmont Oil Co., Inc.",Allegany,RUSHFORD,MEDINA,0,2,
1997,Altimus & Associates,Allegany,GENESEE,RICHBURG,0,0,OD
1976,"Dedrick, Douglas",Erie,AURORA,MEDINA,2,1,GK
1976,Quaker State Corp.,Cattaraugus,CARROLLTON,BRADFORD,0,0,OB
1982,"Envirogas, Inc.",Cattaraugus,ELLICOTTVILLE,MEDINA,0,12,
1981,"Basic Energy Producers, Inc.",Chautauqua,CHAUTAUQUA,MEDINA,1,0,GK
1991,Benson Oil Co.,Allegany,GENESEE,RICHBURG,0,1,
1998,L. W. Resources,Chautauqua,CHARLOTTE,MEDINA,2,1,
1990,"Lenape Resources Corp., The",Wyoming,COVINGTON,MEDINA,11,1,GK
1999,Lenco Drilling Co.,Cattaraugus,ALLEGANY,BRADFORD THIRD,0,0,
1987,National Fuel Gas Supply Corp.,Allegany,ALMA,ORISKANY,0,1,
1992,Eagle Oil,Allegany,ALMA,RICHBURG,0,0,
1988,Pennzoil Products Co.,Cattaraugus,ALLEGANY,CHIPMUNK,0,0,OA
1990,"Alden Aurora Gas Co.,  Inc.",Erie,CLARENCE,MEDINA,1,0,GN
1987,Hopewell Oil Co.,Allegany,WIRT,WAUGH & PORTER,0,0,OB
1988,Clover Oil & Gas Co.,Genesee,DARIEN,MEDINA,2,0,GN
1976,Dunning Oil Co.,Allegany,GENESEE,RICHBURG,0,0,OB
1975,"Merry, Alfred",Allegany,,,0,0,OB
1993,"Bockhahn, Wm. G. & Gerard F.",Erie,SARDINIA,MEDINA,1,0,
1993,Equitable Resources Exploraration,Seneca,ROMULUS,QUEENSTON,0,1,
1987,Walker Exploration & Production Corp.,Chautauqua,RIPLEY,MEDINA,57,0,GK
1992,Richardson Petroleum Corp.,Allegany,INDEPENDENCE,FULMER VALLEY,0,0,"GK,OC"
1999,Belden & Blake Corporation,Chautauqua,NORTH HARMONY,BASS ISLAND,1,0,GK
1995,William Barnes Drlg & Prod Co.,Allegany,FRIENDSHIP,WAUGH & PORTER,0,0,OC
1985,"Conti, Joseph S",Chautauqua,BUSTI,GLADE,0,0,
1984,Phelps Dodge Fuel Development Corp.,Erie,EDEN,MEDINA,7,0,
1986,"O'Shanter Resources,  Inc.",Cattaraugus,OLEAN,BRADFORD,0,0,OA
1998,"Carr, Daniel Paul & Gill, Mary Eileen",Cattaraugus,ALLEGANY,BRADFORD,0,0,OD
1976,"Brown, Edward J. and Anne D.",Seneca,FAYETTE,QUEENSTON,1,0,
1971,Giallombardo Salvatore F.,Wyoming,BENNINGTON,MEDINA,7,0,GX
1974,"Ebenezer Oil Co., Inc.",Allegany,ALMA,RICHBURG,0,0,OB
1986,"American Penn Energy,  Inc.",Chautauqua,SHERMAN,MEDINA,1,1,GH
1999,National Fuel Gas Supply Corp.,Chautauqua,HANOVER,MEDINA,0,5,
1984,"Loring, Robert  H.",Allegany,WILLING,,2,0,
1986,Sherman Oil Co.,Allegany,GENESEE,RICHBURG,0,0,OB
1967,"Bunnell, Herbert F.",Allegany,ANDOVER,FULMER VALLEY,0,0,OB
1973,Felmont Oil Corp.,Cattaraugus,,BRADFORD,0,0,
1977,"Flint Oil & Gas, Inc.",Chautauqua,HANOVER,MEDINA,25,5,GK
1978,"Dust Bowl Oil Company, Inc.",Allegany,WIRT,RICHBURG,0,0,OB
1988,A. J. Lease Account,Cattaraugus,ALLEGANY,CHIPMUNK,0,0,OC
1986,"Chautauqua Energy, Inc.",Chautauqua,WESTFIELD,MEDINA,5,0,GK
1970,"Gallets, Clair F",Cattaraugus,ALLEGANY,CHIPMUNK,0,0,
1993,"GFS Energy, Inc.",Chautauqua,DUNKIRK,MEDINA,5,1,GK
1987,"Templeton Energy,  Inc.",Erie,ORCHARD PARK,MEDINA,5,0,GK
1984,Empire Energies,Erie,EDEN,MEDINA,2,0,GK
1998,"Nickerson, Elton & Katherine",Chautauqua,CHAUTAUQUA,MEDINA,1,0,
1977,"Studd,  Paul E.",Cattaraugus,,CHIPMUNK,0,0,
1983,Gypsum Energy Management Co.,Genesee,BATAVIA,MEDINA,17,0,
1980,"Troy Energy Eastern, Inc.",Erie,EVANS,MEDINA,7,0,GK
1998,"Lenape Resources, Inc.",Chautauqua,CHERRY CREEK,MEDINA,5,0,GH
1996,"Hunn, Douglas",Livingston,YORK,MEDINA,1,0,
1989,"Crowell, Walter R.",Chautauqua,VILLENOVA,MEDINA,0,1,
1996,"Newland, Donald & Marie",Cattaraugus,FREEDOM,MEDINA,0,1,
1985,"Desert Gas Exploration, Inc.",Chautauqua,VILLENOVA,MEDINA,1,0,"GK,GX"
1986,"Pioneer Resources, Inc.",Seneca,FAYETTE,QUEENSTON,0,2,
1999,"White, Walter W. & Christina L.",Cattaraugus,CARROLLTON,CHIPMUNK,0,0,OD
1983,National Fuel Gas Supply Corp.,Cattaraugus,PERRYSBURG,MEDINA,1,0,
1975,"Haught, Ralph",Allegany,INDEPENDENCE,FULMER VALLEY,0,6,OB
1981,"Resource Exploration, Inc.",Chautauqua,NORTH HARMONY,MEDINA,32,3,GH
1989,Columbia Gas Transmission Corp.,Cattaraugus,FREEDOM,MEDINA,0,1,
1984,Harmony Energy Resources Ltd,Chautauqua,HARMONY,MEDINA,1,0,GK
1999,"Stedman Energy, Inc.",Wyoming,ARCADE,MEDINA,18,0,GK
1970,"Edwards, Nathan B Jr",Steuben,WEST UNION,FULMER VALLEY,0,0,OB
1998,"Copper Ridge Oil, Inc.",Cattaraugus,HINSDALE,BRADFORD,0,0,OD
1994,"Chautauqua Energy, Inc.",Chautauqua,NORTH HARMONY,MEDINA,1,3,GX
1987,"Kayak Gas & Oil Co.,  Inc.",Chautauqua,CHAUTAUQUA,MEDINA,3,0,GK
1991,"Edwards, Nathan B Jr",Steuben,WEST UNION,FULMER VALLEY,0,0,OB
1977,National Fuel Gas Supply Corp.,Cattaraugus,PERRYSBURG,MEDINA,1,0,
1989,"Crumb, Roger G",Chautauqua,CHERRY CREEK,MEDINA,2,0,
1985,D. A. Griffin Corp.,Erie,WEST SENECA,MEDINA,1,0,
1986,"Weil Resources, Inc.",Erie,AURORA,MEDINA,1,0,"GK,GX"
1986,"Empire Exploration, Inc.",Chautauqua,GERRY,ONONDAGA,1,0,"GK,GX"
1988,Case Hill Exploration,Erie,NEWSTEAD,MEDINA,1,0,GX
1997,"Chautauqua Energy, Inc.",Chautauqua,PORTLAND,MEDINA,3,0,GK
1998,"Stedman Energy, Inc.",Chautauqua,STOCKTON,MEDINA,6,0,GK
1996,"Wilkes Energy, Inc.",Cattaraugus,LEON,MEDINA,1,0,GX
1980,Empex Natural Gas Corp.,Chautauqua,HORNBY,MEDINA,3,0,GK
1991,"Baker, Gordon & Dorothy",Erie,ELMA,MEDINA,2,0,
1986,"F. L. Stead & Associates,  Inc.",Erie,EDEN,MEDINA,2,0,GU
1985,"Alden Aurora Gas Co.,  Inc.",Wyoming,ATTICA,MEDINA,0,2,
1999,"Taber, Grover E. Jr.",Oswego,WEST MONROE,TRENTON,1,0,
1984,"Desert Gas Exploration, Inc.",Chautauqua,ARKWRIGHT,MEDINA,5,0,GX
1981,"Bunnell, Herbert F.",Allegany,BOLIVAR,RICHBURG,0,0,OB
1987,"Smith, Wayne L",Wyoming,WARSAW,MEDINA,1,0,
1990,Miller Brewing Co.,Cayuga,THROOP,QUEENSTON,10,0,GB
1974,"Cook, Mary Scott",Allegany,ALMA,RICHBURG,0,0,OB
1997,"Hale, Michael L.",Cattaraugus,CARROLLTON,BRADFORD,0,0,OA
1995,Shawnee Operating Co.,Erie,BRANT,MEDINA,19,0,GK
1986,"Deering, Louis & Maxine",Chautauqua,SHERIDAN,MEDINA,1,0,GK
1997,Dominion Energy Corp.,Erie,HAMBURG,MEDINA,1,0,GX
1988,"Empire Exploration, Inc.",Chautauqua,ARKWRIGHT,MEDINA,1,0,"GK,GX"
1992,Cunningham Natural Gas Corp.,Allegany,WILLING,ORISKANY,1,0,GM
1995,"Smith,  Alice E.",Cayuga,OWASCO,QUEENSTON,1,0,
1982,"Lampman, Mary & Jean",Allegany,BOLIVAR,RICHBURG,1,0,OB
1981,Pennzoil Products Co.,Cattaraugus,OLEAN,BRADFORD,1,1,OA
1985,"Templeton Energy,  Inc.",Erie,CONCORD,MEDINA,1,0,GK
1979,Newman Oil Co.,Cattaraugus,CARROLLTON,CHIPMUNK,0,0,GT
1967,Iroquois Gas Corp.,Erie,COLLINS,AKRON,42,0,GX
1987,"Lenape Resources Corp., The",Genesee,PAVILION,MEDINA,10,0,"GI,GK"
1987,"Preston, Merton",Allegany,ANDOVER,,0,0,
1996,"Di Cerbo, Nicholas A.",Cattaraugus,OLEAN,BRADFORD,0,0,
1984,"Jennings, Earl",Allegany,WIRT,RICHBURG,0,0,OB
1982,"Templeton Energy,  Inc.",Chautauqua,CHAUTAUQUA,MEDINA,684,102,GK
1983,"Envirogas, Inc.",Chautauqua,ELLINGTON,MEDINA,0,48,
1991,National Fuel Gas Supply Corp.,Genesee,STAFFORD,MEDINA,1,0,GK
1995,"Wojcik, Anthony",Erie,LANCASTER,MEDINA,1,1,
1986,Meridian Exploration Corp.,Cayuga,SPRINGPORT,QUEENSTON,1,1,GI
1999,Seneca Resources Corporation,Chautauqua,SHERIDAN,MEDINA,9,1,GK
1988,Saint Barnabas R.C. Church,Erie,LANCASTER,MEDINA,1,0,
1969,Hickory Oil,Allegany,GENESEE,RICHBURG,0,0,OB
1979,Escolarite & Co.,Chautauqua,POMFRET,MEDINA,2,0,GK
1997,"Ivett, Donald L. & Jeanette V.",Chautauqua,VILLENOVA,MEDINA,1,0,
1975,Pennzoil Products Co.,Cattaraugus,CARROLLTON,CHIPMUNK,0,0,OA
