Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number
"Department for Business, Innovation and Skills",Intellectual Property Office,04/06/2010,Office Supplies,Business Support Directorate,Personal expenses name witheld,ethib216,405.38,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,04/06/2010,Other,Business Support Directorate,Karlu.com,ROMOU241,195.12,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,04/06/2010,Other Stationery & General Supplies,Finance Directorate,Personal expenses name witheld,10000251/ED/00100,-632.52,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,04/06/2010,Other Stationery & General Supplies,Finance Directorate,Calculators Online,ANBEC122,10.65,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,04/06/2010,Other Stationery & General Supplies,Finance Directorate,Amazon.co.uk,ROMOU242,12.41,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,04/06/2010,Other Stationery & General Supplies,Finance Directorate,Stamps Direct,CA301188,52.08,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,04/06/2010,Other Stationery & General Supplies,Business Support Directorate,The Packaging Store,ANBEC120,52.81,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,04/06/2010,Other Stationery & General Supplies,Finance Directorate,Label Planet,ANBEC119,56.4,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,04/06/2010,Other Stationery & General Supplies,Innovation Directorate,Amazon,ANBEC121,179.18,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,04/06/2010,Other Stationery & General Supplies,Finance Directorate,Personal expenses name witheld,189090,513.95,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,04/06/2010,Other Stationery & General Supplies,Finance Directorate,Personal expenses name witheld,N-000902522,632.52,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,04/06/2010,Other Stationery & General Supplies,Finance Directorate,Personal expenses name witheld,189018,1219.83,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,04/06/2010,Other Stationery & General Supplies,Finance Directorate,Computacenter,RMOUL,5844.71,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,04/06/2010,Overseas Patent Specifications,Patents Directorate,JWS*Wiley Publishers,ECALL01,25.67,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,04/06/2010,Paper,Finance Directorate,Xerox Office Supplies Ltd,15000930/32,3161.8,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,04/06/2010,Payroll Costs,Business Support Directorate,LogicaCMG UK Ltd,HRS113027,1737.86,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,04/06/2010,Research Projects,Chief Executive's Office,Meeting Zone,ROMOU246,1.89,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,04/06/2010,SABIP Research,SABIP,Post Office Ltd,DHUMPH,43.6,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,04/06/2010,Training,Business Support Directorate,Staples,TARTH039,15.79,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,04/06/2010,Training,Business Support Directorate,Staples,TARTH040,20.88,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,04/06/2010,Training,International Policy Directorate,CCTV & AV Solutions,JPTAK,40.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,04/06/2010,Training,Patents Directorate,Business Language Services Ltd,9781,106.2,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,04/06/2010,Training,Patents Directorate,Business Language Services Ltd,9781,264.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,04/06/2010,Training,Finance Directorate,CIPFA ,MHUMP25,499.38,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,04/06/2010,Training,Business Support Directorate,Celtic manor,TARTH038,889.9,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,04/06/2010,Training,Business Support Directorate,McNeil  Robertson Associates,118,2466.49,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,04/06/2010,Travel and subsistence Overseas,Business Support Directorate,KLM,TARTH037,-262.2,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,04/06/2010,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Crowne Plaza Europe Hotel,QASALV0092,-168.7,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,04/06/2010,Travel and subsistence Overseas,Finance Directorate,Holiday Extra,MHUMP22,34.69,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,04/06/2010,Travel and subsistence Overseas,Patents Directorate,National Express,HHART03,41.5,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,04/06/2010,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Personal expenses name witheld,48060,129.03,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,04/06/2010,Travel and subsistence Overseas,Trade Marks Directorate,Easyjet,CMUND040,140.21,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,04/06/2010,Travel and subsistence Overseas,Trade Marks Directorate,Easy Jet,SLURV017,144.83,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,04/06/2010,Travel and subsistence Overseas,Finance Directorate,Easyjet,MHUMP24,145.98,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,04/06/2010,Travel and subsistence Overseas,International Policy Directorate,TRYP Park Brasilia,RGRE006,156.77,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,04/06/2010,Travel and subsistence Overseas,Finance Directorate,Easyjet,MHUMP23,163.98,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,04/06/2010,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Crowne Plaza Europe Hotel,QASALV0091,179.44,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,04/06/2010,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Crowne Plaza Europa,SGILES,180.84,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,04/06/2010,Travel and subsistence Overseas,Trade Marks Directorate,Easyjet,CMUND039,196.69,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,04/06/2010,Travel and subsistence Overseas,Patents Directorate,Eurostar,JWILL43,253.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,04/06/2010,Travel and subsistence Overseas,Patents Directorate,Eurostar,JWILL,312.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,04/06/2010,Travel and subsistence Overseas,Innovation Directorate,Brussels airlines,NI2,397.9,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,04/06/2010,Travel and subsistence Overseas,Finance Directorate,Expotel,MHUMP26,472.28,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,04/06/2010,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,47172CN,-940.4,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,04/06/2010,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,48065,10.4,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,04/06/2010,Travel and subsistence UK,Business Support Directorate,BAA Enterprises,MHUMP21,16.2,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,04/06/2010,Travel and subsistence UK,Finance Directorate,Gatwick Express,MHUMP27,25.8,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,04/06/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,48063,38.7,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,04/06/2010,Travel and subsistence UK,Trade Marks Directorate,De Vere Venues ,MHUMP15,71.3,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,04/06/2010,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,48061,102.5,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,04/06/2010,Travel and subsistence UK,Innovation Directorate,Easyjet,NI3,103.98,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,04/06/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,48060,129.03,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,04/06/2010,Travel and subsistence UK,Patents Directorate,Pagasus of Cardiff,KLAYT02,245.82,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,04/06/2010,Travel and subsistence UK,Innovation Directorate,Flybe.com,NIILE34,266.31,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,04/06/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,48064,386.39,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,04/06/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI00398805,595.82,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,07/06/2010,Books  Newspapers & Publications,Chief Executive's Office,ESS European Subscription Service,2514755CN,-82.38,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,07/06/2010,Courier service,Innovation Directorate,Glasgow Science Centre,GSC2284,36.6,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,07/06/2010,Fuel &Utilities,Business Support Directorate,EDF Energy 1 Ltd,11555683-0092,15597.82,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,07/06/2010,Innovation support,Copyright and IP Enforcement Directorate,Broom Incentives,IV20967,1390.02,Not recorded
