Production Year,Operator,County,Town,Producing Formation,Active Gas Wells,Inactive Gas Wells,Purchaser Codes
1996,Eden Central School District,Erie,EDEN,MEDINA,3,0,
1983,"Resource Exploration, Inc.",Chautauqua,NORTH HARMONY,BASS ISLAND,1,0,
1986,Interco Energy Development Corp,Wyoming,ARCADE,MEDINA,1,5,GX
1982,Larson Emil G.,Chautauqua,BUSTI,GLADE,0,0,"OA,OB"
1993,"Stark, Eric",Allegany,INDEPENDENCE,FULMER VALLEY,0,0,OC
1998,"Gabel, Elizabeth A.",Chemung,VAN ETTEN,ORISKANY,1,0,
1998,"Trahan Petroleum, Inc.",Cattaraugus,LEON,MEDINA,0,1,
1986,"Stephan, Phillip D.",Cattaraugus,ALLEGANY,BRADFORD,0,0,OA
1988,Davey - Joans,Oswego,WILLIAMSTOWN,TRENTON,0,1,
1995,"Otis Eastern Service, Inc.",Allegany,ANDOVER,FULMER VALLEY,0,0,OC
1998,Terra Energy,Chautauqua,DUNKIRK,MEDINA,1,0,"GD,GX"
1976,Hunt Oil Co.,Allegany,ALMA,RICHBURG,0,0,OB
1991,"Copper Ridge Oil, Inc.",Cattaraugus,OLEAN,BRADFORD,0,0,OA
1988,"Empire Exploration, Inc.",Erie,EDEN,MEDINA,1,0,"GK,GX"
1994,Newman Drilling Co.,Cattaraugus,ALLEGANY,CHIPMUNK,0,0,OA
1998,Estate of Robert Gloor,Chautauqua,POMFRET,MEDINA,1,0,
1984,"Lenape Resources Corp., The",Livingston,CALEDONIA,MEDINA,40,0,GI
1996,"Gier's Farm Service, Inc.",Chautauqua,CHERRY CREEK,MEDINA,2,0,
1969,"D.W. Franchot & Co., Inc.",Steuben,,FULMER VALLEY,0,0,OB
1973,Reliance Oil Cor.,Cayuga,CHARLOTTE,QUEENSTON,4,0,GX
1984,"Sharon Resources, Inc.",Wyoming,SHELDON,MEDINA,20,0,GH
1986,Joyce - Tullar Oil Co.,Allegany,WELLSVILLE,FULMER VALLEY,0,0,"GK,OB"
1978,National Fuel Gas Supply Corp.,Erie,NORTH COLLINS,MEDINA,10,1,
1997,Belden & Blake Corporation,Chautauqua,HANOVER,MEDINA,30,2,GK
1990,"Trahan Petroleum, Inc.",Chautauqua,HARMONY,MEDINA,19,5,GH
1989,"Day, James W",Allegany,ALMA,RICHBURG,0,0,OB
1995,"Ruch, Jack E.",Chautauqua,WESTFIELD,MEDINA,1,0,
1988,"Young, Douglas V.",Allegany,SCIO,RICHBURG,0,0,OB
1993,"Pan Energy Company, Inc.",Erie,CONCORD,MEDINA,3,0,GK
1987,"Lenape Resources Corp., The",Wyoming,WARSAW,MEDINA,0,1,
1999,"REI-NY, LLC",Chautauqua,ELLERY,ONONDAGA,0,1,
1984,"Meeder, William H",Wyoming,MIDDLEBURY,,0,1,
1995,Columbia Natural Resources  LLC,Chautauqua,CHAUTAUQUA,MEDINA,1,0,GH
1985,"Envirogas, Inc.",Chautauqua,ELLINGTON,MEDINA,55,0,GH
1986,"Empire Exploration, Inc.",Chautauqua,VILLENOVA,MEDINA,0,2,"GK,GX"
1984,Dunning Oil Co.,Allegany,GENESEE,RICHBURG,0,0,OB
1993,Conklin Oil,Allegany,BOLIVAR,RICHBURG,0,0,OC
1998,"Vandermark Exploration, Inc.",Allegany,NEW HUDSON,ORISKANY,0,1,
1993,"Kidder Exploration, Inc.",Chautauqua,ELLICOTT,MEDINA,10,0,GK
1983,"Goodman Brothers, Inc.",Cattaraugus,ALLEGANY,,0,0,
1992,National Fuel Gas Supply Corp.,Erie,ELMA,MEDINA,1,0,GK
1982,"American Penn Energy,  Inc.",Erie,BRANT,MEDINA,4,0,GK
1988,"Envirogas, Inc.",Chautauqua,ELLERY,MEDINA,4,1,GK
1980,National Fuel Gas Supply Corp.,Chautauqua,ARKWRIGHT,MEDINA,7,1,
1995,"Smith, Richard A.",Chautauqua,CHERRY CREEK,MEDINA,1,0,
1991,"Envirogas, Inc.",Erie,ORCHARD PARK,MEDINA,1,0,GK
1992,"Solar Sportsystems, Inc.",Erie,ELMA,MEDINA,3,1,
1984,"Morse, Theodore S",Chautauqua,PORTLAND,MEDINA,1,0,GK
1994,"Tenpas, Harold R.",Chautauqua,SHERMAN,MEDINA,1,0,
1997,"Universal Resources Holdings, Incorporated",Chautauqua,GERRY,ONONDAGA,1,0,GK
1989,"Clearwater Systems, Inc.",Chautauqua,CHAUTAUQUA,MEDINA,1,0,GK
1990,"Spurr, Ruth E.",Chautauqua,HANOVER,MEDINA,0,1,
1986,"Middaugh, Vincent",Allegany,AMITY,SCIO,0,1,"GK,OB"
1999,"Subsea Oil & Gas, Inc.",Erie,EVANS,MEDINA,2,0,GK
1978,Akron Central School District,Erie,NEWSTEAD,MEDINA,0,0,
1975,"Sprague, Edward Jr",Cattaraugus,PERRYSBURG,AKRON,1,0,
1968,Iroquois Gas Corp.,Erie,BRANT,MEDINA,4,1,GX
1976,"Jennings, Earl",Allegany,WIRT,RICHBURG,0,0,OB
1984,"Carls, Kevin D",Cattaraugus,ALLEGANY,BRADFORD,0,0,OA
1980,Unigas Drilling Company,Chautauqua,CHAUTAUQUA,MEDINA,1,0,GK
1989,"Abarta Oil & Gas, Inc.",Erie,BRANT,MEDINA,0,2,
1999,Springville-Griffith Institute Central School Dist,Erie,CONCORD,MEDINA,1,0,
1985,National Fuel Gas Supply Corp.,Cattaraugus,PERSIA,ONONDAGA,1,0,"GI,GK"
1987,Meridian Exploration Corp.,Cayuga,SPRINGPORT,QUEENSTON,17,0,
1991,Shawnee Operating Co.,Erie,EVANS,MEDINA,0,2,
1985,Berea Oil & Gas Corp.,Chautauqua,ELLERY,BASS ISLAND,0,0,"GH,OB"
1989,"Universal Resources Holdings, Incorporated",Chautauqua,HARMONY,MEDINA,2,0,GK
1989,"Lenape Resources Corp., The",Livingston,CALEDONIA,MEDINA,0,0,
1990,Attica Central School District,Wyoming,ATTICA,MEDINA,1,0,
1986,Hunt Oil Co.,Allegany,ALMA,RICHBURG,0,0,OB
1979,"Gower, Mark A",Cattaraugus,ASHFORD,MEDINA,1,2,GK
1987,A. J. Lease Account,Cattaraugus,ALLEGANY,CHIPMUNK,0,0,
1989,Oilmark & Co.,Chautauqua,WESTFIELD,MEDINA,5,1,GH
1984,Genoa & Co.,Chautauqua,POMFRET,MEDINA,2,0,GK
1982,"Charlebois Energy Products, Inc",Chautauqua,WESTFIELD,MEDINA,7,0,GH
1981,"Dudar, John",Allegany,SCIO,RICHBURG,0,0,OB
1986,Quaker State Corp.,Allegany,ALMA,RICHBURG,0,0,OB
1980,Dunlop Tire & Rubber Co.,Erie,,,0,4,
1997,"Weil Resources, Inc.",Cattaraugus,OTTO,MEDINA,1,0,GK
1980,"Chapman,  C.W.",Chautauqua,BUSTI,GLADE,0,0,
1997,Arlington Exploration Co.,Steuben,BATH,ONONDAGA,2,0,GH
1997,"242 Hopkins, Inc.",Erie,BUFFALO,MEDINA,1,0,
1978,National Fuel Gas Supply Corp.,Cattaraugus,PERRYSBURG,MEDINA,2,15,
1997,"Reserve Gas Company, Inc.",Erie,ALDEN,MEDINA,14,4,GX
1993,Estate of Robert Gloor,Chautauqua,POMFRET,MEDINA,1,0,
1992,Perry Energy II,Livingston,LEICESTER,MEDINA,1,0,GP
1993,Erie County Water Authority,Erie,EVANS,MEDINA,1,0,
1989,"Desert Gas Exploration, Inc.",Chautauqua,GERRY,ONONDAGA-BASS ISLAND,1,0,GK
1991,"P & S Drilling, Inc.",Erie,ELMA,MEDINA,1,0,GX
1993,"Rasmussen, Ronnie O.",Seneca,FAYETTE,QUEENSTON,0,0,
1986,Wood Oil Co.,Cattaraugus,OLEAN,BRADFORD,0,0,OA
1997,"H. Olsen & Sons Contractors, Inc.",Chautauqua,SHERIDAN,MEDINA,1,0,GX
1999,"Weil Resources, Inc.",Erie,AURORA,MEDINA,4,0,GK
1989,Raykowski Well Partnership,Erie,NEWSTEAD,MEDINA,1,0,GX
1988,"Weil Resources, Inc.",Erie,AURORA,MEDINA,4,0,"GK,GX"
1994,Belden & Blake Corporation,Chautauqua,CHAUTAUQUA,MEDINA,99,0,"GC,GK"
1992,"Empire Exploration, Inc.",Cattaraugus,DAYTON,ONONDAGA-BASS ISLAND,4,0,GK
1991,Weaver Gas Well Management,Genesee,PAVILION,MEDINA,6,0,GK
1996,Columbia Natural Resources  LLC,Chautauqua,CHERRY CREEK,MEDINA,0,1,
1999,"GFS Energy, Inc.",Erie,BOSTON,MEDINA,9,0,GK
1968,"Bunnell, Herbert F.",Allegany,ANDOVER,FULMER VALLEY,0,0,OB
1989,"Universal Resources Holdings, Incorporated",Chautauqua,HANOVER,MEDINA,2,0,GK
1979,"Sprague, Edward Jr",Cattaraugus,PERRYSBURG,AKRON,0,1,
1989,Equitable Resources Exploraration,Seneca,VARICK,MEDINA-QUEENSTON,37,1,GX
1986,"Baker, Gordon & Dorothy",Erie,ELMA,MEDINA,2,0,
1980,"McKee, Robert S",Allegany,ALMA,RICHBURG,0,0,
1987,Mitchell Exploration Corp.,Seneca,JUNIUS,QUEENSTON,0,1,
1984,"Desert Gas Exploration, Inc.",Chautauqua,HANOVER,MEDINA,5,0,GK
1988,Columbia Gas Transmission Corp.,Chautauqua,CLYMER,ONONDAGA-BASS ISLAND,0,0,"GH,OB"
1990,"Bounty Group, Inc.",Chautauqua,HARMONY,MEDINA,1,3,GH
1987,"Doran & Associates, Inc.",Chautauqua,FRENCH CREEK,MEDINA,32,2,"GH,GX"
1978,"Lenape Resources Corp., The",Wyoming,LEICESTER,MEDINA,0,3,
1985,"Abarta Oil & Gas, Inc.",Allegany,ANDOVER,PENNY & FULMER VALLEY,0,0,"GK,OB"
1994,United States Gypsum Co.,Wyoming,SHELDON,AKRON,6,0,GR
1980,"Flint Oil & Gas, Inc.",Erie,BRANT,MEDINA,4,0,GK
1997,Har-Go Farms,Genesee,PAVILION,MEDINA,2,0,
1983,"Doran & Associates, Inc.",Wyoming,ARCADE,MEDINA,0,1,
1994,"Hollenbeck, Lloyd D.",Allegany,ANDOVER,PENNY & FULMER VALLEY,0,0,OC
1991,"Waltz, James A.",Chautauqua,RIPLEY,MEDINA,1,0,
1975,National Fuel Gas Supply Corp.,Erie,DARIEN,MEDINA,7,0,
1992,"Ardent Resources, Inc.",Chautauqua,CLYMER,MEDINA,3,0,GH
1984,"GFS Energy, Inc.",Erie,NEWSTEAD,MEDINA,4,1,GQ
1978,"Lenape Resources Corp., The",Genesee,PAVILION,MEDINA,0,3,
1980,"Hopkins, Angela",Chautauqua,CHAUTAUQUA,MEDINA,2,0,GK
1972,Libra Petroleum Company,Chautauqua,BUSTI,GLADE,0,0,OA
1983,Cassadaga Valley Central School,Chautauqua,GERRY,MEDINA,1,0,
1996,"Subsea Oil & Gas, Inc.",Erie,MARILLA,MEDINA,1,0,GK
1987,"Wormley, Fred K",Allegany,ALMA,RICHBURG,0,0,OB
1999,"GFS Energy, Inc.",Chautauqua,DUNKIRK,MEDINA,6,0,GK
1993,"Petri Baking Products, Inc.",Chautauqua,DUNKIRK,MEDINA,1,0,
1972,Hickory Oil,Allegany,GENESEE,RICHBURG,0,0,OB
1999,Helmhold Oil,Allegany,WELLSVILLE,FULMER VALLEY,0,0,OD
1981,"Cline, Willard M",Cattaraugus,CARROLLTON,CHIPMUNK,0,0,
1985,"Buffalo China, Inc.",Erie,BUFFALO,MEDINA,0,1,
1972,Evinczik M. & Evinczik J.T.,Chautauqua,BUSTI,GLADE,0,0,OB
1969,Bradley Producing Corp.,Steuben,,,0,0,OB
1989,National Fuel Gas Supply Corp.,Erie,COLLINS,AKRON,3,2,GK
1999,United States Gypsum Co.,Wyoming,BENNINGTON,MEDINA,5,0,"GH,GK,GR"
1977,Piarist Fathers,Erie,EVANS,MEDINA,1,0,
1990,"Edler, John L. & John W.",Cattaraugus,PERRYSBURG,AKRON,1,0,
1993,L. W. Resources,Chautauqua,HANOVER,MEDINA,2,1,
1986,I Squared Energy II,Erie,NEWSTEAD,MEDINA,0,1,
1985,"Eclipse Management Assoc., Inc",Chautauqua,HARMONY,MEDINA,3,0,GK
1989,"Envirogas, Inc.",Chautauqua,RIPLEY,MEDINA,2,0,GK
1992,"Gabel, Elizabeth A.",Chemung,VAN ETTEN,ORISKANY,1,0,
1998,"H. Olsen & Sons Contractors, Inc.",Chautauqua,SHERIDAN,MEDINA,1,0,GX
1998,"Nornew, Inc.",Chautauqua,STOCKTON,MEDINA,1,0,GK
1987,"Local Energy, Inc.",Erie,MARILLA,MEDINA,1,0,GK
1986,"Universal Resources Holdings, Incorporated",Chautauqua,HARMONY,MEDINA,2,0,GH
1990,"Carls, Thomas A",Cattaraugus,ALLEGANY,BRADFORD,0,0,OA
1977,Willets & Paul Corp.,Allegany,GENESEE,RICHBURG,0,0,OB
1995,"Hearthstone Manor, Inc.",Erie,CHEEKTOWAGA,MEDINA,1,0,
1995,"Estate of Potter, Joseph O",Allegany,INDEPENDENCE,FULMER VALLEY,0,0,
1967,Iroquois Gas Corp.,Erie,COLLINS,AKRON,42,0,GX
1989,"Wilkinson, Robert",Allegany,BOLIVAR,RICHBURG,0,0,OB
1974,Colonial Oil & Gas Corp.,Monroe,HAMLIN,TRENTON,2,0,GP
1973,Lenco Drilling Co.,Cattaraugus,OLEAN,BRADFORD,0,0,OC
1973,A & F Oil Co.,Allegany,GENESEE,RICHBURG,0,0,OB
1990,NY Conference Association of Seventh-Day Adventist,Cayuga,SPRINGPORT,QUEENSTON,2,0,
1996,"Green, Laura",Chautauqua,PORTLAND,MEDINA,2,0,GK
1978,National Fuel Gas Supply Corp.,Erie,BRANT,MEDINA,1,0,
1979,Potter Oil Co.,Allegany,INDEPENDENCE,FULMER VALLEY,0,0,"GK,OB"
1985,"American Penn Energy,  Inc.",Chautauqua,ELLERY,MEDINA,6,2,GH
1985,"Templeton Energy,  Inc.",Chautauqua,SHERMAN,MEDINA,11,0,GQ
1995,Larson Drilling Corp.,Chautauqua,CHAUTAUQUA,MEDINA,0,1,
1987,Evans-Brant (Lake Shore) Central School District,Erie,EVANS,MEDINA,2,0,
1985,"Celestial Realty Co., Inc.",Erie,ELMA,MEDINA,1,0,
1992,"Becker, John",Erie,ALDEN,MEDINA,1,0,
1994,Whiting Door Manufacturing Corp.,Erie,NEWSTEAD,MEDINA,1,0,
1990,"Chautauqua Energy, Inc.",Chautauqua,GERRY,MEDINA,2,0,GX
1986,J G & A Co-Venture,Allegany,ANDOVER,PENNY,0,0,"GK,GX,OB"
1999,L. W. Resources,Chautauqua,WESTFIELD,MEDINA,4,6,
1982,Miller Brewing Co.,Cayuga,AURELIUS,MEDINA,40,0,GX
1990,"Weidner, Anne M.",Erie,EDEN,MEDINA,1,0,
1980,"Meeder, William H",Wyoming,MIDDLEBURG,,0,1,
1974,Bean Oil Co.,Allegany,BOLIVAR,RICHBURG,0,0,OB
1990,"Country Side Sand & Gravel, Inc",Cattaraugus,DAYTON,MEDINA,1,0,
1992,"Alden Aurora Gas Co.,  Inc.",Genesee,DARIEN,MEDINA,1,0,GN
1991,Cps,Chautauqua,DUNKIRK,MEDINA,1,0,
1987,"Charlebois Energy Products, Inc",Chautauqua,WESTFIELD,MEDINA,7,0,GH
1985,Maynard Oil Co.,Erie,COLDEN,MEDINA,1,0,"GK,GX"
1977,"Niagara Frontier Services, Inc.",Erie,BUFFALO,MEDINA,2,0,GK
1985,"Teepee Petroleum,  Inc.",Chautauqua,CHAUTAUQUA,MEDINA,9,1,GH
1980,West Brothers,Genesee,PEMBROKE,MEDINA,0,6,
1986,"Bounty Holdings, Incorporated",Chautauqua,CHERRY CREEK,MEDINA,0,1,
1997,"Pan Energy Company, Inc.",Erie,ORCHARD PARK,MEDINA,1,0,GX
1978,Exolon Co.,Erie,TONAWANDA,MEDINA,1,0,
1971,Iroquois Gas Corp.,Erie,NEWSTEAD,MEDINA,1,0,GX
1996,Kinley Oil & Gas Corp.,Cattaraugus,ALLEGANY,BRADFORD,0,0,
1991,Auburn Country Club,Cayuga,OWASCO,ONONDAGA,0,1,
1995,"Day, James W",Allegany,BOLIVAR,RICHBURG,0,0,OC
1986,"Templeton Energy,  Inc.",Chautauqua,RIPLEY,MEDINA,17,0,"GK,GX"
1993,"Wilkinson, Keith",Erie,LANCASTER,MEDINA,0,1,
1990,"Crooks, John C",Allegany,GENESEE,RICHBURG,0,0,
1993,"Suozzi, Daniel",Erie,AURORA,MEDINA,1,2,GK
1986,Villanova Natural Gas Corp.,Chautauqua,CHAUTAUQUA,MEDINA,2,0,
1980,"Gallets, Clair F",Cattaraugus,ALLEGANY,CHIPMUNK,0,0,
1986,"Dedrick, Douglas",Erie,AURORA,MEDINA,1,0,GK
1995,"Howles, William",Erie,ELMA,MEDINA,0,3,
1987,"Ebenezer Oil Co., Inc.",Allegany,ANDOVER,FULMER VALLEY,0,0,OB
1995,Lomak Operating Company,Chautauqua,KIANTONE,MEDINA,15,0,GK
1995,"Chautauqua Energy, Inc.",Chautauqua,CLYMER,ONONDAGA,1,0,GX
1980,"Flint Oil & Gas, Inc.",Erie,WALES,MEDINA,4,0,GK
1977,F.E. Petroleum Corp.,Genesee,ELBA,MEDINA,0,5,
1995,Symbol Oil Corp.,Erie,ELMA,MEDINA,2,0,GK
1988,B B & K Oil Co.,Allegany,BOLIVAR,BRADFORD,0,0,OB
1986,Berea Oil & Gas Corp.,Chautauqua,GERRY,ONONDAGA,0,0,"GH,OB"
1970,Sturdevant Oil Co.,Cattaraugus,ALLEGANY,BRADFORD,0,0,OC
1989,Francis Root Oil Company,Allegany,BOLIVAR,RICHBURG,0,0,OB
1989,National Fuel Gas Supply Corp.,Chautauqua,PORTLAND,MEDINA,1,0,GK
1996,"Vandermark Exploration, Inc.",Allegany,AMITY,ORISKANY,2,1,GH
1992,Estate of Thomas K. Faulkner,Cattaraugus,ALLEGANY,BRADFORD,0,0,OA
1993,Estate of Donald Vanstrom,Chautauqua,ELLICOTT,MEDINA,1,0,
1978,Weaver Gas Well Management,Genesee,PAVILION,MEDINA,6,0,GK
1974,"Flint Oil & Gas, Inc.",Chautauqua,ARKWRIGHT,MEDINA,0,5,
1990,"Empire Exploration, Inc.",Chautauqua,CLYMER,ONONDAGA-BASS ISLAND,0,0,"GH,OB"
1988,Cunningham Natural Gas Corp.,Allegany,WILLING,ORISKANY,1,0,GM
1985,Buchanan & Hatch Oil Co.,Cattaraugus,CARROLLTON,BRADFORD,0,0,OA
1999,"Lenape Resources, Inc.",Chautauqua,VILLENOVA,MEDINA,25,0,GK
1987,Attica Central School District,Wyoming,ATTICA,MEDINA,1,0,
1997,"Whitney, Ben",Chautauqua,FRENCH CREEK,MEDINA,1,0,
1993,Pennzoil Products Co.,Cattaraugus,CARROLLTON,BRADFORD,0,0,
1983,"Payne, Allen",Cattaraugus,ALLEGANY,CHIPMUNK,0,0,
1995,Belden & Blake Corporation,Chautauqua,ELLERY,BASS ISLAND,0,0,OA
1988,"Allegro Oil & Gas,  Inc.",Cattaraugus,CARROLLTON,CHIPMUNK,0,0,OA
1988,"Crooks, John C",Allegany,GENESEE,RICHBURG,0,0,
1991,"Engx, Inc.",Chautauqua,CHARLOTTE,MEDINA,1,0,GK
1997,"Ansbrow, Joan D.",Genesee,DARIEN,MEDINA,1,0,
1991,Empire Energies,Erie,NORTH COLLINS,AKRON,1,5,GK
1999,Symbol Oil Corp.,Erie,ELMA,MEDINA,2,0,GK
1996,Estate of Thomas K. Faulkner,Cattaraugus,ALLEGANY,BRADFORD,0,0,OA
1998,Clover Oil & Gas Co.,Genesee,DARIEN,MEDINA,24,0,GN
1987,"Lenape Resources Corp., The",Livingston,CALEDONIA,MEDINA,10,0,GK
1982,"Firth, Robert H",Chautauqua,CHARLOTTE,MEDINA,1,0,
1994,"Dawydko, Ron",Erie,CLARENCE,MEDINA,2,0,
1994,L. W. Resources,Chautauqua,CHARLOTTE,ONONDAGA-BASS ISLAND,0,1,
1996,Barrington Heights Develop.,Erie,ORCHARD PARK,MEDINA,0,1,
1988,Shawnee Operating Co.,Erie,EVANS,MEDINA,2,0,GU
1993,Mitchell Exploration Corp.,Allegany,ALLEN,MEDINA,0,1,
1984,"Midwest Exploration, Inc.",Genesee,PEMBROKE,MEDINA,4,0,"GK,GX"
1987,"Midwest Exploration, Inc.",Erie,ELMA,MEDINA,1,0,GK
1970,"C.E. Bailey,Et al",Chautauqua,BUSTI,GLADE,0,0,OB
1976,"Johnston, Clement J.",Erie,HAMBURG,MEDINA,0,1,
1987,"Northrop, David",Chautauqua,WESTFIELD,MEDINA,1,0,
1990,"Huff, Nelson",Chautauqua,BUSTI,MEDINA,5,0,GX
1995,"Pan Energy Company, Inc.",Cattaraugus,NAPOLI,MEDINA,2,0,GK
1989,Newman Drilling Co.,Cattaraugus,ALLEGANY,CHIPMUNK,0,0,"OA,OC"
1984,F & T Oil,Chautauqua,BUSTI,GLADE,0,0,"GX,OB"
1998,"McDonald, Gerald L.",Allegany,INDEPENDENCE,FULMER VALLEY,1,0,
1983,"Springport Gas Co., Inc.",Cayuga,SPRINGPORT,MEDINA,4,0,
1989,"Lund, Norman A",Allegany,INDEPENDENCE,FULMER VALLEY,2,0,
1986,Walker Exploration & Production Corp.,Chautauqua,CHAUTAUQUA,MEDINA,3,0,"GH,GK"
1986,"Lischer, Donald A",Erie,ELMA,MEDINA,1,0,GK
1991,"Lenape Resources Corp., The",Wyoming,BENNINGTON,MEDINA,3,1,GX
1996,"Alcott, C. Keith",Oneida,SANGERFIELD,HERKIMER,0,1,
1997,"Johnston, Robert, A.",Cattaraugus,DAYTON,MEDINA,2,0,GX
1997,"Yahn & Yahn, Inc.",Steuben,WEST UNION,FULMER VALLEY,0,0,OD
1997,"Janusz, Joseph",Cayuga,THROOP,QUEENSTON,1,0,
1997,"Bottoms, Ruth A",Allegany,GENESEE,WAUGH & PORTER,1,0,
1997,"Weil Resources, Inc.",Erie,HAMBURG,MEDINA,1,0,GK
1999,Belden & Blake Corporation,Chautauqua,BUSTI,MEDINA,1,0,GK
1992,"J M Resources, Inc.",Chautauqua,VILLENOVA,MEDINA,1,0,GK
1992,Symbol Oil Corp.,Erie,ELMA,MEDINA,2,0,GK
1989,Cabot Oil & Gas Corp.,Chautauqua,WESTFIELD,MEDINA,1,0,GK
1990,"Fairmont Oil Co., Inc.",Cattaraugus,FARMERSVILLE,BRADFORD,0,0,
1979,Reliance Oil Cor.,Cayuga,CHARLOTTE,MEDINA,0,4,
1996,CNG Transmission Corp.,Steuben,ADDISON,ORISKANY,0,1,
1987,"Universal Resources Holdings, Incorporated",Chautauqua,STOCKTON,MEDINA,1,0,GK
1992,"Proma, Ltd.",Erie,ORCHARD PARK,ONONDAGA,0,1,
1997,"GFS Energy, Inc.",Erie,ELMA,MEDINA,1,1,GK
1989,"Carls, Thomas A",Cattaraugus,ALLEGANY,BRADFORD,0,0,OA
1976,We Got Da Gas Ltd. Partnership,Chautauqua,PORTLAND,MEDINA,1,0,GK
1992,NY Conference Association of Seventh-Day Adventist,Cayuga,SPRINGPORT,QUEENSTON,2,0,
1993,"Otis Eastern Service, Inc.",Allegany,ANDOVER,PENNY & FULMER VALLEY,0,0,OC
1999,Estate of Homer A. Keith,Oneida,SANGERFIELD,HERKIMER,1,0,
1991,"Engx, Inc.",Chautauqua,NORTH HARMONY,ONONDAGA-BASS ISLAND,0,0,OB
1989,National Fuel Gas Supply Corp.,Cattaraugus,PERSIA,MEDINA,9,1,GK
1985,National Fuel Gas Supply Corp.,Chautauqua,ARKWRIGHT,MEDINA,7,1,GK
1980,"Chautauqua Energy, Inc.",Chautauqua,WESTFIELD,MEDINA,1,0,GK
1991,Estate of Thomas K. Faulkner,Cattaraugus,ALLEGANY,BRADFORD,0,0,OA
1996,"Stevenson, Scott R Jr",Cattaraugus,CARROLLTON,UPPER DEVONIAN,0,0,OA
1983,"Kabel, Ruth, G.",Erie,ORCHARD PARK,MEDINA,0,2,
1992,Frank H. Stephan Oil Group,Cattaraugus,OLEAN,BRADFORD,0,0,"OA,OC"
1994,Big Tree Energy Partners,Livingston,LEICESTER,MEDINA,9,1,GP
1997,"Cotton Well Drilling Company,  Inc.",Erie,BOSTON,MEDINA,10,0,GX
1996,"Oil, Gas & Land Services, Inc.",Chautauqua,WESTFIELD,MEDINA,1,0,
1996,"Dunn, Walter J. & Elixabeth Irrevocable Trust",Cayuga,SCIPIO,QUEENSTON,1,0,
1969,Felmont Oil Corp.,Cattaraugus,,ORISKANY,8,3,OC
1988,National Fuel Gas Supply Corp.,Erie,ORCHARD PARK,MEDINA,5,0,GK
1992,"Cotton Well Drilling Company,  Inc.",Chautauqua,WESTFIELD,MEDINA,6,0,GK
1984,"Cargill, Incorporated",Schuyler,DIX,SALINA,0,0,
1987,"Crist, George",Allegany,SCIO,RICHBURG,0,0,OB
1982,"Chautauqua Energy, Inc.",Chautauqua,WESTFIELD,MEDINA,3,4,GH
1990,"Seaport Natural Gas Co., Inc.",Erie,EVANS,MEDINA,2,0,GK
1979,"Clarence Research Park, Inc.",Erie,CLARENCE,MEDINA,1,0,GS
1986,"Childs, Alanson & Marjorie",Allegany,GENESEE,RICHBURG,0,0,OB
1990,National Fuel Gas Supply Corp.,Cattaraugus,PERSIA,ONONDAGA-BASS ISLAND,1,0,GK
1985,"Vanscoy, James S & Regina M.",Cattaraugus,CARROLLTON,CHIPMUNK,0,0,OB
1996,Perry Gas Co.,Wyoming,PERRY,MEDINA,1,0,GP
1997,"Betts-Cooper, Robin",Chautauqua,MINA,MEDINA,1,0,
1993,"Payne, Allen",Cattaraugus,ALLEGANY,CHIPMUNK,0,0,OA
1979,"Conewango Valley Mills, Inc.",Cattaraugus,CONEWANGO,GLADE,3,0,OA
1986,"Clark, Donald C",Wyoming,PERRY,MEDINA,1,0,
1987,Visco-Mcdonald,Cattaraugus,DAYTON,MEDINA,0,1,
1980,"Fairmont Oil Co., Inc.",Allegany,RUSHFORD,MEDINA,0,0,OB
1992,"Yunker, Robert & Lorelyn",Wyoming,PERRY,MEDINA,0,1,
1999,Belden & Blake Corporation,Erie,HAMBURG,MEDINA,7,0,GK
1979,"Gabel, Elizabeth A.",Chemung,VAN ETTEN,ORISKANY,0,1,
1988,"Keystone Energy Oil & Gas, Inc",Cattaraugus,DAYTON,MEDINA,1,0,GK
1991,Fault Line Oil Corporation,Cattaraugus,ASHFORD,ONONDAGA,0,0,"GK,OA"
1999,"Cordova Resources, Inc.",Cattaraugus,ALLEGANY,BRADFORD,0,0,OA
1997,Ginell Oil & Gas Association.,Erie,EVANS,MEDINA,0,1,
1995,Altimus & Associates,Chautauqua,ARKWRIGHT,MEDINA,2,0,GX
1979,"Seaport Natural Gas Co., Inc.",Erie,EVANS,MEDINA,2,0,GK
1986,"County Line Stone Co., Inc.",Erie,NEWSTEAD,MEDINA,0,2,
1990,Cal Ban Corp.,Cattaraugus,ALLEGANY,BRADFORD,0,0,OA
1991,Cabot Oil & Gas Corp.,Cattaraugus,NAPOLI,MEDINA,2,0,GH
1996,"Di Cerbo, Nicholas A.",Cattaraugus,OLEAN,BRADFORD,0,0,
1991,"Becker, John",Erie,ALDEN,MEDINA,1,0,
1984,"Northrop, David",Chautauqua,WESTFIELD,MEDINA,1,0,
1973,"Flint Oil & Gas, Inc.",Chautauqua,PORTLAND,MEDINA,1,0,GX
1984,"Chautauqua Natural Gas Co., Inc",Chautauqua,VILLENOVA,MEDINA,4,0,GQ
1991,"Copper Ridge Oil, Inc.",Steuben,WEST UNION,FULMER VALLEY,0,0,OA
1996,"Nelson, David M. & Susan A.",Cattaraugus,ELLICOTTVILLE,MEDINA,1,0,
1991,Byron-Bergen Central School,Genesee,BERGEN,MEDINA,2,0,
1978,"Venture Technology, Inc.",Chautauqua,POMFRET,MEDINA,0,2,
