Year,Quarter,LocationDesc,HealthTopic,PolicyTopic,Setting,Title,PolicyTypeID,PolicyTopicID
2011,1,Indiana,Physical Activity,Bicycling,Community,Motorized Bicycle Operation,LEG,005BIK
2009,1,Minnesota,Obesity,Health Insurance Coverage,Community,Cultural Heritage,LEG,028HIC
2011,1,Hawaii,Physical Activity,Public Transportation,School/After School,Improvements for the Benefit of the 4th District,LEG,040TRS
2009,1,Tennessee,Nutrition,Healthier Food Retail and Food Deserts,Community,Taxes Privilege,LEG,021HFR
2009,1,New Mexico,Nutrition,Media Campaigns,Community,Public Money Expenditure,LEG,031MDC
2010,1,Iowa,Physical Activity,Incentives,Restaurant/Retail,Sales Tax Exemption,LEG,029INC
2010,1,New York,Nutrition,School Nutrition,School/After School,Healthy Schools Act,LEG,043SNU
2010,1,Washington,Nutrition,Healthier Food Retail and Food Deserts,Restaurant/Retail,Tax Increases,LEG,021HFR
2010,1,New York,Nutrition,Appropriations,Community,New York State Council on Food Policy,LEG,002APP
2013,3,Missouri,Nutrition,Initiatives and Programs,School/After School,Cade's Law,LEG,053INP
2012,4,Pennsylvania,Nutrition,Food Security,Community,"""A resolution recognizing the month of September 2012 as """"Hunger Action Month"""" in Pennsylvania.""",LEG,023FOS
2011,1,Hawaii,Physical Activity,Public Transportation,Community,Urban Core Mixed Use Development,LEG,040TRS
2009,1,New York,Nutrition,Food Assistance Programs,Community,Informing the Aged of Opportunities,LEG,003FAP
2011,1,Alabama,Obesity,Appropriations,Community,State Appropriations,LEG,002APP
2009,1,Washington,Obesity,Appropriations,Community,Transportation Funding,LEG,002APP
2010,1,Alabama,Obesity,Food Restrictions,Restaurant/Retail,Government Expenses,LEG,020FOR
2011,1,Oregon,Nutrition,Access to Healthy Foods,Community,The Oregon Food Policy Council,LEG,001AHF
2011,1,Massachusetts,Obesity,Appropriations,Restaurant/Retail,Environmental and Health Impact Reports,LEG,002APP
2011,1,Nevada,Obesity,Appropriations,Early Care and Education,Foster Children Rights,LEG,002APP
2011,1,Minnesota,Physical Activity,Pedestrians/Walking,Community,Capital Investment,LEG,052PED
2010,1,Vermont,Nutrition,Appropriations,School/After School,School Lunch Program,LEG,002APP
2010,1,Nebraska,Nutrition,Agriculture and Farming,Community,Agricultural Opportunities,LEG,017AGF
2011,1,Colorado,Obesity,Appropriations,Community,Bicycle Traffic,LEG,002APP
2008,1,Virginia,Obesity,Appropriations,Community,Derelict Buildings,LEG,002APP
2002,1,California,Physical Activity,Bicycling,Community,Assembly Concurrent Resolution        <br>,LEG,005BIK
2012,1,Georgia,Physical Activity,Liability and Indemnity,School/After School,An Act Related to Torts<br>,LEG,030LAI
2002,1,Virginia,Physical Activity,School Siting,School/After School,Statewide Pedestrian Plan,LEG,042SIT
2010,1,Massachusetts,Nutrition,Disparities/Equity,Medical and/or Hospital,Fiscal Year 2011 Budget,LEG,013DEQ
2010,1,Ohio,Obesity,Body Mass Index (BMI),School/After School,School Nutrition and Health,LEG,006BMI
2007,1,Connecticut,Obesity,Task Forces/Councils,Community,Healthfirst Connecticut and Healthy Kids Initiatives,LEG,047TFC
2010,1,Illinois,Obesity,Appropriations,School/After School,Health Education and School Fitness Testing,LEG,002APP
2009,1,Maine,Nutrition,Appropriations,Community,Poultry Regulation,LEG,002APP
2013,1,Wisconsin,Nutrition,Incentives,Work Place,An Act Relating to an Income and Franchise Tax Credit for Workplace Wellness Programs,LEG,029INC
2009,1,Washington,Obesity,Disparities/Equity,School/After School,Elementary School Students,LEG,013DEQ
2011,1,Massachusetts,Nutrition,Fruits and Vegetables,School/After School,Nutrition Standards for Competitive Foods and Beverages<br>,REG,025FAV
2001,1,Massachusetts,Physical Activity,Pedestrians/Walking,Community,Town of Andover Land Conveyance,LEG,052PED
2009,1,Wisconsin,Nutrition,Breastfeeding,Community,Breast Feeding in Public or Private Locations,LEG,007BFD
2011,1,Idaho,Nutrition,Agriculture and Farming,Community,Local Land Use Planning and Production,LEG,017AGF
2011,1,Florida,Nutrition,Appropriations,Community,Excuse From Jury Service,LEG,002APP
2011,1,New York,Nutrition,Farm Direct Foods,Community,Local Produce Tax Credit,LEG,015FDF
2010,1,Texas,Physical Activity,Bicycling,Community,Transportation Planning,REG,005BIK
2011,1,Virginia,Nutrition,Access to Healthy Foods,School/After School,School Food Program Nutritional Program,LEG,001AHF
2011,1,New York,Nutrition,Incentives,Medical and/or Hospital,Health Insurers,LEG,029INC
2010,1,Ohio,Nutrition,Food Assistance Programs,Restaurant/Retail,"Women, Infants and Children (WIC) Program",REG,003FAP
2011,1,Montana,Nutrition,Correctional Facilities Farms Programs,Work Place,Healthy Choices by Medicaid Recipients,LEG,018CFP
2005,1,California,Nutrition,Food Assistance Programs,School/After School,School Meals,LEG,003FAP
2011,1,Hawaii,Nutrition,Incentives,Community,Wellness,LEG,029INC
2011,1,Hawaii,Obesity,Appropriations,Community,Loss of Agricultural Lands Task Force,LEG,002APP
2008,1,Maryland,Physical Activity,Public Transportation,Community,Maryland Transit Administration,LEG,040TRS
2011,1,Minnesota,Nutrition,Appropriations,Restaurant/Retail,Capital Investment,LEG,002APP
2011,1,South Carolina,Nutrition,Farm Direct Foods,School/After School,School Sold Snacks,LEG,015FDF
2010,1,Florida,Nutrition,Food Security,Restaurant/Retail,Public Food Service Establishments,LEG,023FOS
2010,1,West Virginia,Physical Activity,"Parks, Recreation and Trails",Community,Capital Improvement Projects Lists,LEG,034PRT
2011,1,Connecticut,Physical Activity,Public Transportation,Community,Consolidated Plan for Housing and Community Development,LEG,040TRS
2009,1,Pennsylvania,Nutrition,Disparities/Equity,Community,Municipalities Planning Code,LEG,013DEQ
2005,1,Washington,Obesity,Body Mass Index (BMI),Work Place,Commute Trip Reduction Provisions,LEG,006BMI
2011,1,Oregon,Nutrition,Farmers Markets,Restaurant/Retail,Supplemental Assistance,LEG,016FAM
2011,1,Texas,Obesity,Front of Package Labeling,Community,Sweetened Beverages Tax,LEG,024FOP
2011,1,Colorado,Obesity,Appropriations,Community,Creative Districts Creation,LEG,002APP
2010,1,Washington,Nutrition,Task Forces/Councils,Work Place,Health Carrier Payment of Wellness Incentives,LEG,047TFC
2011,1,Hawaii,Obesity,Food Restrictions,Community,Agribusiness,LEG,020FOR
2011,1,Hawaii,Physical Activity,Pedestrians/Walking,Community,Planning,LEG,052PED
2010,1,Hawaii,Nutrition,School Nutrition,School/After School,Farm to School Models,LEG,043SNU
2011,1,Florida,Physical Activity,Disparities/Equity,Community,Affordable Housing,LEG,013DEQ
2011,1,Hawaii,Nutrition,Task Forces/Councils,School/After School,School Garden Expansion,LEG,047TFC
2011,1,Pennsylvania,Physical Activity,Built Environment and Street-Scale Design,Community,Pennsylvania Municipalities Planning Code,LEG,049BED
2009,1,Washington,Physical Activity,Safe Routes to Schools,School/After School,Student Transportation Funding,LEG,041SRS
2011,1,Massachusetts,Nutrition,Breastfeeding,Community,Breastfeeding Health Benefit Information,LEG,007BFD
2010,1,Minnesota,Physical Activity,Physical Activity Requirements,School/After School,School District Wellness and Nursing Home Rates,LEG,035PAR
2010,1,Minnesota,Physical Activity,Appropriations,Community,Capital Investment,LEG,002APP
2009,1,Michigan,Obesity,Appropriations,Community,Recreational Authorities Act,LEG,002APP
2007,1,Rhode Island,Nutrition,Incentives,Community,House Resolution<br>,LEG,029INC
2013,1,New York,Obesity,Media Campaigns,School/After School,Omnibus Obesity and Respiratory Illness Reduction Act,LEG,074MAM
2007,1,New Mexico,Nutrition,Appropriations,School/After School,Expanding Summer Food Service Programs,LEG,002APP
2011,1,Florida,Physical Activity,Public Safety,Community,Neighborhood Improvement Districts,LEG,039SAF
2011,1,New Hampshire,Obesity,Appropriations,Community,Property Tax Credit,LEG,002APP
2009,1,California,Nutrition,Medical Care,Community,Transportation,LEG,026MEC
2007,1,District of Columbia,Nutrition,Breastfeeding,Work Place,An Act to Ensure a Woman's Right to Breastfeed <br>,LEG,007BFD
2011,1,Mississippi,Physical Activity,Safe Routes to Schools,Community,Sweetened Beverages and Syrups Tax,LEG,041SRS
2011,1,Massachusetts,Nutrition,Appropriations,Community,Family Friendly Employers,LEG,002APP
2011,1,Washington,Obesity,Appropriations,Medical and/or Hospital,Student Focused State Level Education Governance System,LEG,002APP
2011,1,West Virginia,Obesity,Menu Labeling,Restaurant/Retail,Healthy Lifestyles Restaurant Calorie Posting Program,LEG,032MNL
2011,1,Massachusetts,Nutrition,Vending,Community,Nutrition in Government Buildings,LEG,051VEN
2009,1,Wisconsin,Physical Activity,Safe Routes to Schools,School/After School,Budget Act,LEG,041SRS
2009,1,Hawaii,Obesity,Body Mass Index (BMI),Community,Affordable Housing for Transit Oriented,LEG,006BMI
2011,1,Iowa,Physical Activity,Appropriations,Community,Federal Fiscal Year,LEG,002APP
2012,3,Mississippi,Physical Activity,Physical Activity Requirements,School/After School,Kindergarten Guidelines,REG,035PAR
2011,1,New York,Obesity,Access to Drinking Water,Work Place,Governors Council on Physical Fitness,LEG,014ADW
2011,1,Texas,Obesity,Appropriations,Community,Bicycle Accommodation,LEG,002APP
2011,1,Massachusetts,Nutrition,Access to Healthy Foods,Community,Sweetened Snack Subsidy,LEG,001AHF
2009,1,Minnesota,Nutrition,Farm Direct Foods,Community,Taxation,LEG,015FDF
2009,1,New York,Nutrition,Appropriations,Community,Food Commodity in Package Forms,LEG,002APP
2011,1,Alabama,Nutrition,Media Campaigns,School/After School,Public K-12 Education,LEG,031MDC
2009,1,California,Nutrition,Access to Healthy Foods,Restaurant/Retail,Agriculture: Victory Garden Growers,LEG,001AHF
2011,1,Texas,Physical Activity,Built Environment and Street-Scale Design,Community,Creation of the Vintage Municipal Management District,LEG,049BED
2011,1,Texas,Obesity,Appropriations,School/After School,Public School Food,LEG,002APP
2005,1,Massachusetts,Nutrition,Media Campaigns,Community,Walpole Recreational Land,LEG,031MDC
2009,1,Hawaii,Obesity,Appropriations,Community,Mixed Use Transit Oriented Joint Development Project,LEG,002APP
2010,1,District of Columbia,Obesity,Appropriations,Community,Bellevue Small Area Action Plan,LEG,002APP
2010,1,California,Obesity,Appropriations,Community,Local Government Omnibus Act of 2010,LEG,002APP
2011,1,Maine,Obesity,Appropriations,Restaurant/Retail,Farm Stand Products and Disclosure,LEG,002APP
2010,1,Florida,Obesity,Access to Drinking Water,Work Place,Health Care,LEG,014ADW
2009,1,Texas,Nutrition,Fruits and Vegetables,School/After School,Texas Public School Nutrition Policy (TPSNP),REG,025FAV
2016,2,Florida,Nutrition,Food Security,School/After School,Healthy Food Financing Initiative,LEG,023FOS
2009,1,New Mexico,Nutrition,Agriculture and Farming,School/After School,School Vegetables,LEG,017AGF
2011,1,West Virginia,Obesity,Liability and Indemnity,Community,Provisions of Sales and Use Tax,LEG,030LAI
2010,1,Texas,Obesity,TV/Screen Viewing,Early Care and Education,Developmental Activities And Activity Plan,REG,048TVS
2010,1,Arizona,Nutrition,Appropriations,Early Care and Education,Child Care Facilities Licensing Requirements,REG,002APP
2009,1,Hawaii,Nutrition,Agriculture and Farming,Community,Hawaii Organic Food Center and Appropriation,LEG,017AGF
2011,1,Illinois,Obesity,Food Restrictions,Community,Food Handling Regulation Enforcement,LEG,020FOR
2010,1,Washington,Obesity,Food Restrictions,Community,Washington Food Policy Forum,LEG,020FOR
2013,1,New York,Physical Activity,Public Transportation,Community,An Act to Amend the Town Law<br>,LEG,040TRS
2009,1,Oregon,Obesity,Food Restrictions,Community,WIC Vendor and Farmer Administration,REG,020FOR
2011,1,California,Obesity,Appropriations,School/After School,Public Contracts: Healthy and Sustainable Food,LEG,002APP
2010,1,Minnesota,Obesity,Appropriations,Community,Capital Improvements,LEG,002APP
2011,1,New York,Physical Activity,Incentives,School/After School,Tax Increment Bonds Payable From Real Property Taxes Le,LEG,029INC
2010,1,Texas,Obesity,Body Mass Index (BMI),School/After School,2011 Housing Tax Credit Program,REG,006BMI
2011,1,Hawaii,Physical Activity,Pedestrians/Walking,Medical and/or Hospital,On-Call Physician Tax Credit,LEG,052PED
2011,1,Michigan,Nutrition,Appropriations,Restaurant/Retail,Restaurant Food,LEG,002APP
2011,1,Hawaii,Obesity,Food Restrictions,School/After School,Aspartame,LEG,020FOR
2009,1,Minnesota,Obesity,Menu Labeling,Community,Financing of State and Local Government,LEG,032MNL
2007,1,Texas,Nutrition,Food Assistance Programs,Community,An Act Appropriating Money,LEG,003FAP
2009,1,New York,Nutrition,Appropriations,Community,Prohibited Serving of Foods with Artificial Trans Fat,LEG,002APP
2006,1,Utah,Physical Activity,Access to Recreational Opportunities,Community,Division of Consumer Protection,LEG,004ARO
2011,1,New York,Physical Activity,Built Environment and Street-Scale Design,Community,Power Assisted Bicycle Definition,LEG,049BED
2010,1,New York,Nutrition,Medical Care,Community,Driving of Motor Vehicles in Bicycle Lanes,LEG,026MEC
2011,1,Rhode Island,Obesity,Appropriations,School/After School,Sales and Use Taxes for Vending Machines,LEG,002APP
2011,1,New York,Nutrition,Access to Healthy Foods,Restaurant/Retail,An Act to Amend the New York State Urban Development Corporation Act,LEG,001AHF
2011,1,District of Columbia,Obesity,Menu Labeling,Community,Randall School Disposition,LEG,032MNL
2010,1,Illinois,Obesity,Body Mass Index (BMI),Community,River Edge Redevelopment Zone Act,LEG,006BMI
2009,1,Kansas,Physical Activity,Public Transportation,Community,Passenger Rail Feasibility Report,LEG,040TRS
2009,1,Massachusetts,Nutrition,Appropriations,School/After School,Governor Fiscal Year 2010 Budget,LEG,002APP
2012,1,Iowa,Nutrition,Farm Direct Foods,Community,An Act Providing for Charitable Food  Donations<br>,LEG,015FDF
2011,1,Minnesota,Nutrition,Appropriations,Restaurant/Retail,Agriculture,LEG,002APP
2011,1,Hawaii,Physical Activity,Disparities/Equity,Community,State Public Housing Authority,LEG,013DEQ
2009,1,Massachusetts,Physical Activity,Task Forces/Councils,Community,Barnstable County,LEG,047TFC
2009,1,Missouri,Nutrition,Medical Care,Community,"Vehicles, Bicycles and Equestrian Use",REG,026MEC
2009,1,Mississippi,Obesity,Appropriations,Community,Major Economic Impact Act,LEG,002APP
2009,1,Oregon,Physical Activity,Pedestrians/Walking,Community,Use of State Highway Fund Moneys,LEG,052PED
2010,1,District of Columbia,Obesity,Media Campaigns,Community,Budget Support Congressional Review,LEG,031MDC
2010,1,Oklahoma,Nutrition,Nutrition Standards,Medical and/or Hospital,Sooner Seniors,REG,010NUS
2011,1,California,Obesity,Food Restrictions,Restaurant/Retail,Healthy Food Options,LEG,020FOR
2010,1,Minnesota,Nutrition,Agriculture and Farming,Community,Capital Investment,LEG,017AGF
2009,1,Nebraska,Nutrition,Appropriations,Community,Wellness Program Study,LEG,002APP
2011,1,Maine,Nutrition,Appropriations,School/After School,Student Performance,LEG,002APP
2010,1,Virginia,Obesity,Task Forces/Councils,Community,Health Care Access,LEG,047TFC
2011,1,Illinois,Obesity,Appropriations,Restaurant/Retail,Public Aid Code,LEG,002APP
2010,1,Louisiana,Nutrition,Food Assistance Programs,Community,State Health Insurance,LEG,003FAP
2010,1,Georgia,Nutrition,Appropriations,Restaurant/Retail,Supplemental Appropriations,LEG,002APP
2011,1,California,Nutrition,Healthier Food Retail and Food Deserts,Restaurant/Retail,State Planning,LEG,021HFR
2011,1,Rhode Island,Nutrition,Vending,Community,Taxation,LEG,051VEN
2009,1,Tennessee,Obesity,Menu Labeling,Restaurant/Retail,Food and Food Products,LEG,032MNL
2009,1,Tennessee,Physical Activity,Bicycling,Community,Traffic Safety,LEG,005BIK
2011,1,Illinois,Physical Activity,Public Safety,Community,Tax Increment Allocation Redevelopment Act,LEG,039SAF
2011,1,Hawaii,Obesity,Appropriations,Community,Repair and Repaving Of Side Streets,LEG,002APP
2013,1,Oklahoma,Nutrition,Incentives,Community,An Act Relating to Sales Tax,LEG,029INC
2009,1,West Virginia,Physical Activity,Built Environment and Street-Scale Design,Community,Planning and Development of State Roads,LEG,049BED
2011,1,Florida,Obesity,Body Mass Index (BMI),School/After School,Growth Management,LEG,006BMI
