Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,904128,47.92,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,892726,52.66,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,889480,54.25,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,910512,54.96,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,892727,56.45,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,4603402,58.25,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,892817,59.9,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,904124,63.48,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,915767,63.85,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,894783,65.82,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,917572,67.47,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,908816,68.2,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,908817,68.2,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,894726,68.3,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,896825,68.46,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,910509,68.96,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,910817,69.23,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,892715,69.24,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,912144,69.78,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,910176,70.28,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,900750,70.46,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,892724,72.21,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,889864,73.23,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,895358,73.23,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Finance Directorate,Carlson Wagonlit,900546,75.04,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,894389,75.32,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,902603,75.32,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,897100,75.4,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,912119,77.35,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,900990,77.67,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,898262,78.63,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Finance Directorate,Carlson Wagonlit,904158,80.31,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Finance Directorate,Carlson Wagonlit,905449,80.31,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Finance Directorate,Carlson Wagonlit,912145,80.31,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,915441,80.31,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,900988,80.9,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Finance Directorate,Carlson Wagonlit,915448,81.23,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,905432,82.12,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,903898,83.04,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,900980,83.27,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Finance Directorate,Carlson Wagonlit,902605,83.6,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,896824,85.25,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,900983,85.25,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,900984,85.25,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,895176,86.07,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,895177,86.07,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,910554,86.07,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,897660,86.23,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,906581,86.67,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,916777,87.72,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,901029,88.05,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,912397,90.06,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,906591,90.68,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,915394,92.59,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,900973,92.65,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Finance Directorate,Carlson Wagonlit,915451,94.56,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,892716,96.43,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,889479,97.59,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,915438,97.59,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Finance Directorate,Carlson Wagonlit,912859,97.96,Not known
