Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number
Department for Business Innovation and Skills,Intellectual Property Office,40703,TOTAL MISCELLANEOUS EXPENSES - GENERAL,Finance Directorate,Mitie Facilities Services Ltd,100/90295758,22.8,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40703,TOTAL MISCELLANEOUS EXPENSES - GENERAL,SABIP,Mitie Facilities Services Ltd,100/90295758,24.95,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40723,TOTAL MISCELLANEOUS EXPENSES - GENERAL,Patents Directorate,Personal expenses name witheld,50178,27.35,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40723,TOTAL MISCELLANEOUS EXPENSES - GENERAL,SABIP,Earls Caterers Ltd,28453,71.0,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40703,TOTAL MISCELLANEOUS EXPENSES - GENERAL,Innovation Directorate,Mitie Facilities Services Ltd,100/90295758,122.1,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40722,TOTAL MISCELLANEOUS EXPENSES - GENERAL,Patents Directorate,Personal expenses name witheld,50167,136.0,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40722,TOTAL MISCELLANEOUS EXPENSES - GENERAL,Patents Directorate,Personal expenses name witheld,50168,488.35,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40695,TOTAL MISCELLANEOUS EXPENSES - GENERAL,Business Support Directorate,Personal expenses name witheld,50018,804.82,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40700,TOTAL MISCELLANEOUS EXPENSES - GENERAL,Copyright and IP Enforcement Directorate,Experian Ltd,IEX3000938664,83.16,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40703,TOTAL MISCELLANEOUS EXPENSES - GENERAL,Business Support Directorate,OutSec Ltd,1105105,396.24,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40715,TOTAL MISCELLANEOUS EXPENSES - GENERAL,Business Support Directorate,British Standards Institution,93419273/1000,1260.0,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40702,TOTAL MISCELLANEOUS EXPENSES - GENERAL,Business Support Directorate,TEAM (Energy Auditing Agency Ltd),20115681/01,5500.0,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40700,TOTAL MISCELLANEOUS EXPENSES - GENERAL,International Policy Directorate,Saana Consulting Ltd,No4,6000.0,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40724,Translation,Trade Marks Directorate,Foreign and Commonwealth Office,6027069,243.51,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40709,Innovation support,Copyright and IP Enforcement Directorate,Companies House,184719030,14.0,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40695,Research Projects,Chief Executive's Office,Quadrant Consultants Ltd,2403,1200.0,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40723,Research Projects,Innovation Directorate,U Till,CT/CONS/92-UT,1343.31,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40695,Research Projects,Innovation Directorate,M Rogers,40544,2100.0,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40717,Research Projects,Innovation Directorate,CA Greenhalgh,40659,2100.0,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40707,Research Projects,Innovation Directorate,J Moultrie,50052,18550.0,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40717,Research Projects,Innovation Directorate,Brunel University,FI141427,50875.0,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40708,Seminars and Conferences,Copyright and IP Enforcement Directorate,Ford & Barley Exhibitions Ltd,18055,262.8,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40702,Healthcare,Business Support Directorate,Santia Consulting Ltd,OP/I306734,150.0,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40704,Eyecare,Business Support Directorate,Personal expenses name witheld,50066,20.0,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40708,Eyecare,Business Support Directorate,Personal expenses name witheld,50083,20.0,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40723,Eyecare,Business Support Directorate,Personal expenses name witheld,50179,20.0,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40716,Eyecare,Business Support Directorate,Specsavers Optical Superstores Ltd,INVO/61057,255.0,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40702,Other,Business Support Directorate,Liftshare.com  Ltd,78402,1058.4,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40714,Bank charges,Finance Directorate,European Patent Office,LATE PAYMENT INTEREST,82.86,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40709,Bank charges,Finance Directorate,G4S Cash Services (UK) Ltd,1392619,394.9,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40710,Bank charges,Finance Directorate,DWP Jobcentreplus No1 A/C,2884325,567.8,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40701,Insurance,Innovation Directorate,Marsh Ltd,F14480/2/001,8745.0,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40724,Travel and subsistence UK,Innovation Directorate,Travelodge,NI16,41.65,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40724,Travel and subsistence UK,Innovation Directorate,Travelodge,NI17,21.5,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40724,Books  Newspapers & Publications,Innovation Directorate,Times,NI18,8.66,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40724,Books  Newspapers & Publications,Innovation Directorate,tIMES,ANDSM093,1.0,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40724,TOTAL MISCELLANEOUS EXPENSES - GENERAL,Business Support Directorate,Tesco,NC2,6.24,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40724,Books  Newspapers & Publications,Business Support Directorate,Euroffice,NC3,24.4,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40724,Training,Business Support Directorate,Staples,NC4,12.49,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40724,Training,Business Support Directorate,Tesco,NC5,9.32,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40724,TOTAL MISCELLANEOUS EXPENSES - GENERAL,Patents Directorate,Tesco Stores,51,11.85,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40724,Travel and subsistence Overseas,Patents Directorate,Heathrow Express,0,16.5,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40724,Training,Patents Directorate,DataLaw,0,192.0,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40724,Books  Newspapers & Publications,Trade Marks Directorate,Sweet & Maxwell,21,285.0,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40724,Books  Newspapers & Publications,Trade Marks Directorate,Sweet & Maxwell,22,285.0,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40724,Training,Patents Directorate,3RD Intellegent Imaging Programme,HHART03,126.0,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40724,Books  Newspapers & Publications,Patents Directorate,AMAZON,HHART06,55.94,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40724,Other Stationery & General Supplies,Finance Directorate,Computacenter,0,2446.37,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40724,Office Supplies,Business Support Directorate,Office Equip,Maurice 527,120.0,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40724,Office Supplies,Business Support Directorate,Office Equip,Maurice 586,152.69,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40724,Office Supplies,Business Support Directorate,Amazon ,Maurice 596,65.38,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40724,Minor Buiding Works &Maintenance,Business Support Directorate,Newey & Eyre,Maurice 597,40.32,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40724,Office Supplies,Business Support Directorate,Carpet Services,Maurice 598,45.0,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40724,Minor Buiding Works &Maintenance,Business Support Directorate,Newey & Eyre,Maurice 599,582.45,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40724,Office Supplies,Business Support Directorate,Asda,Maurice 599A,10.73,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40724,Minor Buiding Works &Maintenance,Business Support Directorate,City Electrical Factors,Maurice 600,225.6,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40724,Minor Buiding Works &Maintenance,Business Support Directorate,Hi-Reach,Maurice 601,330.0,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40724,Office Supplies,Business Support Directorate,CMD  ( Form Fittings),Maurice 602,603.6,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40724,Office Supplies,Business Support Directorate,Nu-key,Maurice 603,7.82,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40724,Office Supplies,Business Support Directorate,Nisbets,Maurice 604,49.18,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40724,Office Supplies,Business Support Directorate,Nu-Key,Maurice 605,359.4,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40724,Minor Buiding Works &Maintenance,Business Support Directorate,Newey & Eyre,Maurice 606,314.64,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40724,Office Supplies,Business Support Directorate,C2U Office.co.uk,Maurice 607,102.3,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40724,Minor Buiding Works &Maintenance,Business Support Directorate,CPD,Maurice 607 A,143.86,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40724,Office Supplies,Business Support Directorate,Office 2 Me,Maurice 608,34.4,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40724,Minor Buiding Works &Maintenance,Business Support Directorate,Screwfix,Maurice 609,254.34,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40724,Minor Buiding Works &Maintenance,Business Support Directorate,Plumb Centre ,Maurice 610,450.24,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40724,Office Supplies,Business Support Directorate,Homebase,Maurice 611,19.99,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40724,Minor Buiding Works &Maintenance,Business Support Directorate,Newey & Eyre,Maurice 612,231.0,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40724,Minor Buiding Works &Maintenance,Business Support Directorate,Travis & Perkins,Maurice 613,34.42,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40724,Minor Buiding Works &Maintenance,Business Support Directorate,Climate Centre,Maurice 614,438.21,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40724,Minor Buiding Works &Maintenance,Business Support Directorate,Climate Centre,Maurice 615,502.02,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40724,Minor Buiding Works &Maintenance,Business Support Directorate,Climate Centre,Maurice 616,250.33,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40724,Minor Buiding Works &Maintenance,Business Support Directorate,Newey & Eyre,Maurice 617,265.31,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40724,Minor Buiding Works &Maintenance,Business Support Directorate,Seton,Maurice 618,104.34,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40724,Minor Buiding Works &Maintenance,Business Support Directorate,Newey & Eyre,Maurice 619,312.84,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40724,Minor Buiding Works &Maintenance,Business Support Directorate,Airdale,yjohn306,122.61,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40724,Office Supplies,Business Support Directorate,Office Equip,YJohnson421,113.04,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40724,Minor Buiding Works &Maintenance,Business Support Directorate,Screwfix,YJohnson423,29.94,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40724,Office Supplies,Business Support Directorate,Notetop,YJohnson424,75.0,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40724,Minor Buiding Works &Maintenance,Business Support Directorate,Colour Centre,Yjohnson425,322.27,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40724,Office Supplies,Business Support Directorate,BOC,YJohnson426,378.96,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40724,Office Supplies,Business Support Directorate,Asda,YJohnson427,1.0,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40724,Minor Buiding Works &Maintenance,Business Support Directorate,CPD,YJohnson428,314.3,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40724,Other Stationery & General Supplies,Business Support Directorate,Smart Packaging,ss002,23.5,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40724,Travel and subsistence UK,Business Support Directorate,BAA Enterprises,ss003,67.8,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40724,Travel and subsistence UK,Innovation Directorate,Easyjet,NIILE78,266.42,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40724,Travel and subsistence UK,Innovation Directorate,Bristol Airport,NIILE79,3.95,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40724,Travel and subsistence UK,Innovation Directorate,Bristol Airport,NIILE80,23.9,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40724,Travel and subsistence UK,Innovation Directorate,Expotel,NIILE81,50.65,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40724,Travel and subsistence UK,Innovation Directorate,Holiday Inn Express Newport,NIILE82,57.0,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40724,Travel and subsistence UK,Trade Marks Directorate,Bristol airport,CMUND061,24.89,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40724,Travel and subsistence Overseas,Trade Marks Directorate,Refund of flight charge,0,-247.38,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40724,Office Supplies,Business Support Directorate,HW,ethib 29,94.8,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40724,Office Supplies,Business Support Directorate,HW,ethib 30,94.8,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40724,Office Supplies,Business Support Directorate,HW,ethib 47,404.4,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40724,Office Supplies,Business Support Directorate,HW,ethib 49,128.33,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40724,Minor Buiding Works &Maintenance,Business Support Directorate,Newey & Eyre,ethib 56,48.36,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40724,Office Supplies,Business Support Directorate,HW,ethib 57,58.2,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40724,Minor Buiding Works &Maintenance,Business Support Directorate,Tarpaulinsdirect.co.uk,ethib 58,42.99,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40724,Minor Buiding Works &Maintenance,Business Support Directorate,Swanflight.com,ethib 59,30.6,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40724,Minor Buiding Works &Maintenance,Business Support Directorate,Newey & Eyre,ethib,33.36,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40724,Minor Buiding Works &Maintenance,Business Support Directorate,Newey & Eyre,ethib,-33.96,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40724,Overseas Patent Specifications,Patents Directorate,Amazon,ECALL26,14.69,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40724,Overseas Patent Specifications,Patents Directorate,ASM Journals,ECALL27,12.84,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40724,Overseas Patent Specifications,Patents Directorate,INIST Diffusion,ECALL28,14.4,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40724,Overseas Patent Specifications,Patents Directorate,SPE.org,ECALL29,16.06,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40724,Overseas Patent Specifications,Patents Directorate,Science Direct,ECALL30,64.84,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40724,Overseas Patent Specifications,Patents Directorate,Wiley Online,ECALL31,27.32,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40724,Overseas Patent Specifications,Patents Directorate,SPIE.org,ECALL32,11.81,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40724,Overseas Patent Specifications,Patents Directorate,SPIE.org,ECALL33,11.81,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40724,Travel and subsistence Overseas,Patents Directorate,Bristol Airport Car Parking,GPC53 ,45.89,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40724,Travel and subsistence Overseas,Patents Directorate,Eurostar,GPC54,254.0,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40724,Travel and subsistence Overseas,International Policy Directorate,"Hotel Bloom, Brussels",GPC55,143.94,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40724,Computer hardware and software,Business Support Directorate,Amazon EU,Onecard081,27.29,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40724,Computer hardware and software,Business Support Directorate,WP-TVCABLES NIMBUS,Onecard082,338.43,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40724,Computer hardware and software,Business Support Directorate,WEBSITEPULSE.COM,Onecard083,23.89,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40724,Books  Newspapers & Publications,Business Support Directorate,Amazon EU,Onecard084,32.67,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40724,Telephone Rentals and Call Charges,Business Support Directorate,MEETINGZONE LTD,Onecard085,167.46,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40724,Computer hardware and software,Business Support Directorate,EBUYER (UK) LTD,Onecard086,28.93,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40724,Computer hardware and software,Business Support Directorate,EBUYER (UK) LTD,Onecard087,46.97,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40724,Computer hardware and software,Business Support Directorate,CRUCIAL.COM,Onecard088,47.98,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40724,Other Stationery & General Supplies,Finance Directorate,WWW.CABOODLE.CO.UK,ANBECOC048,12.56,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40724,Other Stationery & General Supplies,Finance Directorate,WWW.BUY-STATIONERY.CO.,ANBECOC050,10.56,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40724,Other Stationery & General Supplies,Finance Directorate,WWW.AFFIXIT.CO.UK,ANBECOC049,22.94,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40724,Other Stationery & General Supplies,Finance Directorate,OFFICE HEAVEN LTD,ANBECOC051,8.46,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40724,Furniture Removals & Portering,Business Support Directorate,WWW.TEACRATE.COM,CJONE01,1156.8,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40724,Telephone Rentals and Call Charges,Business Support Directorate,WWW.ZEN.CO.UK,TTHOM0937,196.39,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40724,Telephone Rentals and Call Charges,Business Support Directorate,WWW.ZEN.CO.UK,TTHOM0938,285.97,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40724,Telephone Rentals and Call Charges,Business Support Directorate,WWW.ZEN.CO.UK,TTHOM0939,32.58,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,40724,Telephone Rentals and Call Charges,Business Support Directorate,WWW.ZEN.CO.UK,TTHOM0940,33.37,Not applicable
