Year,Quarter,LocationDesc,HealthTopic,PolicyTopic,Setting,Title,PolicyTypeID,PolicyTopicID
2013,1,Maine,Nutrition,Farm Direct Foods,School/After School,An Act To Support School Nutrition and Expand the Local Foods Economy,LEG,015FDF
2012,1,Hawaii,Nutrition,Incentives,Community,An Act Relating to the Establishment of an Agribusiness Cooperative Program<br>,LEG,029INC
2009,1,California,Nutrition,Appropriations,Community,Budget Act of 2009,LEG,002APP
2010,1,Rhode Island,Obesity,Incentives,Restaurant/Retail,Taxation,LEG,029INC
2010,1,Maryland,Nutrition,Agriculture and Farming,Restaurant/Retail,Producer Sampling License,LEG,017AGF
2009,1,Florida,Obesity,Menu Labeling,Restaurant/Retail,Obesity Prevention,LEG,032MNL
2010,1,New Jersey,Obesity,Body Mass Index (BMI),Community,Fort Monmouth Economic Revitalization,LEG,006BMI
2009,1,Missouri,Obesity,Appropriations,Community,State Highway System Incident Management,LEG,002APP
2012,1,Connecticut,Physical Activity,Physical Activity Requirements,School/After School,An Act Concerning Educational Reform<br>,LEG,035PAR
2009,1,Florida,Physical Activity,Safe Routes to Schools,Community,School Speed Zones,LEG,041SRS
2003,1,Washington,Physical Activity,Physical Education Requirements,School/After School,Foods And Beverages Sold At Public Schools,LEG,036PER
2011,1,New York,Nutrition,Appropriations,Community,Adult Day Services Demonstration Programs,LEG,002APP
2011,1,Colorado,Physical Activity,Bicycling,Restaurant/Retail,Surface Transportation Funding,LEG,005BIK
2010,1,Missouri,Nutrition,Liability and Indemnity,Community,Department of Revenue Appropriation,LEG,030LAI
2010,1,Hawaii,Obesity,Appropriations,Restaurant/Retail,Women and Infant Children,LEG,002APP
2010,1,Arizona,Obesity,Sugar Sweetened Beverages,Restaurant/Retail,Temporary Soft Drink Tax,LEG,046SSB
2011,1,Hawaii,Nutrition,Trans Fats,Restaurant/Retail,Taxation,LEG,050FAT
2011,1,Texas,Physical Activity,Access to Recreational Opportunities,School/After School,Tax Supported Bonds,LEG,004ARO
2009,1,Alabama,Nutrition,Appropriations,School/After School,School Lunch Menus,LEG,002APP
2011,1,Rhode Island,Nutrition,Access to Healthy Foods,Restaurant/Retail,Sales and Use Taxes for Vending Machines,LEG,001AHF
2011,1,Maine,Nutrition,Appropriations,Community,State Prison Vegetable Garden Requirements,LEG,002APP
2012,1,New York,Nutrition,School Nutrition,School/After School,An Act to Combat the Incidence of Adult and Childhood Obesity<br>,LEG,043SNU
2011,1,Massachusetts,Obesity,Health Insurance Coverage,Work Place,Certified Group Purchasing Cooperatives,REG,028HIC
2011,1,Hawaii,Obesity,Sugar Sweetened Beverages,Restaurant/Retail,Health,LEG,046SSB
2005,1,Minnesota,Obesity,Menu Labeling,Community,Capital Improvement Appropriations,LEG,032MNL
2005,1,Georgia,Obesity,Appropriations,Community,Clayton County Heritage Trail Commission,LEG,002APP
2009,1,Massachusetts,Nutrition,Fruits and Vegetables,School/After School,Healthy School Meals,LEG,025FAV
2011,1,Missouri,Nutrition,Incentives,Restaurant/Retail,Streamlined Sales and Use Tax Agreement,LEG,029INC
2003,1,Oregon,Nutrition,Fruits and Vegetables,Community,An Act Making Appropriations<br>,LEG,025FAV
2005,1,Tennessee,Nutrition,Appropriations,School/After School,Child Nutrition and Wellness,LEG,002APP
2011,1,District of Columbia,Obesity,Access to Drinking Water,Work Place,Workplace Wellness,LEG,014ADW
2009,1,Maryland,Obesity,Appropriations,School/After School,Public Schools,LEG,002APP
2012,1,Illinois,Physical Activity,Bicycling,Community,An Act Making Appropriations<br>,LEG,005BIK
2009,1,Massachusetts,Physical Activity,Pedestrians/Walking,Community,Transportation System Modernization,LEG,052PED
2009,1,Iowa,Obesity,Appropriations,Community,Cultural and Entertainment Districts,LEG,002APP
2011,1,Texas,Nutrition,Access to Healthy Foods,Community,Sweetened Beverages Tax,LEG,001AHF
2011,1,Michigan,Nutrition,Task Forces/Councils,Community,Downtown Development Authorities,LEG,047TFC
2008,1,New York,Nutrition,Farm Direct Foods,Community,Health and  Mental Hygiene Budget<br>,LEG,015FDF
2010,1,Alabama,Nutrition,Farmers Markets,Community,Farmers Market,LEG,016FAM
2010,1,Illinois,Nutrition,Food Assistance Programs,Medical and/or Hospital,Insurance Coverage for Diabetes,LEG,003FAP
2001,1,Washington,Nutrition,Appropriations,Community,Fruit and Vegetable Inspection Account,LEG,002APP
2010,1,Pennsylvania,Obesity,Appropriations,Community,National Fresh Food Financing Initiative,LEG,002APP
2009,1,Maine,Nutrition,Incentives,School/After School,Physical Education in Schools,LEG,029INC
2009,1,Ohio,Nutrition,Task Forces/Councils,Work Place,Small Business Health Care Affordability Task Force,LEG,047TFC
2012,1,West Virginia,Nutrition,Fruits and Vegetables,Community,Making Appropriations of Public Money out of the Treasury<br>,LEG,025FAV
2008,1,Virginia,Obesity,Appropriations,Community,Derelict Buildings,LEG,002APP
2009,1,Washington,Physical Activity,Pedestrians/Walking,Community,Economic Stimulus,LEG,052PED
2010,1,North Carolina,Nutrition,Farmers Markets,Restaurant/Retail,Electronic Funds and Farmers Markets,LEG,016FAM
2005,1,Pennsylvania,Nutrition,Incentives,Community,Farmers Market Development Grant Program,LEG,029INC
2010,1,Louisiana,Physical Activity,Bicycling,Community,Bicycles,LEG,005BIK
2011,1,Texas,Nutrition,Access to Healthy Foods,Early Care and Education,Child Care Facilities,LEG,001AHF
2011,1,Montana,Obesity,Food Restrictions,Community,Regulation of Retail Food Establishment Exemptions,LEG,020FOR
2011,1,New York,Obesity,Appropriations,School/After School,Use of School Facilities,LEG,002APP
2009,1,Kentucky,Physical Activity,Incentives,Work Place,Healthy Lifestyles,LEG,029INC
2010,1,Hawaii,Obesity,Food Restrictions,Community,Local Agricultural Producers and Retailers,LEG,020FOR
2010,1,New York,Obesity,Appropriations,Community,"Alterations in Traffic Patterns, Speed Restrictions",REG,002APP
2012,1,Minnesota,Nutrition,Access to Healthy Foods,Community,An Act Relating to Public Safety  <br>,LEG,001AHF
2011,1,Illinois,Obesity,Appropriations,School/After School,School zone Speed Limits,LEG,002APP
2009,1,Vermont,Physical Activity,Disabilities,School/After School,Special Education Rules,REG,011DIS
2011,1,Minnesota,Obesity,Appropriations,Community,Transportation,LEG,002APP
2009,1,New York,Obesity,Body Mass Index (BMI),School/After School,Health and Mental Hygiene Budget,LEG,006BMI
2009,1,New York,Physical Activity,Appropriations,Community,Metropolitan Commuter Transportation District Taxes,LEG,002APP
2010,1,District of Columbia,Nutrition,Vending,School/After School,Healthy Schools,LEG,051VEN
2011,1,Hawaii,Nutrition,Agriculture and Farming,School/After School,Agribusiness,LEG,017AGF
2009,1,Texas,Nutrition,Incentives,School/After School,Student Physical Fitness,LEG,029INC
2011,1,Minnesota,Nutrition,Liability and Indemnity,Community,Capital Investment,LEG,030LAI
2009,1,Washington,Nutrition,Medical Care,Community,Capital Budget,LEG,026MEC
2012,1,New York,Physical Activity,Initiatives and Programs,School/After School,An Act to Combat the Incidence of Adult and Childhood Obesity<br>,LEG,053INP
2009,1,New York,Obesity,Sugar Sweetened Beverages,Restaurant/Retail,Tax on Beverage Syrups and Soft Drinks,LEG,046SSB
2009,1,Massachusetts,Obesity,Health Insurance Coverage,School/After School,Out of School Time Programming,LEG,028HIC
2010,1,Washington,Nutrition,Access to Healthy Foods,School/After School,Washington Food Policy Forum,LEG,001AHF
2011,1,Minnesota,Obesity,Appropriations,Community,Capital Investment,LEG,002APP
2017,2,Tennessee,Nutrition,Farm Direct Foods,Community,"Food and Food Products - As introduced, changes from 15 days to 14 days the time in which a department of agriculture agent must remove a tag",LEG,015FDF
2009,1,Michigan,Nutrition,Food Assistance Programs,Community,Community Health Appropriations,LEG,003FAP
2010,1,Illinois,Nutrition,Task Forces/Councils,Community,Chronic Disease Nutrition and Outcomes Commission,LEG,047TFC
2011,1,Minnesota,Obesity,Appropriations,Community,Stadiums,LEG,002APP
2009,1,Louisiana,Nutrition,Agriculture and Farming,Community,Supplemental Appropriations,LEG,017AGF
2013,1,Texas,Nutrition,Healthier Food Retail and Food Deserts,Community,An Act Relating to the Establishment of a Community Development Grocery Store Revolving Loan Fund Program,LEG,021HFR
2003,1,Rhode Island,Obesity,Task Forces/Councils,Community,Youth Obesity,LEG,047TFC
2002,1,South Dakota,Physical Activity,Disabilities,Community,Personal Assistive Mobility Devices,LEG,011DIS
2010,1,Washington,Obesity,Appropriations,Community,Complete Streets Grant Program,LEG,002APP
2011,1,California,Obesity,Appropriations,Community,Low-Income Housing Tax Credit Programs,REG,002APP
2009,1,North Carolina,Physical Activity,Pedestrians/Walking,Community,Intermodal Transport Fund,LEG,052PED
2011,1,Oregon,Obesity,Sugar Sweetened Beverages,Restaurant/Retail,Prohibition of Single Serving of High Calorie Beverage,LEG,046SSB
2009,1,Illinois,Obesity,Appropriations,Community,Fiscal Year 2010 Budget,LEG,002APP
2010,1,Washington,Nutrition,Appropriations,School/After School,Washington Food Policy Forum,LEG,002APP
2005,1,Massachusetts,Obesity,Menu Labeling,Community,Ayer Land Transfer,LEG,032MNL
2010,1,Illinois,Obesity,Menu Labeling,Restaurant/Retail,Menu Education and Labeling Act,LEG,032MNL
2011,1,Maine,Nutrition,Farmers Markets,Restaurant/Retail,Raw Milk Sales,LEG,016FAM
2012,1,Iowa,Nutrition,Farm Direct Foods,Community,An Act Providing for Charitable Food  Donations<br>,LEG,015FDF
2012,1,Hawaii,Nutrition,Appropriations,Community,An Act Making an Appropriation for Early Childhood Health<br>,LEG,002APP
2011,1,Hawaii,Obesity,Food Restrictions,Community,Loss of Agricultural Lands Task Force,LEG,020FOR
2010,1,District of Columbia,Nutrition,Liability and Indemnity,Community,Budget Support Congressional Review,LEG,030LAI
2011,1,Connecticut,Obesity,Appropriations,Community,Human Services Technical Corrections,LEG,002APP
2015,1,Oregon,Nutrition,Fruits and Vegetables,Community,Appropriations for Farm Direct Nutrition Programs,LEG,025FAV
2003,1,Maine,Nutrition,Task Forces/Councils,School/After School,An Act to Study Obesity and Methods to Reduce the Cost of Health Care and Increase the Public Health<br>,LEG,047TFC
2009,1,Wisconsin,Physical Activity,Public Safety,Community,Tax Incremental Districts,LEG,039SAF
2009,1,Florida,Obesity,Appropriations,Community,Statewide Legacy Communities Initiative,LEG,002APP
2009,1,Washington,Physical Activity,Pedestrians/Walking,School/After School,Economic Stimulus,LEG,052PED
2011,1,Texas,Nutrition,Incentives,Community,Health Programs and Sunset Act,LEG,029INC
2017,2,Oklahoma,Nutrition,Farmers Markets,Community,Agriculture; creating the Urban Gardens Grant Act.,LEG,016FAM
2009,1,New York,Nutrition,Appropriations,School/After School,Healthy Schools Act,LEG,002APP
2009,1,Massachusetts,Nutrition,Food Assistance Programs,School/After School,Appropriations,LEG,003FAP
2015,2,Kentucky,Nutrition,Initiatives and Programs,Community,"""An act amending the 2014-2016 executive branch and transportation cabinet biennial budgets, making an appropriation therefor, and declaring an emergency""",LEG,053INP
2010,1,Rhode Island,Nutrition,Task Forces/Councils,Work Place,Public Officers and Employees,LEG,047TFC
2011,1,West Virginia,Physical Activity,Appropriations,Community,Municipal Economic Opportunity Development Districts,REG,002APP
2010,1,New Jersey,Obesity,Appropriations,Community,Garden State Growth Zone,LEG,002APP
2010,1,Iowa,Obesity,Appropriations,Community,Agriculture and Natural Resources,LEG,002APP
2009,1,New Mexico,Nutrition,Fruits and Vegetables,School/After School,Fresh Fruit in School,LEG,025FAV
2011,1,Hawaii,Nutrition,Task Forces/Councils,Medical and/or Hospital,Medicaid Wellness Pilot Program,LEG,047TFC
2010,1,District of Columbia,Nutrition,Appropriations,Community,Neighborhood Supermarket Tax Relief,LEG,002APP
2011,1,Illinois,Nutrition,Liability and Indemnity,Community,Appropriations and Reappropriations,LEG,030LAI
2009,1,Texas,Nutrition,Appropriations,Community,Early Childhood Health and Nutrition,LEG,002APP
2003,1,California,Obesity,Appropriations,School/After School,Physical Education,LEG,002APP
2009,1,Missouri,Physical Activity,Physical Education Requirements,School/After School,Physical Education,LEG,036PER
2011,1,Oklahoma,Nutrition,Nutrition Standards,Restaurant/Retail,License Discounts For Healthy Restaurants,LEG,010NUS
2010,1,Georgia,Obesity,Front of Package Labeling,Community,Milk,LEG,024FOP
2010,1,Wisconsin,Nutrition,Farmers Markets,Restaurant/Retail,Food Processing Plants,REG,016FAM
2011,1,Maryland,Physical Activity,Physical Activity Requirements,Community,Subtraction Modification,LEG,035PAR
2009,1,Hawaii,Obesity,Body Mass Index (BMI),Community,Affordable Housing for Transit Oriented,LEG,006BMI
2012,1,New York,Physical Activity,Initiatives and Programs,Community,An Act Relating to Public Health<br>,LEG,053INP
2013,1,New York,Physical Activity,Built Environment and Street-Scale Design,Community,An Act to Amend the Executive Law and the State Finance Law,LEG,049BED
2011,1,Missouri,Nutrition,Farmers Markets,School/After School,Sewer Service Lines Failure Repair Fee,LEG,016FAM
2002,1,Maryland,Obesity,Appropriations,Community,Sidewalk and Bicycle Pathway Expenses,LEG,002APP
2007,1,Michigan,Nutrition,Initiatives and Programs,School/After School,House Resolution,LEG,053INP
2011,1,Rhode Island,Nutrition,Access to Healthy Foods,Restaurant/Retail,Seafood Marketing,LEG,001AHF
2011,1,Texas,Obesity,Liability and Indemnity,Restaurant/Retail,Sweetened Beverages Tax,LEG,030LAI
2010,1,Maryland,Obesity,Media Campaigns,Community,Blue Ribbon Commission on Transportation Funding,LEG,031MDC
2009,1,Missouri,Physical Activity,Public Transportation,Community,State Highway System Incident Management,LEG,040TRS
2009,1,District of Columbia,Obesity,Appropriations,Community,Allegro Apartments Workforce Housing,LEG,002APP
2010,1,Iowa,Physical Activity,Pedestrians/Walking,Community,Eluding A Law Enforcement Officer,LEG,052PED
2010,1,Mississippi,Obesity,Liability and Indemnity,Restaurant/Retail,Sweetened Beverages and Syrups Tax,LEG,030LAI
2010,1,Oklahoma,Nutrition,Access to Healthy Foods,Community,Healthy Foods,LEG,001AHF
2011,1,Maine,Nutrition,Farm Direct Foods,Community,Farmers Markets and Electronic Fund Transfer,LEG,015FDF
2009,1,Ohio,Physical Activity,Public Transportation,Community,Transportation Innovation Authorities,LEG,040TRS
2009,1,Ohio,Obesity,Appropriations,Community,Urban Renewal Bonds,LEG,002APP
2010,1,Illinois,Nutrition,Liability and Indemnity,School/After School,School Code,LEG,030LAI
2009,1,Florida,Physical Activity,Media Campaigns,School/After School,Healthy and Fit Florida Act,LEG,031MDC
2009,1,Rhode Island,Obesity,Sugar Sweetened Beverages,Community,Taxation,LEG,046SSB
2011,1,Michigan,Nutrition,Farm Direct Foods,Community,"A Resolution Related to Buy Local, Select Pure Michigan Day <br>",LEG,015FDF
2010,1,California,Physical Activity,Bicycling,Community,Land Use: High-Speed Rail: Local Master Plan,LEG,005BIK
2011,1,Mississippi,Nutrition,Farm Direct Foods,Restaurant/Retail,Mississippi Dairy Industry Stabilization Act,LEG,015FDF
2010,1,Colorado,Obesity,Incentives,Restaurant/Retail,Penalty Interest,REG,029INC
2009,1,Florida,Nutrition,Nutrition Standards,Work Place,Healthy and Fit Florida Act,LEG,010NUS
2009,1,Massachusetts,Nutrition,Farm Direct Foods,School/After School,Food Policy Council,LEG,015FDF
2013,1,Texas,Obesity,Sugar Sweetened Beverages,Restaurant/Retail,Prohibiting the Purchase of Certain Food Items,LEG,046SSB
2012,1,New York,Nutrition,Point of Purchase Promotion,School/After School,Relates to Obesity Prevention<br>,LEG,037POP
2010,1,Alaska,Obesity,Health Insurance Coverage,Medical and/or Hospital,Insurance,LEG,028HIC
2011,1,New York,Nutrition,Appropriations,Community,Commissioners of Agriculture and Economic Development,LEG,002APP
2009,1,Washington,Obesity,Appropriations,Community,Local Excise Tax Provisions,LEG,002APP
2010,1,Illinois,Nutrition,Appropriations,Restaurant/Retail,Farmers Market Technology Improvement Program,LEG,002APP
2013,4,District of Columbia,Obesity,Initiatives and Programs,Community,Establish a pilot lifestyle intervention program in DC Public Schools and to create an action plan to prevent the growth of Type 2 in children.,LEG,053INP
2011,1,Colorado,Nutrition,Appropriations,Restaurant/Retail,Increased Payments to The State,LEG,002APP
2011,1,Hawaii,Nutrition,Agriculture and Farming,Community,Agribusiness,LEG,017AGF
2013,1,California,Physical Activity,Physical Activity Requirements,Early Care and Education,Healthy Eating and Physical Activity Act,LEG,035PAR
