Year,Quarter,LocationDesc,HealthTopic,PolicyTopic,Setting,Title,PolicyTypeID,PolicyTopicID
2005,1,Arkansas,Obesity,Appropriations,Community,University Of Arkansas,LEG,002APP
2007,1,Oklahoma,Nutrition,Farmers Markets,Community,State Food Security Act,LEG,016FAM
2012,1,Idaho,Nutrition,Farm Direct Foods,Community,Idaho Food Freedom Act,LEG,015FDF
2009,1,Minnesota,Physical Activity,Public Transportation,Community,Red Rock Corridor Transit Way,LEG,040TRS
2011,1,Missouri,Nutrition,Point of Purchase Promotion,Community,Department of Revenue and Department of Transportation,LEG,037POP
2005,1,Illinois,Nutrition,Task Forces/Councils,Community,Food Systems Policy Council,LEG,047TFC
2009,1,Massachusetts,Physical Activity,Built Environment and Street-Scale Design,School/After School,Transportation System Modernization,LEG,049BED
2009,1,Minnesota,Obesity,Appropriations,Community,Capital Improvements,LEG,002APP
2011,1,Vermont,Nutrition,Access to Healthy Foods,Community,Economic Development,LEG,001AHF
2009,1,Alabama,Nutrition,Farmers Markets,Community,State Appropriations,LEG,016FAM
2009,1,Mississippi,Nutrition,Appropriations,Community,Appropriation,LEG,002APP
2011,1,South Carolina,Obesity,Food Restrictions,School/After School,Snack Food Consumption,LEG,020FOR
2009,1,Vermont,Nutrition,Agriculture and Farming,School/After School,Farmers Markets,LEG,017AGF
2010,1,South Carolina,Nutrition,Incentives,Restaurant/Retail,Sweetened Beverage Tax Act,LEG,029INC
2010,1,Ohio,Nutrition,Point of Purchase Promotion,Restaurant/Retail,"Women, Infants and Children (WIC) Program",REG,037POP
2009,1,Minnesota,Nutrition,Appropriations,Community,Economic Development,LEG,002APP
2011,1,Maryland,Nutrition,Trans Fats,Community,Subtraction Modification,LEG,050FAT
2010,1,West Virginia,Nutrition,Farm Direct Foods,Community,Appropriations of Public Money,LEG,015FDF
2008,1,Oklahoma,Physical Activity,Initiatives and Programs,Community,Senate Resolution<br>,LEG,053INP
2008,1,Louisiana,Nutrition,Initiatives and Programs,Community,House  Resolution<br>,LEG,053INP
2011,1,Oklahoma,Obesity,Menu Labeling,Restaurant/Retail,License Discounts For Healthy Restaurants,LEG,032MNL
2010,1,Tennessee,Nutrition,Incentives,Restaurant/Retail,Sales Taxes,LEG,029INC
2010,1,Florida,Obesity,Menu Labeling,School/After School,Spring Lake Improvement District,LEG,032MNL
2011,1,New York,Nutrition,Appropriations,Community,Empire Virtual Incubator Program,LEG,002APP
2003,1,California,Obesity,Access to Drinking Water,Community,California Fitness Month,LEG,014ADW
2011,1,Montana,Nutrition,Healthier Food Retail and Food Deserts,Restaurant/Retail,Soft Drink Excise Tax,LEG,021HFR
2011,1,Missouri,Nutrition,School Nutrition,Restaurant/Retail,Sewer Service Lines Failure Repair Fee,LEG,043SNU
2009,1,Connecticut,Nutrition,Appropriations,Community,The Production Of Acidified Foods In Farm Kitchens,LEG,002APP
2009,1,Maryland,Obesity,Menu Labeling,Community,Smart Growth,LEG,032MNL
2010,1,Illinois,Obesity,Appropriations,School/After School,Childhood Obesity,LEG,002APP
2005,1,Maryland,Obesity,Liability and Indemnity,Community,Treatment of Morbid Obesity,LEG,030LAI
2005,1,Texas,Nutrition,Appropriations,School/After School,Public School Health Education,LEG,002APP
2005,1,Iowa,Obesity,Disparities/Equity,School/After School,Healthy Children Task Force,LEG,013DEQ
2009,1,Minnesota,Physical Activity,Public Transportation,Community,Education,LEG,040TRS
2010,1,Missouri,Nutrition,Access to Healthy Foods,Community,State and Local Sales Tax Exemption,LEG,001AHF
2011,1,Missouri,Obesity,Appropriations,Restaurant/Retail,Agriculture,LEG,002APP
2011,1,Minnesota,Physical Activity,Signage for Recreation and Transportation,Restaurant/Retail,Stadiums,LEG,044SRT
2009,1,Louisiana,Physical Activity,Physical Education Requirements,School/After School,Physical Education Content Standards,REG,036PER
2011,1,New York,Obesity,Appropriations,Community,Senior Benefits Card Program,LEG,002APP
2015,1,New York,Obesity,Initiatives and Programs,School/After School,Trans fat reduction; Menu Labeling; breastfeeding rights; BMI in schools; PE/PA requirements; Bicycle parking,LEG,053INP
2014,3,Illinois,Physical Activity,Physical Activity Requirements,Early Care and Education,Licensing Standards for Day Care Centers,REG,035PAR
2011,1,Missouri,Physical Activity,Physical Activity Requirements,School/After School,Commission on Prevention and Management of Obesity,LEG,035PAR
2011,1,Indiana,Nutrition,Task Forces/Councils,Restaurant/Retail,Local Food and Farm Task Force,LEG,047TFC
2012,1,California,Physical Activity,Public Transportation,Community,An Act Relating to Land Use<br>,LEG,040TRS
2007,1,North Carolina,Obesity,Appropriations,Work Place,2007 Appropriation Act,LEG,002APP
2011,1,Florida,Nutrition,Food Security,Community,Public Food Service Establishments,LEG,023FOS
2007,1,North Carolina,Nutrition,Nutrition Standards,Work Place,2007 Appropriation Act,LEG,010NUS
2010,1,Maryland,Nutrition,Appropriations,Restaurant/Retail,Producer Sampling License,LEG,002APP
2010,1,New York,Obesity,Task Forces/Councils,Work Place,Advisory Committee on Public Wellness,LEG,047TFC
2011,1,Massachusetts,Nutrition,Vending,Work Place,Nutrition in Government Buildings,LEG,051VEN
2011,1,Kentucky,Nutrition,Food Security,School/After School,Budget Bill Amendments,LEG,023FOS
2009,1,Washington,Physical Activity,Bicycling,Community,Motorcycles and Bicycles,LEG,005BIK
2011,1,Maine,Nutrition,Appropriations,School/After School,School Children's Well Being,LEG,002APP
2009,1,Mississippi,Nutrition,Appropriations,Community,Tobacco and Sales Tax,LEG,002APP
2009,1,Massachusetts,Nutrition,Incentives,School/After School,School Nutrition,LEG,029INC
2010,1,Louisiana,Obesity,Appropriations,Community,Capital Outlay,LEG,002APP
2009,1,Pennsylvania,Obesity,Appropriations,Community,Driving Regulations,LEG,002APP
2005,1,Maryland,Obesity,Appropriations,School/After School,Public School Physical Education,LEG,002APP
2011,1,Alabama,Nutrition,Medical Care,Community,Traffic Control Legends,LEG,026MEC
2009,1,New York,Physical Activity,Appropriations,Community,Empire Revolving Bridge Loan Fund,LEG,002APP
2009,1,New York,Physical Activity,Media Campaigns,Work Place,Governor's Council on Physical Fitness,LEG,031MDC
2011,1,Washington,Physical Activity,"Parks, Recreation and Trails",Community,Certain Public Facilities and Impact Fees,LEG,034PRT
2011,1,New York,Nutrition,Disparities/Equity,Community,State Fiscal Year 2011-2012 Funding,LEG,013DEQ
2011,1,New York,Obesity,Menu Labeling,Community,Residential Commercial Real Property Tax Exemption,LEG,032MNL
2004,1,New Mexico,Physical Activity,Physical Activity Requirements,Community,Comprehensive Strategic Plan for Health,LEG,035PAR
2012,1,New York,Nutrition,Initiatives and Programs,School/After School,An Act in Relation to Combating Incidences of Adult and Childhood Obesity,LEG,053INP
2009,1,West Virginia,Nutrition,Appropriations,Community,Budget Bill,LEG,002APP
2011,1,Hawaii,Obesity,Food Restrictions,Community,Agriculture,LEG,020FOR
2010,1,Indiana,Nutrition,Agriculture and Farming,Restaurant/Retail,Service Sign Program,REG,017AGF
2013,1,Texas,Nutrition,Access to Healthy Foods,Community,An Act Relating to Allowable Food Purchases Under the Supplemental Nutrition Assistance Program,LEG,001AHF
2003,1,California,Nutrition,Appropriations,Community,Child and Parental Nutrition,LEG,002APP
2010,1,Vermont,Nutrition,Healthier Food Retail and Food Deserts,Community,Soft Drinks,LEG,021HFR
2009,1,Hawaii,Obesity,Appropriations,Community,Appropriation,LEG,002APP
2013,1,District of Columbia,Nutrition,Disparities/Equity,Community,Health Enterprise Zone Act of 2013,LEG,013DEQ
2009,1,Missouri,Nutrition,Farm Direct Foods,School/After School,School Districts,LEG,015FDF
2005,1,North Dakota,Nutrition,School Nutrition,Medical and/or Hospital,Expenses Of The Department Of Health,LEG,043SNU
2011,1,Rhode Island,Physical Activity,Bicycling,School/After School,State Affairs and Government,LEG,005BIK
2009,1,Florida,Nutrition,Food Security,Restaurant/Retail,Prevention of Obesity,LEG,023FOS
2009,1,Kentucky,Physical Activity,Incentives,Work Place,Healthy Lifestyles,LEG,029INC
2009,1,Minnesota,Physical Activity,Bicycling,Community,Capital Improvements,LEG,005BIK
2011,1,Texas,Nutrition,Healthier Food Retail and Food Deserts,Restaurant/Retail,Sweetened Beverages Tax,LEG,021HFR
2015,2,Rhode Island,Physical Activity,Bicycling,Community,"""House Resolution Proclaiming May 11-15, 2015 as âBike-to-Work Weekâ in the state of Rhode Island """,LEG,005BIK
2002,1,New York,Nutrition,Farm Direct Foods,School/After School,"An Act to Amend the Agriculture and Markets Law, and the Education Law<br>",LEG,015FDF
2011,1,Connecticut,Nutrition,Fruits and Vegetables,Community,Certified Farmers Markets,LEG,025FAV
2012,1,California,Nutrition,Healthier Food Retail and Food Deserts,Community,An Act Relating to Land Use<br>,LEG,021HFR
2009,1,New York,Nutrition,Liability and Indemnity,School/After School,Grant Program for Local K through 12 Initiatives,LEG,030LAI
2009,1,Illinois,Physical Activity,Physical Education Requirements,School/After School,Dual Credit Graduation Program and Physical Education,LEG,036PER
2009,1,Missouri,Nutrition,Incentives,Work Place,Workplace Recognition Program,LEG,029INC
2011,1,Mississippi,Obesity,Disparities/Equity,Restaurant/Retail,Sweetened Beverages and Syrups Tax,LEG,013DEQ
2015,1,New York,Nutrition,Sodium,School/After School,Trans fat reduction; Menu Labeling; breastfeeding rights; BMI in schools; PE/PA requirements; Bicycle parking,LEG,045SOD
2009,1,Utah,Physical Activity,Bicycling,Community,Share the Road Bicycle Support Restricted Account,REG,005BIK
2010,1,California,Nutrition,Appropriations,Medical and/or Hospital,Health and Human Services: Federal Grant Opportunities,LEG,002APP
2011,1,Louisiana,Obesity,Appropriations,Community,Local Traffic,LEG,002APP
2006,1,Florida,Obesity,Appropriations,School/After School,Education,LEG,002APP
2010,1,Hawaii,Physical Activity,Built Environment and Street-Scale Design,Community,Street Repairs,LEG,049BED
2011,1,Florida,Obesity,Appropriations,School/After School,Physical Education in the Public Schools,LEG,002APP
2005,1,Delaware,Obesity,Appropriations,School/After School,Physical Activity,LEG,002APP
2011,1,Arkansas,Nutrition,Access to Healthy Foods,Community,Sustainable Agriculture,LEG,001AHF
2011,1,Rhode Island,Obesity,Incentives,Community,Taxation,LEG,029INC
2011,1,Alabama,Obesity,Front of Package Labeling,School/After School,Public K-12 Education,LEG,024FOP
2010,1,Oklahoma,Nutrition,Food Assistance Programs,Community,"My Life, My Choice",REG,003FAP
2010,1,Ohio,Physical Activity,Public Transportation,Community,Business Plan,REG,040TRS
2011,1,Idaho,Obesity,Appropriations,Community,Urban Renewal,LEG,002APP
2010,1,Idaho,Obesity,Appropriations,Community,Rules of the Road,LEG,002APP
2010,1,Maryland,Obesity,Health Insurance Coverage,Community,Income Tax,LEG,028HIC
2012,1,Maine,Physical Activity,"Parks, Recreation and Trails",School/After School,Major Capital School Construction Projects<br>,REG,034PRT
2009,1,California,Nutrition,Appropriations,Work Place,Employment: Lactation Accommodation,LEG,002APP
2010,1,Oklahoma,Nutrition,Farm Direct Foods,Restaurant/Retail,Healthy Communities,LEG,015FDF
2011,1,Hawaii,Obesity,Food Restrictions,Community,Agribusiness Cooperative Program Task Force,LEG,020FOR
2010,1,Utah,Obesity,Appropriations,Community,Traffic Code,LEG,002APP
2014,3,New Jersey,Nutrition,Farm Direct Foods,School/After School,New Jersey Farm to School Program,LEG,015FDF
2007,1,Texas,Nutrition,Appropriations,School/After School,Department of Agriculture,LEG,002APP
2010,1,Louisiana,Nutrition,Agriculture and Farming,Community,Agency Ancillary Funds,LEG,017AGF
2011,1,California,Obesity,Appropriations,Restaurant/Retail,Healthy Food Options,LEG,002APP
2007,1,Illinois,Nutrition,Food Policy Councils,Community,Organic Food System,LEG,022FPC
2011,1,Texas,Nutrition,Nutrition Standards,School/After School,Sweetened Beverages Tax,LEG,010NUS
2009,1,North Carolina,Nutrition,Appropriations,Community,Adult Day Health,LEG,002APP
2005,1,Iowa,Physical Activity,Task Forces/Councils,Community,Healthy Children Task Force,LEG,047TFC
2016,2,Michigan,Nutrition,Access to Healthy Foods,School/After School,EDUCATIONâAPPROPRIATIONSâSCHOOL BUDGETS,LEG,001AHF
2009,1,Illinois,Nutrition,Appropriations,Community,Act Amendments,LEG,002APP
2009,1,Wyoming,Nutrition,Task Forces/Councils,School/After School,Healthy Food Initiative Act,LEG,047TFC
2013,1,Massachusetts,Nutrition,Farmers Markets,Community,An act to expand access to healthy foods and create the Massachusetts Food Trust,LEG,016FAM
2011,1,New Jersey,Physical Activity,Appropriations,School/After School,Corporate Tax Credit,LEG,002APP
2008,1,Iowa,Nutrition,Correctional Facilities Farms Programs,Community,An Act Relating to and Making Appropriations to the Justice System,LEG,018CFP
2015,1,Texas,Obesity,Initiatives and Programs,Community,Department of Education Initiatives,LEG,053INP
2009,1,Minnesota,Physical Activity,Appropriations,Community,Capital Improvements,LEG,002APP
2009,1,North Carolina,Obesity,Task Forces/Councils,Community,Active Living Plan Grants,LEG,047TFC
2016,1,Wyoming,Physical Activity,Public Safety,Community,HIGHWAYS AND ROADSâBICYCLESâSAFETY <br>,LEG,039SAF
2009,1,Iowa,Physical Activity,Bicycling,Community,Operation of Bicycles,LEG,005BIK
2010,1,Utah,Physical Activity,School Siting,School/After School,Public School Funding,LEG,042SIT
2010,1,Minnesota,Physical Activity,Appropriations,Community,Capital Investment,LEG,002APP
2010,1,California,Nutrition,Incentives,Community,Food Grocers: Display of Farm Product Price,LEG,029INC
2013,1,Texas,Obesity,Food Restrictions,Community,An Act Relating to Allowable Food Purchases Under the Supplemental Nutrition Assistance Program,LEG,020FOR
2009,1,Minnesota,Physical Activity,Built Environment and Street-Scale Design,School/After School,Capital Improvements,LEG,049BED
2009,1,Vermont,Nutrition,Access to Healthy Foods,School/After School,Economic Development,LEG,001AHF
2005,1,South Carolina,Nutrition,Appropriations,School/After School,Physical Education And Nutritional Standards,LEG,002APP
2001,1,Oklahoma,Obesity,Appropriations,Community,Motor Vehicles,LEG,002APP
2009,1,Washington,Physical Activity,Bicycling,Community,Supplemental Transportation Appropriations,LEG,005BIK
2003,1,North Dakota,Nutrition,Appropriations,School/After School,Provision of School District Meals,LEG,002APP
2009,1,Massachusetts,Physical Activity,Built Environment and Street-Scale Design,Community,Transportation System Modernization,LEG,049BED
2011,1,Hawaii,Nutrition,Fruits and Vegetables,Community,Home Organic Produce Cooperatives,LEG,025FAV
2011,1,Massachusetts,Obesity,Menu Labeling,Community,Opportunity Rebuilding and Expansion Infrastructure,LEG,032MNL
2010,1,New Jersey,Physical Activity,Bicycling,Community,Transit Villages Act,LEG,005BIK
2011,1,Nebraska,Nutrition,Appropriations,Restaurant/Retail,Supplemental Nutrition Assistance Program,LEG,002APP
2013,1,Minnesota,Physical Activity,Bicycling,Community,An Act Relating to Transportation,LEG,005BIK
2011,1,California,Nutrition,Medical Care,Community,Local Development,LEG,026MEC
2011,1,Massachusetts,Nutrition,Incentives,Community,Sweetened Snack Subsidy,LEG,029INC
2011,1,Maryland,Physical Activity,Pedestrians/Walking,Community,Transit Development Fund,LEG,052PED
2011,1,Illinois,Nutrition,Access to Healthy Foods,Community,Commission to End Hunger Membership,LEG,001AHF
2013,1,Mississippi,Nutrition,School Nutrition,School/After School,An Act to Require School Cafeterias to Prepare Menus in Strict Compliance with the Federal Nutrition Standards,LEG,043SNU
2012,1,Louisiana,Physical Activity,Initiatives and Programs,School/After School,An Act Relative to Student Health<br>,LEG,053INP
2011,1,New Hampshire,Obesity,Appropriations,Community,State Infrastructure Bank,LEG,002APP
2009,1,New Jersey,Obesity,Menu Labeling,Community,Development and Redevelopment Activities,REG,032MNL
2011,1,Tennessee,Obesity,Food Restrictions,Restaurant/Retail,Taxes,LEG,020FOR
2015,1,Indiana,Nutrition,Healthier Food Retail and Food Deserts,Restaurant/Retail,Small Business and Grocer Investment Fund,LEG,021HFR
