Year,Quarter,LocationDesc,HealthTopic,PolicyTopic,Setting,Title,PolicyTypeID,PolicyTopicID
2010,1,Alabama,Obesity,Appropriations,Restaurant/Retail,Government Expenses,LEG,002APP
2015,1,Hawaii,Physical Activity,Bicycling,Community,Surcharges for Public Projects,LEG,005BIK
2009,1,Connecticut,Nutrition,Appropriations,Community,State Department on Aging,LEG,002APP
2011,1,Maine,Physical Activity,Physical Activity Requirements,School/After School,Pilot Physical Activity Project,LEG,035PAR
2011,1,Montana,Obesity,Disparities/Equity,Work Place,Healthy Choices by Medicaid Recipients,LEG,013DEQ
2005,1,California,Obesity,Initiatives and Programs,Work Place,Senate Concurrent  Resolution,LEG,053INP
2011,1,Texas,Nutrition,Appropriations,Community,School District Educators Expressing Breast Milk,LEG,002APP
2010,1,Hawaii,Obesity,Liability and Indemnity,Community,General Excise Taxes on Snack Foods,LEG,030LAI
2009,1,Missouri,Obesity,Appropriations,School/After School,Agriculture and Local Foods,LEG,002APP
2005,1,New York,Nutrition,Farm Direct Foods,Community,An Act to Make Appropriations<br>,LEG,015FDF
2009,1,West Virginia,Physical Activity,Task Forces/Councils,School/After School,Lifestyle Planning,LEG,047TFC
2011,1,Florida,Physical Activity,Physical Education Requirements,School/After School,Physical Education in Public Schools,LEG,036PER
2009,1,Illinois,Nutrition,Agriculture and Farming,Community,Locally Grown Food Procurement,LEG,017AGF
2010,1,Delaware,Obesity,Appropriations,School/After School,Escheats,LEG,002APP
2007,1,Illinois,Obesity,Menu Labeling,Community,Bicycle and Pedestrian Ways,LEG,032MNL
2013,1,Florida,Physical Activity,Public Transportation,Community,An Act Relating to Neighborhood Improvement Districts,LEG,040TRS
2011,1,Idaho,Physical Activity,School Siting,School/After School,Local Land Use Planning and Production,LEG,042SIT
2011,1,Missouri,Obesity,Appropriations,School/After School,Public Schools Ballroom Dance Courses,LEG,002APP
2011,1,New Mexico,Physical Activity,Bicycling,Community,Motor Vehicles and Bicycle Passing,LEG,005BIK
2011,1,Texas,Physical Activity,Bicycling,Community,Environmental Quality,LEG,005BIK
2011,1,New York,Obesity,Appropriations,Community,Safe Streets Security Camera Registry Act,LEG,002APP
2009,1,North Dakota,Nutrition,Farm Direct Foods,Community,Sustainable Agriculture,LEG,015FDF
2010,1,Missouri,Nutrition,Farmers Markets,Restaurant/Retail,State and Local Sales Tax Exemption,LEG,016FAM
2005,1,Kentucky,Physical Activity,Task Forces/Councils,Community,Sports Authority Reorganization,LEG,047TFC
2010,1,District of Columbia,Nutrition,Appropriations,Community,Bellevue Small Area Action Plan,LEG,002APP
2007,1,Texas,Nutrition,Disparities/Equity,Community,Medical Assistance,LEG,013DEQ
2011,1,Nebraska,Physical Activity,Physical Activity Requirements,School/After School,Children's Health Advisory Committee,LEG,035PAR
2009,1,Hawaii,Nutrition,Agriculture and Farming,Community,Appropriation,LEG,017AGF
2010,1,Pennsylvania,Nutrition,Agriculture and Farming,Community,Agricultural Surplus System,LEG,017AGF
2005,1,California,Physical Activity,Bicycling,Community,Transportation: Bicycles,LEG,005BIK
2010,1,Michigan,Nutrition,Task Forces/Councils,Medical and/or Hospital,Guaranteed Issue Health Plans,LEG,047TFC
2009,1,Maine,Physical Activity,Physical Education Requirements,School/After School,Physical Education in Schools,LEG,036PER
2011,1,Virginia,Physical Activity,Built Environment and Street-Scale Design,Community,Traffic Lights,LEG,049BED
2009,1,New York,Nutrition,Agriculture and Farming,Community,State Farm Grown Products,LEG,017AGF
2009,1,Massachusetts,Obesity,Food Restrictions,School/After School,Healthy School Meals,LEG,020FOR
2010,1,California,Obesity,Appropriations,School/After School,Education: Physical Education,LEG,002APP
2010,1,Vermont,Nutrition,Appropriations,Community,Nutrition Assistance Program,LEG,002APP
2009,1,Oklahoma,Nutrition,Fruits and Vegetables,Community,Revenue And Taxation,LEG,025FAV
2002,1,Maryland,Nutrition,Medical Care,Community,Sidewalk and Bicycle Pathway Expenses,LEG,026MEC
2010,1,Maryland,Nutrition,Appropriations,Restaurant/Retail,Producer Sampling License,LEG,002APP
2011,1,Rhode Island,Obesity,Appropriations,Restaurant/Retail,Taxation,LEG,002APP
2014,1,Hawaii,Nutrition,Disparities/Equity,Community,An Appropriation for the Senior Farmersâ Market Nutrition Program,LEG,013DEQ
2011,1,Maryland,Physical Activity,Incentives,Community,Maryland Combating Childhood Obesity Grant Program,LEG,029INC
2006,1,Nevada,Obesity,Disparities/Equity,Early Care and Education,Services and Facilities for Care of Children,REG,013DEQ
2011,1,Maryland,Physical Activity,Bicycling,Community,Transit Thresholds and Treatment Corridors,LEG,005BIK
2011,1,Florida,Obesity,Body Mass Index (BMI),Community,Growth Management,LEG,006BMI
2011,1,Louisiana,Nutrition,Disparities/Equity,School/After School,Senate,LEG,013DEQ
2009,1,Oklahoma,Physical Activity,Safe Routes to Schools,Community,Safe Routes to School,LEG,041SRS
2011,1,Texas,Nutrition,Correctional Facilities Farms Programs,School/After School,Interagency Obesity Council,LEG,018CFP
2012,2,New York,Obesity,Body Mass Index (BMI),School/After School,An Act in Relation to Screening for Childhood Obesity<br>,LEG,006BMI
2011,1,Maine,Physical Activity,Pedestrians/Walking,Community,Pedestrian Safety Laws,LEG,052PED
2011,1,Massachusetts,Physical Activity,Pedestrians/Walking,Community,Pedestrian Safety,LEG,052PED
2011,1,Hawaii,Nutrition,Access to Healthy Foods,Restaurant/Retail,Aspartame,LEG,001AHF
2011,1,South Carolina,Nutrition,Vending,School/After School,Student Snack Food Consumption,LEG,051VEN
2010,1,South Carolina,Obesity,Health Insurance Coverage,Medical and/or Hospital,State Obesity Treatment,LEG,028HIC
2011,1,Rhode Island,Nutrition,Access to Healthy Foods,Restaurant/Retail,Sales and Use Taxes for Vending Machines,LEG,001AHF
2009,1,Minnesota,Obesity,Food Restrictions,School/After School,Employment,LEG,020FOR
2014,1,New Jersey,Nutrition,Initiatives and Programs,School/After School,School Garden Week,LEG,053INP
2013,1,Illinois,Nutrition,Food Assistance Programs,Medical and/or Hospital,Medical Payment,REG,003FAP
2010,1,Idaho,Nutrition,Farmers Markets,Community,Locally Grown Food Productions,LEG,016FAM
2009,1,Hawaii,Obesity,Appropriations,Community,Bicycles and Safety,LEG,002APP
2009,1,Colorado,Nutrition,Initiatives and Programs,Early Care and Education,Family Child Care Homes,REG,053INP
2011,1,Pennsylvania,Nutrition,Disparities/Equity,Community,Payment of Bills From the General Fund,LEG,013DEQ
2010,1,Colorado,Nutrition,Appropriations,School/After School,Approved Foods and Beverages,LEG,002APP
2011,1,New Jersey,Physical Activity,Disparities/Equity,Community,Treatment of Mixed Use Projects Under Urban Transit,LEG,013DEQ
2010,1,Ohio,Nutrition,Farm Direct Foods,Community,Farmer's Authorization,REG,015FDF
2009,1,Minnesota,Nutrition,Farm Direct Foods,School/After School,Employment,LEG,015FDF
2010,1,Connecticut,Physical Activity,Bicycling,Community,Safety of Pedestrians and Cyclists,LEG,005BIK
2009,1,Texas,Nutrition,Fruits and Vegetables,Community,Healthy Foods Availability,LEG,025FAV
2011,1,Oklahoma,Obesity,Appropriations,Restaurant/Retail,License Discounts For Healthy Restaurants,LEG,002APP
2010,1,Oklahoma,Nutrition,Food Assistance Programs,Medical and/or Hospital,Public Health And Safety,LEG,003FAP
2011,1,Connecticut,Obesity,Sugar Sweetened Beverages,Restaurant/Retail,Tax on Soft Drinks,LEG,046SSB
2009,1,Massachusetts,Nutrition,Farmers Markets,Community,Electronic Benefit Transfer Farmers Market Project,LEG,016FAM
2011,1,Virginia,Obesity,Food Restrictions,Community,Purchase of State Grown Food Products,LEG,020FOR
2009,1,Texas,Nutrition,Farm Direct Foods,Community,Fresh Produce Availability Program,LEG,015FDF
2010,1,New York,Nutrition,School Nutrition,Medical and/or Hospital,Advisory Committee on Public Wellness,LEG,043SNU
2010,1,California,Obesity,Food Restrictions,Restaurant/Retail,"Agriculture: Fruits, Nuts, Vegetables: State Grown Act",LEG,020FOR
2009,1,Pennsylvania,Obesity,Appropriations,Community,Fiscal Appropriations,LEG,002APP
2011,1,Hawaii,Nutrition,Point of Purchase Promotion,Community,Traffic and Pedestrian Study,LEG,037POP
2009,1,Texas,Obesity,Appropriations,Community,Foods Stamps and WIC Voucher Acceptance,LEG,002APP
2010,1,New Jersey,Nutrition,Appropriations,School/After School,School Meals,LEG,002APP
2009,1,Massachusetts,Obesity,Appropriations,School/After School,Food Policy Council,LEG,002APP
2007,1,New Mexico,Nutrition,Access to Healthy Foods,Community,Food Gap Task Force,LEG,001AHF
2010,1,Illinois,Nutrition,Fruits and Vegetables,Community,Farmers Market Technology Improvement Program,LEG,025FAV
2010,1,District of Columbia,Physical Activity,Pedestrians/Walking,Restaurant/Retail,Southeast Federal Center and Yards,LEG,052PED
2011,1,New Mexico,Obesity,Body Mass Index (BMI),Medical and/or Hospital,Public Employees and Wellness Incentives,LEG,006BMI
2009,1,New York,Physical Activity,Bicycling,Community,Tax Credits for Employers,LEG,005BIK
2008,1,California,Obesity,Appropriations,Community,Water Supply Planning,LEG,002APP
2010,1,Utah,Obesity,Appropriations,Community,Traffic Code,LEG,002APP
2009,1,Minnesota,Obesity,Food Restrictions,Community,Appropriations,LEG,020FOR
2012,1,Hawaii,Physical Activity,"Parks, Recreation and Trails",Community,Mauka Area Rules<br>,REG,034PRT
2011,1,Missouri,Nutrition,Appropriations,School/After School,Farm to Table Advisory Board,LEG,002APP
2011,1,New York,Obesity,Food Restrictions,Community,Community Food Security Program,LEG,020FOR
2005,1,New York,Nutrition,Agriculture and Farming,Community,An Act to Amend the Social Service Law and the Public Health Law<br>,LEG,017AGF
2009,1,North Dakota,Obesity,Appropriations,Community,Department of Public Instruction,LEG,002APP
2010,1,Texas,Nutrition,Farm Direct Foods,Early Care and Education,Nutrition And Food Service,REG,015FDF
2011,1,Tennessee,Obesity,Food Restrictions,Restaurant/Retail,Food and Food Products,LEG,020FOR
2002,1,New York,Obesity,Appropriations,Community,Scooter Helmet Requirements for Minors,LEG,002APP
2007,1,Washington,Obesity,Menu Labeling,Community,Procedural Criteria for Adopting Comprehensive Plans,REG,032MNL
2010,1,Ohio,Nutrition,Farmers Markets,Community,Farmer's Authorization,REG,016FAM
2010,1,Maryland,Obesity,Appropriations,School/After School,Department of Education,LEG,002APP
2009,1,Illinois,Nutrition,School Nutrition,School/After School,School Code,LEG,043SNU
2010,1,Minnesota,Obesity,Front of Package Labeling,Community,Capital Improvements,LEG,024FOP
2009,1,Pennsylvania,Nutrition,Farm Direct Foods,Community,Supplemental Appropriation,LEG,015FDF
2009,1,New York,Physical Activity,Public Transportation,Community,Smart Growth for the New Century Act,LEG,040TRS
2011,1,Hawaii,Nutrition,School Nutrition,Restaurant/Retail,School Meals,LEG,043SNU
2010,1,Minnesota,Nutrition,Farmers Markets,Restaurant/Retail,Capital Investment,LEG,016FAM
2011,1,Washington,Nutrition,Farm Direct Foods,Community,An Act Relating to the Establishment of Food Purchasing Policies<br>,LEG,015FDF
2008,1,Virginia,Physical Activity,Disparities/Equity,Community,Plan for Aging,LEG,013DEQ
2014,3,District of Columbia,Physical Activity,Physical Activity Requirements,Work Place,Workplace Wellness Act and Healthy Tots Act of 2014,LEG,035PAR
2011,1,New York,Nutrition,Trans Fats,Restaurant/Retail,An Act Concerning Trans Fat<br>,LEG,050FAT
2009,1,New York,Nutrition,Appropriations,Community,Trans Fats,LEG,002APP
2011,1,Missouri,Nutrition,Farmers Markets,Restaurant/Retail,County Water Supply Lake Authority,LEG,016FAM
2011,1,Hawaii,Physical Activity,Incentives,Medical and/or Hospital,Tax Credits,LEG,029INC
2011,1,Florida,Physical Activity,Bicycling,Community,Enterprise Zone Act,LEG,005BIK
2010,1,West Virginia,Physical Activity,Pedestrians/Walking,Community,Bicycle and Pedestrian Ways,LEG,052PED
2010,1,California,Nutrition,Medical Care,Community,Land Use: High-Speed Rail: Local Master Plan,LEG,026MEC
2007,1,New Mexico,Physical Activity,Appropriations,Community,An Act Making Appropriations <br>,LEG,002APP
2013,1,District of Columbia,Physical Activity,Initiatives and Programs,Community,Healthy Tots Act of 2013,LEG,053INP
2010,1,Utah,Nutrition,Agriculture and Farming,Community,Agricultural Advisory Board,LEG,017AGF
2011,1,Massachusetts,Obesity,Menu Labeling,Community,Financing the Smart Growth Housing Trust Fund,LEG,032MNL
2011,1,Minnesota,Physical Activity,Public Transportation,Community,Capital Improvements,LEG,040TRS
2009,1,Massachusetts,Obesity,Appropriations,Community,Methuen Building Lease,LEG,002APP
2005,1,Arkansas,Physical Activity,Appropriations,Community,Big Flat Walking Trail,LEG,002APP
2011,1,Montana,Nutrition,Food Assistance Programs,Medical and/or Hospital,Incentive Programs to Reward Healthy Choices,LEG,003FAP
2009,1,New York,Obesity,Appropriations,Community,Safe Access to Public Roads,LEG,002APP
2016,4,Louisiana,Nutrition,Breastfeeding,Community,"Special Supplemental Nutrition Program for Women, Infants and Children (WIC)",REG,007BFD
2013,1,New York,Obesity,Menu Labeling,Restaurant/Retail,Omnibus Obesity and Respiratory Illness Reduction Act,LEG,032MNL
2005,1,Massachusetts,Nutrition,Media Campaigns,Community,Ayer Land Transfer,LEG,031MDC
2011,1,Kentucky,Nutrition,Fruits and Vegetables,Community,Executive Branch Budget Bill Amendment,LEG,025FAV
2011,1,Massachusetts,Nutrition,Access to Healthy Foods,Community,An Act Making Appropriations<br>,LEG,001AHF
2011,1,Kentucky,Nutrition,School Nutrition,Early Care and Education,Legislative Task Force on Childhood Obesity,LEG,043SNU
2011,1,Pennsylvania,Obesity,Appropriations,Community,Renaissance City Initiative,LEG,002APP
2011,1,Iowa,Nutrition,Access to Healthy Foods,Community,Federal Fiscal Year,LEG,001AHF
2009,1,California,Physical Activity,Physical Activity Requirements,Early Care and Education,Child Care: Nutritional Requirements,LEG,035PAR
2011,1,Tennessee,Nutrition,Appropriations,Community,Public Breastfeeding Age Limitation,LEG,002APP
2009,1,Pennsylvania,Obesity,Appropriations,School/After School,Public School Code of 1949,LEG,002APP
2011,1,Hawaii,Nutrition,Task Forces/Councils,Community,Medicaid Wellness Pilot Program,LEG,047TFC
2011,1,Hawaii,Physical Activity,Pedestrians/Walking,Community,Traffic Safety,LEG,052PED
2011,1,Vermont,Obesity,Incentives,Community,Blue Ribbon Tax Structure Commission,LEG,029INC
2008,1,Mississippi,Nutrition,Incentives,Community,Agriculture and Commerce,LEG,029INC
2011,1,Texas,Obesity,Media Campaigns,Community,Controllers Website and Obesity Portal,LEG,031MDC
2011,1,Maryland,Nutrition,Disparities/Equity,Medical and/or Hospital,Department of Health and Mental Hygiene,LEG,013DEQ
2011,1,Minnesota,Physical Activity,Signage for Recreation and Transportation,Community,Stadiums,LEG,044SRT
2011,1,Texas,Nutrition,Farm Direct Foods,Community,Urban Farms Tax Relief,LEG,015FDF
2010,1,Washington,Nutrition,Farm Direct Foods,Community,Church Property,LEG,015FDF
2011,1,New Jersey,Physical Activity,Public Transportation,Community,Designated Transit Villages Business Tax Credit,LEG,040TRS
2009,1,New Mexico,Physical Activity,Appropriations,Community,Appropriation,LEG,002APP
2011,1,Oklahoma,Obesity,Task Forces/Councils,Community,Public Health And Safety,LEG,047TFC
2005,1,Illinois,Physical Activity,Physical Education Requirements,School/After School,Pupil Physical Education Exemption,LEG,036PER
2009,1,Tennessee,Physical Activity,Public Transportation,Community,Department Of Safety,LEG,040TRS
2005,1,Maine,Nutrition,Correctional Facilities Farms Programs,Community,An Act Making Unified Appropriations and Allocations<br>,LEG,018CFP
2011,1,Michigan,Obesity,Menu Labeling,Community,Downtown Development Authorities,LEG,032MNL
2012,1,Hawaii,Nutrition,Incentives,Community,An Act Relating to Food Self-Sufficiency<br>,LEG,029INC
2011,1,Mississippi,Nutrition,Incentives,School/After School,Sweetened Beverages and Syrups Tax,LEG,029INC
2011,1,Maryland,Nutrition,Access to Healthy Foods,School/After School,Public School,LEG,001AHF
2010,1,Vermont,Obesity,Food Restrictions,Restaurant/Retail,Capital Construction Bonds and Funding,LEG,020FOR
2009,1,New York,Nutrition,Appropriations,Community,Artificial Trans Fat in Foods,LEG,002APP
2009,1,Texas,Obesity,Appropriations,Early Care and Education,Early Childhood Health and Nutrition Council,LEG,002APP
2014,3,Illinois,Nutrition,Sodium,Early Care and Education,Licensing Standards for Day Care Centers,REG,045SOD
