Year,Quarter,LocationDesc,HealthTopic,PolicyTopic,Setting,Title,PolicyTypeID,PolicyTopicID
2010,1,Hawaii,Physical Activity,Built Environment and Street-Scale Design,Community,Capital Improvement Projects,LEG,049BED
2009,1,New Jersey,Obesity,Access to Drinking Water,School/After School,Childhood Obesity Prevention,LEG,014ADW
2009,1,Ohio,Nutrition,Appropriations,School/After School,Nutritional Standards,LEG,002APP
2010,1,Connecticut,Physical Activity,Built Environment and Street-Scale Design,Community,Harm to Vulnerable Users of a Public Way,LEG,049BED
2009,1,Louisiana,Physical Activity,Physical Education Requirements,School/After School,Athletics,LEG,036PER
2009,1,Texas,Nutrition,Access to Healthy Foods,School/After School,School Summer Nutrition Programs,LEG,001AHF
2011,1,Florida,Obesity,Health Insurance Coverage,Medical and/or Hospital,State Employees Health Insurance Benefits,LEG,028HIC
2009,1,Maryland,Physical Activity,Incentives,Work Place,State Employee and Retiree Benefits,LEG,029INC
2009,1,Pennsylvania,Nutrition,Incentives,Community,Sales and Use Tax Exclusions,LEG,029INC
2007,1,Oklahoma,Obesity,Appropriations,Community,State Food Security Act,LEG,002APP
2011,1,Tennessee,Obesity,Appropriations,School/After School,Department of Transportation,LEG,002APP
2009,1,Tennessee,Nutrition,Farmers Markets,Community,Food and Food Products,LEG,016FAM
2011,1,Virginia,Nutrition,Appropriations,Community,Purchase of State Grown Food Products,LEG,002APP
2010,1,Hawaii,Obesity,Food Restrictions,School/After School,Farm to School Pilot Program,LEG,020FOR
2009,1,Maryland,Nutrition,Fruits and Vegetables,Community,Maryland Food and Hunger Policy Council,LEG,025FAV
2009,1,Minnesota,Obesity,Appropriations,Community,Human Services,LEG,002APP
2011,1,New York,Nutrition,Appropriations,Restaurant/Retail,Food Commodity in Package Form,LEG,002APP
2009,1,District of Columbia,Obesity,Appropriations,Community,Development Project,LEG,002APP
2009,1,Texas,Nutrition,Appropriations,School/After School,Texas Public School Nutrition Policy (TPSNP),REG,002APP
2009,1,North Carolina,Nutrition,Medical Care,Community,Intermodal Transport Fund,LEG,026MEC
2009,1,New York,Nutrition,School Nutrition,Community,Low-Income Housing Credit Qualified Allocation Plan,REG,043SNU
2009,1,Texas,Nutrition,Medical Care,School/After School,Specialty License Plates,LEG,026MEC
2009,1,West Virginia,Physical Activity,Bicycling,Community,State Roads,LEG,005BIK
2011,1,Illinois,Nutrition,Appropriations,School/After School,Appropriations to Agencies,LEG,002APP
2011,1,Nebraska,Obesity,Task Forces/Councils,School/After School,Children's Health Advisory Committee,LEG,047TFC
2011,1,Massachusetts,Physical Activity,Pedestrians/Walking,Community,Failing to Yield to Bicyclists,LEG,052PED
2010,1,Oklahoma,Obesity,Appropriations,Community,The Department Of Human Services,LEG,002APP
2011,1,South Carolina,Nutrition,Access to Healthy Foods,School/After School,Snack Food Consumption,LEG,001AHF
2016,2,Florida,Nutrition,Food Security,School/After School,Healthy Food Financing Initiative,LEG,023FOS
2012,3,Massachusetts,Physical Activity,Public Transportation,Community,Infrastructure Investment,LEG,040TRS
2011,1,Missouri,Nutrition,Appropriations,School/After School,County Water Supply Lake Authority,LEG,002APP
2009,1,Washington,Physical Activity,Access to Recreational Opportunities,Community,Annual School Reporting,LEG,004ARO
2001,1,Maine,Nutrition,Appropriations,School/After School,School Food Service Programs,LEG,002APP
2005,1,Missouri,Obesity,Appropriations,Community,Agency Appropriations,LEG,002APP
2007,1,Michigan,Nutrition,Appropriations,Community,Use Tax Revisions,LEG,002APP
2009,1,New Mexico,Nutrition,Appropriations,Community,Soft Drink Sale Gross Receipts,LEG,002APP
2011,1,Kentucky,Obesity,Food Restrictions,School/After School,Executive Branch Budget Bill Amendment,LEG,020FOR
2011,1,Nevada,Obesity,Appropriations,Community,Redevelopment Agencies,LEG,002APP
2009,1,Georgia,Nutrition,Medical Care,Medical and/or Hospital,Residential Mental Health Facilities,REG,026MEC
2009,1,Illinois,Obesity,Food Restrictions,School/After School,Farm Fresh Schools Program Act,LEG,020FOR
2003,1,Oklahoma,Obesity,Disparities/Equity,School/After School,Schools,LEG,013DEQ
2010,1,Idaho,Obesity,Appropriations,Community,Locally Grown Food Productions,LEG,002APP
2010,1,Washington,Nutrition,Disparities/Equity,Community,Tax Increases,LEG,013DEQ
2010,1,Tennessee,Physical Activity,Incentives,Community,Industrial Development,LEG,029INC
2011,1,Washington,Physical Activity,Pedestrians/Walking,Community,Residential Infrastructure Development,LEG,052PED
2003,1,Arkansas,Physical Activity,Appropriations,Community,Department of Parks and Tourism,LEG,002APP
2011,1,Missouri,Nutrition,Appropriations,School/After School,Commission on Prevention and Management of Obesity,LEG,002APP
2010,1,Washington,Nutrition,Farm Direct Foods,Community,Washington Food Policy Forum,LEG,015FDF
2010,1,Oklahoma,Nutrition,Incentives,Restaurant/Retail,Revenue And Taxation,LEG,029INC
2010,1,Vermont,Obesity,Incentives,Restaurant/Retail,Smart Taxes,LEG,029INC
2001,1,Oklahoma,Obesity,Task Forces/Councils,School/After School,Children's Health,LEG,047TFC
2010,1,New Hampshire,Obesity,Appropriations,Community,Transportation Policy,LEG,002APP
2015,2,Alabama,Nutrition,Appropriations,Community,Healthy Food Financing Act,LEG,002APP
2011,1,Montana,Obesity,Appropriations,Community,Cigarette Tax,LEG,002APP
2009,1,West Virginia,Physical Activity,Pedestrians/Walking,Community,State Roads,LEG,052PED
2011,1,Illinois,Nutrition,Access to Healthy Foods,School/After School,Elimination of Trans Fats in Public Schools,LEG,001AHF
2009,1,Massachusetts,Physical Activity,Built Environment and Street-Scale Design,Community,Supplemental Appropriations,LEG,049BED
2011,1,Maryland,Nutrition,Access to Healthy Foods,Community,Organic and Locally Grown Agricultural Products,LEG,001AHF
2011,1,Rhode Island,Nutrition,Appropriations,Community,State Affairs and Government,LEG,002APP
2009,1,Ohio,Obesity,Portion Size,Early Care and Education,Child Care Home Licenses,REG,038POS
2008,1,Virginia,Obesity,Appropriations,Community,Pedestrians and Drivers,LEG,002APP
2009,1,Pennsylvania,Nutrition,Agriculture and Farming,Community,Fiscal Code,LEG,017AGF
2009,1,Nebraska,Obesity,Appropriations,School/After School,Farm Commodities Study,LEG,002APP
2007,1,Iowa,Nutrition,Correctional Facilities Farms Programs,Community,An Act Relating to and Making Appropriations to the Justice System,LEG,018CFP
2011,1,Maryland,Nutrition,Task Forces/Councils,Community,Maryland Livestock and Poultry Care Advisory Board,LEG,047TFC
2011,1,Hawaii,Nutrition,Fruits and Vegetables,Restaurant/Retail,Home Organic Produce Cooperatives,LEG,025FAV
2011,1,California,Obesity,Appropriations,School/After School,Public Postsecondary Education: Joint-Use Facilities,LEG,002APP
2011,1,Minnesota,Physical Activity,Bicycling,Restaurant/Retail,Stadiums,LEG,005BIK
2009,1,Maine,Obesity,Body Mass Index (BMI),School/After School,Childhood Obesity,LEG,006BMI
2013,1,Texas,Obesity,Food Restrictions,Community,Prohibiting the Purchase of Energy Drinks,LEG,020FOR
2009,1,Connecticut,Nutrition,Appropriations,Community,State Department on Aging,LEG,002APP
2003,1,Maine,Nutrition,School Nutrition,School/After School,An Act to Study Obesity and Methods to Reduce the Cost of Health Care and Increase the Public Health<br>,LEG,043SNU
2009,1,Texas,Nutrition,Food Assistance Programs,Community,Nutritious Foods,LEG,003FAP
2011,1,Oklahoma,Physical Activity,Built Environment and Street-Scale Design,Community,Historic Route 66 Bike Trail,LEG,049BED
2012,1,New York,Nutrition,Task Forces/Councils,School/After School,An Act to Combat the Incidence of Adult and Childhood Obesity<br>,LEG,047TFC
2011,1,Florida,Nutrition,School Nutrition,Community,Affordable Housing,LEG,043SNU
2011,1,Oregon,Nutrition,Food Assistance Programs,Restaurant/Retail,Supplemental Assistance,LEG,003FAP
2011,1,Minnesota,Nutrition,Liability and Indemnity,Community,Capital Investment,LEG,030LAI
2009,1,New York,Physical Activity,Bicycling,Community,Safe Access to Public Roads,LEG,005BIK
2009,1,Massachusetts,Obesity,Appropriations,Community,Development of Underused State Owned Property,LEG,002APP
2011,1,Florida,Obesity,Body Mass Index (BMI),Community,Enterprise Zone Act,LEG,006BMI
2007,1,California,Physical Activity,Pedestrians/Walking,Community,Planning: Circulation Element: Transportation,LEG,052PED
2011,1,Texas,Physical Activity,Built Environment and Street-Scale Design,Community,Levy Assessment and Bond Issuance,LEG,049BED
2011,1,California,Physical Activity,Bicycling,Community,Vehicles: Bicycles: Rules of the Road: Bike Lanes,LEG,005BIK
2009,1,Connecticut,Obesity,Food Restrictions,Community,Community Supported Agriculture,LEG,020FOR
2010,1,Wisconsin,Nutrition,Appropriations,Community,Locally Grown Food in School Meals,LEG,002APP
2010,1,Maryland,Nutrition,Farm Direct Foods,Restaurant/Retail,Program Open Space,LEG,015FDF
2007,1,Illinois,Nutrition,Appropriations,Community,An Act Making Appropriations,LEG,002APP
2015,1,Massachusetts,Obesity,Body Mass Index (BMI),Community,An Act to Reduce Childhood Obesity,LEG,006BMI
2009,1,Massachusetts,Nutrition,Farmers Markets,School/After School,Student Nutrition and Wellness,LEG,016FAM
2011,1,New York,Physical Activity,Physical Activity Requirements,School/After School,Creating a Pilot Program to Improve Physical Education and Physical Activity Programs in  Schools<br>,LEG,035PAR
2009,1,Rhode Island,Obesity,Liability and Indemnity,Community,Taxation,LEG,030LAI
2010,1,Washington,Nutrition,Task Forces/Councils,School/After School,Coordinated School Health Public Private Partnership,LEG,047TFC
2010,1,New Mexico,Obesity,Incentives,Restaurant/Retail,Sweetened Beverage Excise Tax Act,LEG,029INC
2011,1,Delaware,Nutrition,Medical Care,Community,Department of Transportation Study,LEG,026MEC
2010,1,Minnesota,Nutrition,Agriculture and Farming,Community,State Government,LEG,017AGF
2016,1,New Jersey,Nutrition,Agriculture and Farming,Community,"""Designates Wednesday of third week of September as """"Farmers Against Hunger Day."""" <br>""",LEG,017AGF
2010,1,Maryland,Obesity,Food Restrictions,Community,Health Disparities,LEG,020FOR
2012,4,California,Physical Activity,Zoning/Land Use,School/After School,Qualified Residential Rental Projects,REG,033ZON
2010,1,Colorado,Nutrition,Appropriations,School/After School,Campaign to End Childhood Hunger By 2015,LEG,002APP
2011,1,Maine,Nutrition,Farm Direct Foods,Community,Food Projects and State Funding,LEG,015FDF
2010,1,Illinois,Obesity,Appropriations,School/After School,Housing and Transportation Affordability,LEG,002APP
2011,1,Oklahoma,Obesity,Task Forces/Councils,Community,Public Health And Safety,LEG,047TFC
2012,1,New York,Nutrition,Sodium,Community,Relates to Obesity Prevention<br>,LEG,045SOD
2005,1,Michigan,Nutrition,Agriculture and Farming,Community,Farm Development Fund,LEG,017AGF
2009,1,Washington,Physical Activity,Pedestrians/Walking,Community,Capital Budget,LEG,052PED
2011,1,California,Nutrition,Food Policy Councils,Community,Food Banks: Grants: Contributions: Income Tax Credits,LEG,022FPC
2016,3,California,Physical Activity,"Parks, Recreation and Trails",Community,The Lower Los Angeles River Recreation and Park District.,LEG,034PRT
2010,1,Arkansas,Physical Activity,Appropriations,Community,2010 Community Development Block Grant,REG,002APP
2012,1,Washington,Nutrition,Agriculture and Farming,School/After School,An Act Relating to Bid Requirements for Schools<br>,LEG,017AGF
2010,1,Kansas,Obesity,Appropriations,Community,Department of Transportation,LEG,002APP
2010,1,Ohio,Nutrition,Breastfeeding,Work Place,Lactation Discrimination Prohibition,LEG,007BFD
2009,1,Colorado,Obesity,Disparities/Equity,Community,Facility Guidelines,REG,013DEQ
2011,1,Rhode Island,Nutrition,School Nutrition,Community,Planning and Land Use,LEG,043SNU
2009,1,Connecticut,Nutrition,Medical Care,Community,Commemorative Number Plates,LEG,026MEC
2010,1,New Jersey,Nutrition,Agriculture and Farming,Restaurant/Retail,State Budget,LEG,017AGF
2010,1,Indiana,Obesity,Appropriations,Community,Food Farms and Jobs,LEG,002APP
2011,1,Virginia,Obesity,Appropriations,Community,Traffic Lights,LEG,002APP
2010,1,Alabama,Nutrition,Medical Care,Community,Highways Roads and Bridges,LEG,026MEC
2010,1,Texas,Obesity,Appropriations,School/After School,Transportation Funding,REG,002APP
2009,1,Oregon,Nutrition,Appropriations,Community,Uses on Agricultural Land,REG,002APP
2010,1,Florida,Nutrition,Farm Direct Foods,School/After School,School Food Service Programs,LEG,015FDF
2009,1,Tennessee,Nutrition,Farm Direct Foods,Community,Food and Food Products,LEG,015FDF
2011,1,New York,Obesity,Appropriations,Community,Prelicensing Drivers Education Course,LEG,002APP
2011,1,Georgia,Nutrition,Fruits and Vegetables,School/After School,Georgia Grown Farm Products,LEG,025FAV
2009,1,Florida,Nutrition,Appropriations,Community,Healthy and Fit Florida Act,LEG,002APP
2011,1,New York,Nutrition,School Nutrition,School/After School,School Lunch Program,LEG,043SNU
2010,1,Michigan,Physical Activity,Bicycling,School/After School,Transportation Infrastructure Options,LEG,005BIK
2010,1,Michigan,Nutrition,Task Forces/Councils,Medical and/or Hospital,Health Coverage,LEG,047TFC
2011,1,Massachusetts,Nutrition,Access to Healthy Foods,Community,Sweetened Snack Subsidy,LEG,001AHF
2011,1,Arkansas,Physical Activity,Pedestrians/Walking,Community,Game and Fish Commission Duties,LEG,052PED
2011,1,Hawaii,Nutrition,Appropriations,Restaurant/Retail,Home Organic Produce Cooperatives,LEG,002APP
2003,1,California,Obesity,Disparities/Equity,Community,Physical Therapy,LEG,013DEQ
2011,1,New Jersey,Physical Activity,"Parks, Recreation and Trails",Community,Sale and Lease of Unneeded Public Property,LEG,034PRT
2005,1,Washington,Physical Activity,Pedestrians/Walking,Community,Share The Road License Plate,LEG,052PED
2009,1,Oklahoma,Nutrition,Incentives,School/After School,Schools,LEG,029INC
2011,1,Hawaii,Physical Activity,Incentives,Community,Wellness,LEG,029INC
2011,1,Texas,Physical Activity,Pedestrians/Walking,Community,Timber Springs Municipal Management District,LEG,052PED
2010,1,Massachusetts,Obesity,Appropriations,Community,Economic Development Promotion,LEG,002APP
2009,1,Texas,Obesity,Appropriations,Community,Allocation of Program Funds,REG,002APP
2009,1,Massachusetts,Obesity,Front of Package Labeling,Community,Out of School Time Programming,LEG,024FOP
2010,1,Mississippi,Obesity,Sugar Sweetened Beverages,Restaurant/Retail,Sales Tax,LEG,046SSB
2015,1,Washington,Nutrition,Food Policy Councils,Community,Washington Food Policy Forum,LEG,022FPC
2009,1,Illinois,Nutrition,Trans Fats,Work Place,Wellness Rewards,LEG,050FAT
2010,1,California,Obesity,Health Insurance Coverage,Work Place,Health and Human Services: Federal Grant Opportunities,LEG,028HIC
2011,1,Texas,Obesity,Sugar Sweetened Beverages,Restaurant/Retail,Sweetened Beverages Tax,LEG,046SSB
2014,1,New Mexico,Nutrition,Fruits and Vegetables,Community,New Mexico Food and Farms Day,LEG,025FAV
2009,1,Florida,Physical Activity,"Parks, Recreation and Trails",Community,Parks and Open Space Florida Forever Program,REG,034PRT
2013,1,Wisconsin,Physical Activity,Appropriations,Work Place,An Act Relating to an Income and Franchise Tax Credit for Workplace Wellness Programs,LEG,002APP
2009,1,Massachusetts,Nutrition,Medical Care,School/After School,Transportation System Modernization,LEG,026MEC
2007,1,Minnesota,Obesity,Health Insurance Coverage,Community,Health and Human Services,LEG,028HIC
2009,1,Maryland,Nutrition,Vending,Community,Sales and Use Tax,LEG,051VEN
2011,1,Florida,Obesity,Menu Labeling,Community,Growth Management,LEG,032MNL
2009,1,Massachusetts,Nutrition,Appropriations,School/After School,School Nutrition,LEG,002APP
2010,1,Alabama,Obesity,Appropriations,Community,Transportation Department,LEG,002APP
2011,1,Tennessee,Nutrition,Farmers Markets,Community,Food and Food Products,LEG,016FAM
2009,1,Missouri,Nutrition,Incentives,School/After School,Commission on Prevention and Management of Obesity,LEG,029INC
2011,1,Florida,Obesity,Appropriations,Restaurant/Retail,Enterprise Zone Act,LEG,002APP
2009,1,Texas,Nutrition,Task Forces/Councils,School/After School,Farm to School Coordination Task Force,LEG,047TFC
2011,1,Massachusetts,Nutrition,Farm Direct Foods,Work Place,Nutrition in Government Buildings,LEG,015FDF
2009,1,District of Columbia,Obesity,Menu Labeling,Community,View 14 Economic Development Act,LEG,032MNL
2011,1,New Mexico,Nutrition,Incentives,Medical and/or Hospital,Public Employees and Wellness Incentives,LEG,029INC
