UID,Client,Status,Pro Class,Contract Title,Route to Market,Agreement Type,Contract Start Date,Contract Term (Months),Maximum Duration of Contract (Months),Contract End Date,Ext. Applied to Contract,Maximum Extend Date,Review Date,Estimated Annual Value,Estimated Total Value,Supplier Name,Supplier Type,Registered Number,Postcode,Council Directorate
6055,Stockport Council,Live (Ongoing),159999-Consultancy : Not Elsewhere Classified : ,Authors for Serious Case Reviews,,,,,,,,,,,,Julie Skorupka,Sole Trader,,,Stockport- Services to People
6055,Stockport Council,Live (Ongoing),159999-Consultancy : Not Elsewhere Classified : ,Authors for Serious Case Reviews,,,,,,,,,,,,Valerie Charles,Sole Trader,,,Stockport- Services to People
6055,Stockport Council,Live (Ongoing),159999-Consultancy : Not Elsewhere Classified : ,Authors for Serious Case Reviews,,,,,,,,,,,,Sheila Sutherland,Sole Trader,,,Stockport- Services to People
6055,Stockport Council,Live (Ongoing),159999-Consultancy : Not Elsewhere Classified : ,Authors for Serious Case Reviews,,,,,,,,,,,,Yvonne Nolan,Sole Trader,,,Stockport- Services to People
6055,Stockport Council,Live (Ongoing),159999-Consultancy : Not Elsewhere Classified : ,Authors for Serious Case Reviews,,,,,,,,,,,,Isobel Colquhoun,Sole Trader,,,Stockport- Services to People
6055,Stockport Council,Live (Ongoing),159999-Consultancy : Not Elsewhere Classified : ,Authors for Serious Case Reviews,,,,,,,,,,,,Julie Urmson,Sole Trader,,,Stockport- Services to People
6055,Stockport Council,Live (Ongoing),159999-Consultancy : Not Elsewhere Classified : ,Authors for Serious Case Reviews,,,,,,,,,,,,Donna Ohdedar,Sole Trader,,,Stockport- Services to People
6055,Stockport Council,Live (Ongoing),159999-Consultancy : Not Elsewhere Classified : ,Authors for Serious Case Reviews,,,,,,,,,,,,John Doyle,Sole Trader,,,Stockport- Services to People
6055,Stockport Council,Live (Ongoing),159999-Consultancy : Not Elsewhere Classified : ,Authors for Serious Case Reviews,,,,,,,,,,,,Dr John Woodhouse on behalf of Clarity & Partnership Ltd and DSTICS Ltd,Other,,,Stockport- Services to People
6055,Stockport Council,Live (Ongoing),159999-Consultancy : Not Elsewhere Classified : ,Authors for Serious Case Reviews,,,,,,,,,,,,Jane Booth,Sole Trader,,,Stockport- Services to People
6055,Stockport Council,Live (Ongoing),159999-Consultancy : Not Elsewhere Classified : ,Authors for Serious Case Reviews,,,,,,,,,,,,Chris Brabbs,Sole Trader,,,Stockport- Services to People
6055,Stockport Council,Live (Ongoing),159999-Consultancy : Not Elsewhere Classified : ,Authors for Serious Case Reviews,,,,,,,,,,,,David Hunter,Sole Trader,,,Stockport- Services to People
6055,Stockport Council,Live (Ongoing),159999-Consultancy : Not Elsewhere Classified : ,Authors for Serious Case Reviews,,,,,,,,,,,,Anthiny Haley,Sole Trader,,,Stockport- Services to People
6055,Stockport Council,Live (Ongoing),159999-Consultancy : Not Elsewhere Classified : ,Authors for Serious Case Reviews,,,,,,,,,,,,Dr Cath Connor,Sole Trader,,,Stockport- Services to People
6055,Stockport Council,Live (Ongoing),159999-Consultancy : Not Elsewhere Classified : ,Authors for Serious Case Reviews,,,,,,,,,,,,Dr Paul Kingston,Sole Trader,,,Stockport- Services to People
6055,Stockport Council,Live (Ongoing),159999-Consultancy : Not Elsewhere Classified : ,Authors for Serious Case Reviews,,,,,,,,,,,,Paul Cheeseman,Sole Trader,,,Stockport- Services to People
6057,Stockport Council,Live (Ongoing),171113-Education : Library Books : ,Supply and servicing of materials for public library authorities - all Lots,Mini Competition (External),Contract,01/06/2019,36.0,48.0,31/05/2022,No,31/05/2023,01/06/2020,"Â£5,715,171.00","Â£22,860,684.00",Various - See Below,Various - See Below,Various - See Below,Various - See Below,Stockport- Corporate & Support Services
6057,Stockport Council,Live (Ongoing),171113-Education : Library Books : ,Supply and servicing of materials for public library authorities - all Lots,,,,,,,,,,,,"Bertram Library Services (Lot 1,2,5)",SME,6849888,NR7 0WF,Stockport- Corporate & Support Services
6057,Stockport Council,Live (Ongoing),171113-Education : Library Books : ,Supply and servicing of materials for public library authorities - all Lots,,,,,,,,,,,,Askews and Holts (Lot 4),SME,2745298,PR1 1SY,Stockport- Corporate & Support Services
6057,Stockport Council,Live (Ongoing),171113-Education : Library Books : ,Supply and servicing of materials for public library authorities - all Lots,,,,,,,,,,,,Peters Books (Lot 3) ,SME,2452340,B5 6RJ,Stockport- Corporate & Support Services
6076,Stockport Council,Live (One Off),271440-Information Communication Technology : Software : ,Trojan Caspar Money Management Software,RBS - Low - Quick Quote,Contract,29/05/2018,60.0,60.0,29/05/2023,No,29/05/2023,29/05/2022,"Â£25,000.00","Â£25,000.00",Trojan Consultants Limited,Medium,1542629,B60 4DJ,Stockport- Corporate & Support Services
6090,Stockport Council,Live (Ongoing),271516-Information Communication Technology : Services : Cloud Services,Remote Call Centre,Procured by Other,Contract,01/04/2019,36.0,48.0,31/03/2021,No,31/03/2023,01/09/2020,"Â£100,954.00","Â£504,770.00",Netcall Limited,Medium,2831215,HP1 1BB,Stockport- Services to Place
6108,Stockport Council,Live (Ongoing),271501-Information Communication Technology : Services : ,Revenue and Benefits Enterprise License,Call Off (External),Contract,03/08/2018,60.0,60.0,02/08/2023,,02/08/2023,02/01/2022,"Â£120,000.00","Â£750,000.00",Civiva UK Limited,Large,1628868,SW15 6AR,Stockport- Corporate & Support Services
6213,Stockport Council,Live (Ongoing),201100-Financial Services : Audit : ,"Assurance Audit: Housing Benefit (Subsidy), Assurance Process (HBAP), TeachersÂ Pension Scheme Assurance, and Use of Capital Receipts Assurance",Mini Competition (External),Contract,23/08/2018,12.0,60.0,22/08/2020,No,22/08/2023,,"Â£16,948.00","Â£84,740.00",KPMG,Large,0301540OC,E14 5GL,Stockport- Corporate & Support Services
6229,Stockport Council,Live (One Off),201200-Financial Services : Banking : ,Stockport Council Bill Payment Services,Exemption,Contract,,,,,,,,"Â£6,000.00","Â£6,000.00",PayPoint Network Ltd,,,AL7 1EL,Stockport- Services to People
6263,Stockport Council,Live (Ongoing),109999-Building Construction Materials : Not Elsewhere Classified : ,Topographical Surveying Framework for use by the CouncilÂs in-house Survey Team to assist in the delivery of a range of capital projects,RBS - Med/High - Advanced (Open),Framework Agreement,01/08/2019,12.0,24.0,31/07/2021,Yes,31/07/2021,01/02/2021,"Â£75,000.00","Â£150,000.00",IDS Land Survey,SME,N/A Sole Trader,M19 1FX,Stockport- Services to Place
6264,Stockport Council,Live (Ongoing),171113-Education : Library Books : ,Supply and servicing of materials for public library authorities-Government Information Lot,Exemption,Contract,01/06/2019,24.0,24.0,31/05/2021,,31/05/2021,01/06/2020,"Â£22,707.00","Â£45,414.00",Dandy Booksellers,SME,4846829,NW6 7UP,Stockport- Corporate & Support Services
6286,Stockport Council,Live (Ongoing),261400-Human Resources : Temporary & Agency Staff : ,Specialist EAL Support,Procured by Other,Contract,01/09/2018,11.0,11.0,31/07/2020,,31/07/2020,31/09/2019,"Â£14,625.00","Â£14,625.00",Oleg Mamedov,SME,,Redacted,Stockport- Services to People
6289,Stockport Council,Live (Ongoing),381600-Vehicle Management : Leasing : ,Car Slary Sacrifice Scheme - Provision of car leasing for employees via a salary sacrifice arrangement,Call Off (External),Contract,01/01/2019,48.0,72.0,01/01/2023,No,01/01/2025,04/01/2022,Â£0.00,Â£0.00,NHS Northumbria Fleet Solutions,,Supplier does not have company number,NE27 0QJ,Stockport- Corporate & Support Services
6304,Stockport Council,Live (One Off),152200-Consultancy : Technical & Feasibility : ,Landscape architecture services - Stopford Car Park Piazza,Procured by Other,Contract,,,,,,,,"Â£12,220.00","Â£12,220.00",Gillespies,,Not obtained,Not obtained,Stockport- Services to Place
6315,Stockport Council,Live (Ongoing),271515-Information Communication Technology : Services : Website Development,Conversational AI for Website,Call Off (External),Contract,07/01/2019,12.0,36.0,06/01/2021,No,06/01/2022,01/10/2019,"Â£37,400.00","Â£108,200.00",Britannic Technologies Ltd,SME,2097097,GU4 7WA,Stockport- Corporate & Support Services
6316,Stockport Council,Live (Ongoing),271501-Information Communication Technology : Services : ,AGMA Winter Service Weather Forecasting,RBS - Low/Med - Simple (RFQ),Contract,01/10/2018,32.0,44.0,30/04/2021,No,30/04/2022,01/10/2020,"Â£3,471.00","Â£10,413.00",MetDesk Ltd,SME,8282087,HP22 6BN,Stockport- Services to Place
6342,Stockport Council,Live (One Off),171010-Education : Adult & Further Education Services : ,Level 6 Social Worker Degree Apprenticeship Training,Exemption,Contract,01/01/2019,38.0,38.0,01/04/2022,No,,01/02/2022,"Â£138,000.00","Â£138,000.00",Manchester Metropolitan University ,Large ,4715244,M15 6GX,Stockport- Corporate & Support Services
6343,Stockport Council,Live (One Off),271501-Information Communication Technology : Services : ,Blue Badge Case Management system,RBS - Low - Quick Quote,Contract,01/01/2019,24.0,24.0,31/12/2020,No,,01/10/2018,"Â£6,000.00","Â£6,000.00",Northgate Public Services,SME,968498,HP2 4NW,Stockport- Corporate & Support Services
6350,Stockport Council,Live (Ongoing),271440-Information Communication Technology : Software : ,AGMA Electoral Printing Services ,OJEU Tender,Contract,08/01/2019,24.0,48.0,07/01/2021,No,07/01/2023,07/01/2019,"Â£36,826.83","Â£73,653.66",Various - See Below,Various,Various - See Below,Various - See Below,Stockport- Corporate & Support Services
6359,Stockport Council,Live (Ongoing),271300-Information Communication Technology : Services : Maintenance & Support,SIMS Annual Entitlement (including LA Charge and Additional Module Maintenance),Procured by Other,Contract,01/04/2019,36.0,36.0,31/03/2022,,31/03/2022,01/04/2021,"Â£47,061.54","Â£141,184.63",Capita Business Services Ltd,Large,2299747,DL1 9HN,sarah.mann@stockport.gov.uk
6375,Stockport Council,Live (Ongoing),271440-Information Communication Technology : Software : ,"Call-off from AGMA: Electoral Management System (AGMA Framework, led by Trafford ReProcure of UID 1608)",Call Off (Internal),Contract,08/01/2019,24.0,48.0,07/01/2021,No,07/01/2023,01/01/2020,"Â£11,500.00","Â£46,000.00",Various - See suppliers tab,Various - See suppliers tab,Various - See suppliers tab,Various - See suppliers tab,Stockport- Corporate & Support Services
6381,Stockport Council,Live (Ongoing),200000Â  Financial Services,Treasury Management (Stockport) Advisory Services to all Association of Greater Manchester Authorities (ÂAGMAÂ) and AGMA Associate Authorities,Call Off (External),Contract,01/04/2019,36.0,48.0,31/03/2022,No,31/03/2023,30/11/2021,"Â£14,500.00","Â£60,100.00",Link Asset Services ,SME,2652033,EC2V 7NQ,Stockport- Corporate & Support Services
6416,Stockport Council,Live (Ongoing),271440-Information Communication Technology : Software : ,Bin identification technology ,RBS - Low - Quick Quote,Contract,01/05/2019,24.0,24.0,30/04/2021,,30/04/2021,,"Â£8,000.00","Â£8,000.00",C-Trace,SME,7240591,B90 8BG,Stockport- Services to Place
6417,Stockport Council,Live (Ongoing),271440-Information Communication Technology : Software : ,Online DBS application submission service,RBS - Low - Quick Quote,Contract,11/04/2019,24.0,24.0,10/04/2021,,10/04/2021,01/01/2021,"Â£8,500.00","Â£17,000.00",Cantium Business Solutions Ltd,SME,11242115,ME14 1XQ ,Stockport- Corporate & Support Services
6418,Stockport Council,Live (One Off),271440-Information Communication Technology : Software : ,Child View Youth Justice system,Exemption,Contract,01/04/2019,36.0,36.0,31/03/2023,No,,,"Â£11,881.00","Â£47,524.00",CACI,Large ,1649776,W14 8TS,Stockport- Corporate & Support Services
6420,Stockport Council,Live (One Off),271440-Information Communication Technology : Software : ,Cyber Media Solutions - Theseus contract,Exemption,Contract,01/04/2019,24.0,24.0,31/03/2021,No,,,"Â£12,000.00","Â£24,000.00",Cyber Media Solutions Ltd,SME,3858761,ST 18 0LQ,Stockport- Corporate & Support Services
6423,Stockport Council,Live (One Off),271200-Information Communication Technology : Hardware : ,District Wifi Provision,RBS - Low/Med - Simple (RFQ),Contract,01/06/2019,33.0,33.0,31/03/2022,no,31/03/2022,01/01/2022,"Â£43,000.00","Â£43,000.00",Elephant Wifi,SME,9307093,LE10 1UE,Stockport- Corporate & Support Services
6426,Stockport Council,Live (Ongoing),271440-Information Communication Technology : Software : ,Council C-Series Upgrade,Exemption,Contract,27/03/2019,36.0,36.0,26/03/2022,,26/03/2022,01/03/2021,"Â£12,648.21","Â£37,944.63",Bottomline Technologies,Large ,8098450,RG1 7JX,Stockport- Corporate & Support Services
6473,Stockport Council,Live (Ongoing),410000Â  Social Community Care Supplies & Services,Provision for Physiotherapy Services,RBS - Low/Med - Simple (RFQ),Contract,01/10/2019,24.0,36.0,30/09/2021,,30/09/2022,01/04/2021,"Â£46,000.00","Â£138,000.00", Physio.co.uk ,SME,Partnership,M3 4DN,Stockport- Corporate & Support Services
6493,Stockport Council,Live (Ongoing),271440-Information Communication Technology : Software : ,Gully Management System,Call Off (External),Contract,01/07/2019,24.0,24.0,30/06/2021,,30/06/2021,01/01/2021,"Â£12,060.00","Â£24,120.00",Kaarbon Technology Ltd,SME,8304632,BH22 8LR,Stockport- Corporate & Support Services
6496,Stockport Council,Live (Ongoing),271300-Information Communication Technology : Services : Maintenance & Support,Annual Support & Maintenance for Pitney Bowes Confirm Solution,Exemption,Contract,05/06/2019,24.0,24.0,04/06/2021,No,04/06/2021,31/01/2020,"Â£82,459.84","Â£168,218.07",Pitney Bowes Software Europe Ltd,Medium,1977325,AL10 9UJ,gill.lawton@stockport.gov.uk
6513,Stockport Council,Live (One Off),270000Â  Information Communication Technology,ChildrenÂs Sector Led Improvement Portal,RBS - Low/Med - Simple (RFQ),Contract,16/03/2020,12.0,12.0,15/03/2021,No,,,"Â£43,776.00","Â£43,776.00",Big Blue Door Ltd,SME,7958927,"SL1 7HZ
",Stockport- Services to People
7900,Stockport Council,Live (Ongoing),321000Â  Social Community Care Supplies & Services - Adult,SMBC - Supported Living - Mini Comp,,Contract,,,,,,,,,,PossAbilities CIC,,8837981,OL10 4SY,Stockport- Services to People
7926,Stockport Council,Live (Ongoing),321100Â  Social Community Care Supplies & Services - Children,Stockport Steps to Work,RFQ,Contract,06/01/2020,20.0,20.0,30/09/2021,No,30/09/2021,30/06/2021,"Â£37,500.00","Â£37,500.00",,,,,Tameside - Childrens and Adults
7941,Stockport Council,Live (Ongoing),321000Â  Social Community Care Supplies & Services - Adult,Occupational Therapy Support,RBS - Low/Med - Simple (RFQ),Contract,01/11/2019,12.0,12.0,31/10/2020,No,31/10/2020,22/10/2020,"Â£20,000.00","Â£20,000.00", Access Independent Ltd,Small,4664905,CB1 2SN,Stockport- Services to People
7942,Stockport Council,Live (Ongoing),321000Â  Social Community Care Supplies & Services - Adult,Carers Assessment Pilot,Exemption,Contract,01/01/2020,12.0,12.0,31/12/2020,No,31/12/2020,30/06/2020,"Â£80,000.00","Â£80,000.00",Stockport Signpost for Carers,SME,4176004,SK43LD,Stockport- Services to People
8015,Stockport Council,Live (Ongoing),270000Â  Information Communication Technology,School Budget Planning Software,Call Off (External),Contract,15/02/2020,24.0,48.0,14/02/2022,No,14/02/2024,01/10/2023,"Â£43,250.00","Â£173,000.00",Access UK Limited,SME,2343760,EC3N 1RE,Stockport- Services to People
8039,Stockport Council,Live (Ongoing),270000Â  Information Communication Technology,Coroner's Case Management System,Call Off (External),Contract,30/07/2019,48.0,48.0,31/07/2023,No,31/07/2023,31/07/2022,"Â£6,375.00","Â£62,200.00",Civica UK Ltd,Large ,1628868,SE1 9LQ,Stockport- Services to People
8051,Stockport Council,Live (Ongoing),270000Â  Information Communication Technology,Contract Management Solution,Call Off (External),Contract,08/11/2019,24.0,48.0,07/11/2021,No,07/11/2023,07/05/2021,"Â£1,795.00","Â£17,560.00",In-tend Ltd,SME,5845701,S60 1DX,Stockport- Corporate & Support Services
8053,Stockport Council,Live (Ongoing),109999-Building Construction Materials : Not Elsewhere Classified : ,Topographical Surveying Framework for use by the CouncilÂs in-house Survey Team to assist in the delivery of a range of capital projects,RBS - Med/High - Advanced (Open),Framework Agreement,01/08/2019,12.0,24.0,31/07/2021,Yes,31/07/2021,01/02/2021,"Â£75,000.00","Â£150,000.00",Malcolm Hughes Land Surveyors Ltd,SME,1319080,M33 7HF,Stockport- Services to Place
8054,Stockport Council,Live (Ongoing),109999-Building Construction Materials : Not Elsewhere Classified : ,Topographical Surveying Framework for use by the CouncilÂs in-house Survey Team to assist in the delivery of a range of capital projects,RBS - Med/High - Advanced (Open),Framework Agreement,01/08/2019,12.0,24.0,31/07/2021,Yes,31/07/2021,01/02/2021,"Â£75,000.00","Â£150,000.00",Survey Engineering Project Ltd,SME,5037569,WN8 8EF,Stockport- Services to Place
8107,Stockport Council,Live (Ongoing),270000Â  Information Communication Technology,HR & Payroll Solution,Call Off (External),Contract,31/03/2020,24.0,48.0,31/03/2022,No,31/03/2024,31/03/2021,"Â£148,000.00","Â£703,352.56",MHR International UK Limited,Large ,1852206,NN4 7HB,Stockport- Corporate & Support Services
8112,Stockport Council,Live (Ongoing),270000Â  Information Communication Technology,"System for Planning Building Control, Land Charges and Regulatory Services",Call Off (External),Contract,01/04/2020,36.0,36.0,31/03/2023,No,,01/04/2022,"Â£30,000.00","Â£90,000.00",Idox Software Ltd,Large ,2933889,RG7 4SA,Stockport- Corporate & Support Services
8342,Stockport Council,Live (Ongoing),270000Â  Information Communication Technology,Asset Management System,Call Off (External),Contract,20/09/2019,24.0,48.0,19/09/2021,No,19/09/2023,19/09/2020,"Â£91,020.00","Â£391,462.00",Pitney Bowes,Large ,1977325,AL10 9U,Stockport- Services to Place
8354,Stockport Council,Live (Ongoing),270000Â  Information Communication Technology,Smoothwall Load balancer and Support,RBS - Low - Quick Quote,Contract,20/03/2020,12.0,12.0,20/03/2021,No,,,"Â£19,600.00","Â£19,600.00",Smoothwall Ltd,SME,4298247,LS10 1AB,Stockport- Corporate & Support Services
8374,Stockport Council,Live (Ongoing),270000Â  Information Communication Technology,Wide Area Networks,Call Off (External),Contract,01/12/2019,24.0,24.0,30/11/2021,No,30/11/2021,15/01/2021,"Â£465,708.00","Â£908,130.60",Virgin Media Limited,Large ,2591237,RG2 6UU,Stockport- Corporate & Support Services
8375,Stockport Council,Live (One Off),150000Â  Consultancy,No Wrong Door Innovation ,,,,,,,,,,,,Stockport SaLT,,,SK4 1AF,Stockport- Services to People
8375,Stockport Council,Live (One Off),150000Â  Consultancy,No Wrong Door Innovation ,,,,,,,,,,,,Healthy Young Minds,,,SK2 7JE,Stockport- Services to People
8375,Stockport Council,Live (One Off),150000Â  Consultancy,No Wrong Door Innovation ,,,,,,,,,,,,GMP Headquarters,,,M40 5BP,Stockport- Services to People
8383,Stockport Council,Live (One Off),150000Â  Consultancy,Adswood Primary School Additional Music Room and Store Room,RBS - Low - Quick Quote,Contract,30/09/2019,12.0,12.0,23/12/2020,No,23/12/2020,04/05/2020,"Â£19,930.00","19,930",SDA Consulting LLP,Large ,OC336039,M3 7BE ,Stockport- Services to Place
8387,Stockport Council,Live (One Off),150000Â  Consultancy,Roof Design Services for Stockport Town Hall,Mini Competition (External),Contract,01/11/2019,18.0,18.0,01/05/2021,No,01/05/2021,,"Â£75,000.00","Â£1,112,500.00",CAPPS Framework,,Not obtained,Not obtained,Stockport- Services to Place
8403,Stockport Council,Live (Ongoing),270000Â  Information Communication Technology,HB overpayment recovery,Call Off (External),Concession,01/10/2019,12.0,36.0,30/09/2020,No,30/09/2022,01/07/2020,"Â£107,000.00","Â£322,000.00",Civica UK Limited,Large ,1628868,SE1 9LQ,Stockport- Corporate & Support Services
8447,Stockport Council,Live (Ongoing),150000Â  Consultancy,Strategic Leisure Procurement Support,RBS - Low/Med - Simple (RFQ),Contract,01/02/2020,24.0,24.0,31/03/2022,No,,,"Â£19,504.00","Â£39,009.00","The Sport, Leisure and Culture Consultancy",SME,6945670,RH16 1BY,Stockport- Services to People
8467,Stockport Council,Live (Ongoing),270000Â  Information Communication Technology,Supply of additional Nutanix resources,Call Off (External),Framework Agreement,31/12/2019,60.0,60.0,30/12/2024,No,,01/06/2024,Â£0.00,"Â£93,000.00",Softcat Plc,Large ,2174990,SL7 1LW ,Stockport- Corporate & Support Services
8511,Stockport Council,Live (One Off),270000Â  Information Communication Technology,Scanners for Mail and Scanning,RBS - Low - Quick Quote,Contract,24/02/2020,36.0,36.0,23/02/2023,No,,01/10/2022,Â£0.00,"Â£12,600.00",Embrace Digital,SME,10965478,WA4 6HL,Stockport- Corporate & Support Services
8512,Stockport Council,Live (One Off),270000Â  Information Communication Technology,Scanners for Mail and Scanning,RBS - Low - Quick Quote,Contract,24/02/2020,36.0,36.0,23/02/2023,No,,01/10/2022,Â£0.00,"Â£7,120.00",The Document Management Group,SME,5210023,PR7 7ND,Stockport- Corporate & Support Services
8539,Stockport Council,Live (Ongoing),270000Â  Information Communication Technology,Online Community Support,Exemption,Contract,01/04/2020,12.0,12.0,31/03/2021,No,,,"Â£57,962.50","Â£57,962.50",Big White Wall Limited,SME,6227377,EC4Y 8BQ,Stockport- Services to People
8544,Stockport Council,Live (One Off),321100Â  Social Community Care Supplies & Services - Children,Digital Marketing Campaign Â Fostering Service,RBS - Low - Quick Quote,Contract,01/04/2020,6.0,6.0,30/09/2020,No,,,"Â£9,300.00","Â£9,300.00",Newsquest,SME,1676637,HP10 9TY,Stockport- Services to People
8548,Stockport Council,Live (Ongoing),270000Â  Information Communication Technology,Social Media Management System,RBS - Low - Quick Quote,Contract,01/06/2020,12.0,12.0,31/05/2021,No,,,"Â£10,000.00","Â£10,000.00",SocialSignIn Ltd (Orlo),SME,8237170,B5 4AU,Stockport- Corporate & Support Services
8551,Stockport Council,Live (Ongoing),270000Â  Information Communication Technology,Supply of Schools back up system ,Call Off (External),Framework Agreement,01/04/2020,36.0,36.0,31/03/2023,No,31/03/2023,01/12/2022,"Â£15,834.00","Â£47,500.00",XMA Limited,Large ,2051703,NG11 7EP,Stockport- Corporate & Support Services
8553,Stockport Council,Live (One Off),150000Â  Consultancy,Interim Senior Service Manager Learning Disability Provider Service,RBS - Low - Quick Quote,Contract,30/03/2020,6.0,6.0,30/09/2020,No,,,"Â£71,500.00","Â£71,500.00",Baltimore Consulting Ltd,SME,8387222,BS1 4PH,Stockport- Services to People
8628,Stockport Council,Live (One Off),200000Â  Financial Services,Listed Building Insurance Valuations ,RBS - Low - Quick Quote,Contract,01/07/2020,3.0,3.0,01/10/2020,,,,"Â£25,000.00","Â£25,000.00",Jacobs UK Limited,SME,2594504,M15 4GU,Stockport- Corporate & Support Services
8643,Stockport Council,Live (Ongoing),190000Â  Facilities & Management Services,Agency Contracts for additional AMHP capacity,RBS - Low/Med - Simple (RFQ),Contract,20/07/2020,3.0,3.0,23/10/2020,No,,,"Â£31,218.75","Â£31,218.75",Baltimore Consulting Ltd,SME,8387222,BS1 4PH ,Stockport- Services to People
8651,Stockport Council,Live (One Off),270000Â  Information Communication Technology,Nutanix replacement kit,Mini Competition (External),Contract,01/11/2020,60.0,60.0,01/11/2025,No,01/11/2025,01/06/2025,Â£0.00,"Â£1,750,000.00",CDW Limited,Large ,2465350,EC4M 9AF,Stockport- Corporate & Support Services
8660,Stockport Council,Live (One Off),150000Â  Consultancy,Specialist SAP Support,Exemption,Contract,01/09/2020,3.0,3.0,31/12/2020,No,31/12/2020,,Â£0.00,"Â£83,600.00",Edenhouse Solutions Limited,SME,6498946,B46 3JL,Stockport- Corporate & Support Services
8663,Stockport Council,Live (Ongoing),270000Â  Information Communication Technology,Parking Contravention Software,Exemption,Contract,01/08/2020,12.0,12.0,31/07/2023,No,31/07/2023,,"Â£15,713.00","Â£47,139.00",Barbour Logic Limited,SME,5098036,BN43 5HZ,Stockport- Services to Place
8678,Stockport Council,Live (Ongoing),270000Â  Information Communication Technology,Ivanti Security Controls Patch for Server Subscription 1 Yr,RBS - Low - Quick Quote,Contract,06/07/2020,12.0,12.0,05/07/2021,No,05/07/2021,,"Â£11,495.40","Â£11,495.40",Ivanti UK Limited ,SME,5084379,EC4A 3TW,Stockport- Corporate & Support Services
8691,Stockport Council,Live (Ongoing),270000Â  Information Communication Technology,Network monitoring service,Call Off (External),Contract,01/09/2020,12.0,12.0,01/09/2021,No,01/09/2021,,"Â£38,986.75","Â£38,986.75",Insight Direct (UK) Ltd,Large ,2579852,S9 2BU,Stockport- Corporate & Support Services
8697,Stockport Council,Live (Ongoing),260000Â  Human Resources,Head of Service Recruitment,RBS - Low - Quick Quote,Contract,04/09/2020,3.0,3.0,30/11/2020,,,,"Â£15,000.00","Â£15,000.00",PSD,SME,Not obtained,Not obtained,Stockport- Services to Place
8706,Stockport Council,Live (One Off),200000Â  Financial Services,Claims Underwriting Claims Provider,RBS - Low - Quick Quote,Contract,01/10/2020,36.0,36.0,01/10/2023,No,,,"Â£3,300.00","Â£9,900.00",CRIF Decision Solution Ltd,SME,Not obtained,SW1Y 4LB,Stockport- Corporate & Support Services
8798,Stockport Council,Live (Ongoing),200000Â  Financial Services,Banking Service,OJEU Tender,Contract,01/04/2016,60.0,60.0,31/03/2021,No,31/03/2021,,"Â£45,000.00","Â£280,000.00",Barclays,Large ,345 734 5345,M23HQ,Stockport- Corporate & Support Services
9031,Stockport Council,Live (Ongoing),180000Â  Environmental Services,Play Investment Year 3,,,,,,,,,,,,Groundwork Landscapes Ltd,SME,1339901,BL8 4NR,Stockport- Services to Place
9031,Stockport Council,Live (Ongoing),180000Â  Environmental Services,Play Investment Year 4,,,,,,,,,,,,Horticon Ltd,Small,2463373,SK9 6DN,Stockport- Services to Place
9031,Stockport Council,Live (Ongoing),180000Â  Environmental Services,Play Investment Year 5,,,,,,,,,,,,Pennine Playgrounds Limited,SME,3595593,BD20 0EE,Stockport- Services to Place
9067,Stockport Council,Live (Ongoing),370000Â  Utilities,Supply of Electricity Half Hourley,Call Off (External),Contract,01/09/2019,36.0,36.0,30/08/2022,No,30/08/2022,30/08/2021,"Â£1,678,000.00","Â£5,034,000.00",Npower,Large,3652377,SN5 6BP,Stockport- Corporate & Support Services
9068,Stockport Council,Live (Ongoing),370000Â  Utilities,Supply of Electricity Non Half Hourley,Call Off (External),Contract,01/09/2019,36.0,36.0,30/08/2022,No,30/08/2022,30/08/2021,"Â£610,000.00","Â£1,830,000.00",TG&Power,Large,2172239,E14 5BF,Stockport- Corporate & Support Services
9069,Stockport Council,Live (Ongoing),370000Â  Utilities,Supply of Gas,Call Off (External),Contract,01/10/2019,36.0,36.0,30/09/2022,No,30/09/2022,30/09/2021,"Â£833,000.00","Â£2,499,000.00",Gazprom,Large,3904624,NW1 3BF,Stockport- Corporate & Support Services
9115,Stockport Council,Live (Ongoing),181900-Environmental Services : Testing & Inspection : ,Fountain Repair & Maintenance,Tender,Contract,01/11/2020,48.0,48.0,31/10/2024,No,,01/01/2024,"Â£13,461.00","Â£53,844.00",The Fountain Company,SME,3654927,SK13 2NS,Stockport- Services to Place
9120,Stockport Council,Live (One Off),150000Â  Consultancy,Building Surveying Design Services for Gatley Hill House,Mini Competition (External),Contract,30/01/2020,14.0,14.0,30/04/2021,No,30/04/2021,,"Â£18,760.00","Â£18,760.00",Rider Levett Bucknall UK Ltd.,Large,4653580,B3 2BH,Stockport- Corporate & Support Services
9121,Stockport Council,Live (One Off),150000Â  Consultancy,Mechanical & Electrical Design Services for Gatley Hill House,Mini Competition (External),Contract,30/01/2020,14.0,14.0,30/04/2021,No,30/04/2021,,"Â£15,895.00","Â£15,895.00",ECS Consultats Ltd,SME,4556533,SK8 2DP,Stockport- Corporate & Support Services
9122,Stockport Council,Live (One Off),150000Â  Consultancy,Hazel Grove and Cheadle Primary External Works - Building Surveying Consultancy,Mini Competition (External),Contract,30/01/2020,14.0,14.0,30/04/2021,No,30/04/2021,,"Â£26,780.00","Â£26,780.00",David Trowler Associates,SME,GBML521629,CH45 3LQ,Stockport- Corporate & Support Services
