Indicator Name,Age Group,County,Provider,Eligible Population,Number With QI Flag,Rate High?
3AP,18+,Onondaga,County,722,5,
2AP,18+,Manhattan,UNIVERSITY SETTLEMENT SOCIETY OF NEW YORK,21,3,NO
2AP,18+,Bronx,COORDINATED BEHAVIORAL CARE IPA,1378,181,
2AP,18+,Brooklyn,VISITING NURSE SERVICE OF NEW YORK,26,2,
2AP,18+,Schenectady,County,1628,123,
2AP,18+,Queens,County,2310,471,
2AP,18+,Schenectady,County,1555,105,
2AP,0-17,Suffolk,SCO FAMILY OF SERVICES,27,1,NO
2AP,18+,Putnam,County,572,46,
3AP,18+,Manhattan,"PATHWAYS TO HOUSING, INC.",84,0,NO
2AP,18+,Putnam,County,227,28,
3AP,18+,Clinton,County,356,1,
2AP,18+,Broome,GREATER BINGHAMTON HEALTH CENTER,44,7,
2AP,18+,Orange,BON SECOURS COMMUNITY HOSPITAL,143,12,
2AP,18+,Onondaga,TOMPKINS COUNTY MENTAL HEALTH SERVICES,28,3,NO
3AP,0-17,Westchester,WHITE PLAINS HOSPITAL MEDICAL CENTER,36,0,NO
2AP,18+,Wayne,ST. JOSEPH'S MEDICAL CENTER,70,20,YES
2AP,0-17,Erie,MID-ERIE COUNSELING AND TREATMENT SERVICES,63,3,NO
2AP,0-17,Steuben,County,119,4,
3AP,18+,Manhattan,NYC-HHC AGENCY NETWORK,4916,15,
3AP,0-17,Broome,OMH STATE PC NETWORK,63,0,NO
3AP,18+,Allegany,"ALLEGANY REHABILITATION ASSOCIATES, INC.",90,0,
3AP,18+,Manhattan,"FEDCAP REHABILITATION SERVICES, INC.",82,0,NO
3AP,18+,Region,Region,3107,11,
2AP,0-17,Dutchess,County,275,15,
2AP,0-17,Monroe,County,1805,63,
2AP,18+,Ontario,County,86,15,
2AP,0-17,Steuben,STEUBEN COUNTY COMMUNITY MENTAL HEALTH CENTER,42,3,
3AP,18+,Tompkins,ALC & SUB. ABUSE RECOVERY SVC COU. OF TOMPKIN,29,0,NO
2AP,0-17,Chenango,County,68,3,
3AP,18+,Madison,County,59,0,
3AP,18+,Staten Island,SOUTH BEACH PSYCHIATRIC CENTER,475,3,NO
2AP,18+,Rockland,ROCKLAND PSYCHIATRIC CENTER,413,131,YES
3AP,18+,Brooklyn,County,11991,55,
3AP,18+,Manhattan,"HERITAGE HEALTH AND HOUSING, INC.",26,0,NO
3AP,18+,Dutchess,HUDSON VALLEY ENDOSCOPIC CTR,24,0,
3AP,18+,Steuben,County,100,0,
2AP,18+,Saratoga,VISITING NURS SVC/SCHTD & SAR CNTY,63,9,
3AP,18+,Onondaga,SUNY HEALTH SCIENCE CENTER-UNIVERSITY HOSPITA,357,2,NO
2AP,18+,Albany,County,5961,938,
2AP,18+,Manhattan,LINCOLN MED MENTAL HLTH CTR AI,55,4,
2AP,18+,Wayne,County,203,20,
2AP,18+,Otsego,County,764,66,
3AP,18+,Manhattan,NRI GROUP LLC,73,1,NO
3AP,0-17,Cortland,County,58,0,
2AP,18+,Region,Region,10137,849,
2AP,18+,Dutchess,County,1291,160,
2AP,0-17,Sullivan,SULLIVAN COUNTY DEPARTMENT OF COMMUNITY SERV.,27,1,
3AP,0-17,Steuben,"PATHWAYS, INC.",33,0,NO
2AP,18+,Manhattan,CONEY ISLAND HOSPITAL SCM,434,33,
3AP,18+,Manhattan,NEW YORK HOSP MED CTR QUEENS,320,1,
3AP,0-17,Saratoga,HEALTHCARE PARTNERS OF SARATOGA LTD,32,0,
3AP,0-17,Schoharie,County,29,0,
3AP,0-17,Saratoga,ALLIANCE EMERGENCY SYSTEMS,26,0,
3AP,0-17,Bronx,COORDINATED BEHAVIORAL CARE IPA,287,0,
3AP,0-17,Suffolk,BROOKHAVEN MEMORIAL HOSPITAL MEDICAL CENTER,46,0,NO
3AP,0-17,Onondaga,HUTCHINGS PSYCHIATRIC CENTER,70,0,
3AP,0-17,Warren,ADIRONDACK HEALTH INSTITUTE INC,45,0,
3AP,18+,Brooklyn,County,11912,51,
3AP,18+,Westchester,"CENTRAL NASSAU GUIDANCE AND COUN. SERV., INC.",158,2,
3AP,18+,Chemung,IRA DAVENPORT MEM HSP IN,118,1,
2AP,18+,Manhattan,HENRY STREET SETTLEMENT,98,17,NO
2AP,0-17,Sullivan,County,154,7,
3AP,18+,Jefferson,County,525,3,
3AP,18+,Livingston,County,408,1,
2AP,0-17,Orange,County,250,15,
2AP,0-17,Queens,ASONE HEALTH CARE IPA,156,2,
3AP,18+,Westchester,WHITE PLAINS HOSPITAL MEDICAL CENTER,431,2,
2AP,18+,Manhattan,"SAMARITAN DAYTOP VILLAGE, INC.",319,31,
2AP,18+,Nassau,"CENTRAL NASSAU GUIDANCE AND COUN. SERV., INC.",198,25,NO
2AP,18+,Manhattan,CHARLES B WANG COMM HTH CTR I,206,27,
2AP,18+,Queens,County,9733,1229,
2AP,18+,Schoharie,County,116,12,
3AP,18+,Cattaraugus,SOUTHERN TIER COMMUNITY HLTH,85,1,
3AP,18+,Brooklyn,HASC DIAGNOSTIC & TREAT CTR,213,12,
2AP,18+,Dutchess,County,1231,150,
3AP,18+,Queens,WELLLIFE NETWORK INC.,690,6,
2AP,0-17,Delaware,County,29,1,
3AP,18+,Ulster,County,1047,4,
3AP,0-17,Manhattan,"UPPER MANHATTAN M H CENTER, INC. AKA THE EMMA",39,0,
2AP,18+,Greene,County,260,18,
2AP,18+,Oneida,County,1708,152,
2AP,18+,Manhattan,NATIONAL ASSOCIATION ON DRUG ABUSE PROBLEMS,279,24,
2AP,18+,Manhattan,County,25364,2661,
2AP,18+,Schoharie,County,122,13,
2AP,0-17,Saratoga,County,278,3,
2AP,18+,Allegany,County,168,14,
3AP,18+,Ulster,"HUDSON VALLEY MENTAL HEALTH, INC.",33,0,
2AP,18+,Manhattan,NYU DOWNTOWN HOSPITAL,40,3,
2AP,18+,Madison,MADISON COUNTY COMMUNITY SERVICES BOARD,51,7,NO
2AP,18+,Bronx,ST. LUKE'S-ROOSEVELT HOSPITAL CENTER,69,5,NO
3AP,18+,Onondaga,County,2633,7,
3AP,0-17,Suffolk,"NEW HORIZON COUNSELING CENTER, INC., THE",27,0,
2AP,18+,Genesee,County,302,16,
3AP,0-17,Nassau,EPISCOPAL HEALTH SERVICES INC.,24,0,NO
2AP,0-17,Monroe,"LIBERTY RESOURCES, INC.",26,0,
2AP,18+,Fulton,County,229,20,
2AP,18+,Greene,County,270,14,
3AP,0-17,Allegany,County,26,0,
3AP,18+,Saratoga,THE SARATOGA HOSPITAL,338,3,
2AP,0-17,Tompkins,County,80,3,
2AP,18+,Onondaga,"LIBERTY RESOURCES, INC.",230,20,NO
2AP,18+,Livingston,County,306,26,
3AP,18+,Brooklyn,DIASPORA COMMUNITY SERVICES  AI,23,0,
2AP,18+,Queens,"THE FORTUNE SOCIETY, INC.",33,2,NO
2AP,0-17,Essex,County,35,0,
3AP,0-17,Oneida,ST. LUKE'S MEMORIAL HOSPITAL CENTER,40,0,NO
3AP,18+,Manhattan,"NEW YORK GRACIE SQUARE HOSPITAL, INC., THE",69,1,NO
3AP,0-17,Albany,PARSONS CHILD AND FAMILY CENTER,165,0,
3AP,18+,Nassau,NASSAU HEALTH CARE CORP/NASSAU UNIV MED CTR,282,2,
3AP,18+,Monroe,A C CENTER INC,43,0,NO
3AP,18+,Washington,County,104,0,
3AP,0-17,Ulster,ASTOR SERVICES FOR CHILDREN & FAMILIES,26,0,
3AP,18+,Brooklyn,County,11991,55,
2AP,18+,Brooklyn,PARCARE COMMUNITY HEALTH NETWORK,25,2,
2AP,0-17,Broome,County,372,13,
3AP,18+,Manhattan,"UPPER ROOM AIDS MINISTRY, INC: ADHC",134,1,
2AP,18+,Saratoga,County,599,60,
2AP,18+,Westchester,WESTCHESTER COUNTY HEALTH CARE CORPORATION,514,68,
2AP,18+,Chemung,County,410,39,NO
3AP,18+,Queens,BRIGHTPOINT HEALTH,97,1,
3AP,18+,Chautauqua,TLC HEALTH NETWORK,58,0,NO
3AP,18+,Schenectady,"ARMS ACRES, INC.",64,1,
2AP,0-17,Chautauqua,County,208,5,
2AP,18+,Suffolk,County,930,191,
2AP,18+,Bronx,County,14967,1531,
3AP,0-17,Orange,ORANGE COUNTY DEPARTMENT OF MENTAL HEALTH,74,0,NO
2AP,0-17,Bronx,NYC-HHC LINCOLN MEDICAL & MENTAL HEALTH CENTE,47,2,NO
2AP,18+,Cattaraugus,County,2,0,
3AP,18+,Montgomery,County,476,1,
2AP,0-17,Livingston,County,65,0,
2AP,18+,Nassau,"MENTAL HEALTH ASSOCIATION OF NASSAU COUNTY, I",103,16,
2AP,0-17,Brooklyn,"ODA PRIMARY HLTH CARE CTR,INC",22,0,
3AP,18+,Queens,"COMMUNITY HEALTHCARE NETWORK, INC.",331,1,NO
2AP,18+,Erie,HEALTH HOME PARTNERS OF WNY LLC,919,78,
2AP,18+,Queens,OUTREACH DEVELOPMENT CORPORATION,41,0,
2AP,0-17,Cortland,County,70,1,
3AP,18+,Manhattan,NATIONAL ASSOCIATION ON DRUG ABUSE PROBLEMS,204,0,
2AP,18+,Delaware,County,104,5,
3AP,18+,Brooklyn,SLA ASSOCIATES LLC,42,0,
3AP,18+,Oswego,"ONONDAGA CASE MGMNT SERVICES, INC DBA CIRCARE",57,0,
3AP,0-17,Westchester,"WESTCHESTER JEWISH COMMUNITY SERVICES, INC.",112,0,NO
2AP,18+,Sullivan,County,580,70,
3AP,18+,Manhattan,"COMMUNITY HEALTH PROJECT, INC.",185,0,
2AP,0-17,Schuyler,County,16,0,
2AP,18+,Schenectady,County,1527,118,
2AP,18+,Onondaga,"CAPITAL BEHAVIORAL HEALTH NETWORK, LLC BHCC",32,8,
3AP,18+,Jefferson,County,492,3,
3AP,18+,Albany,AIDS COUNCIL OF NENY AI,115,1,NO
2AP,18+,Orleans,County,108,10,
2AP,18+,Rensselaer,"HUDSON-MOHAWK RECOVERY CENTER, INC.",29,1,
2AP,0-17,Albany,County,1474,59,
3AP,18+,Sullivan,County,1801,8,
3AP,18+,Suffolk,JOHN T. MATHER MEMORIAL HOSPITAL,157,3,NO
3AP,18+,Onondaga,County,2465,9,
3AP,0-17,Dutchess,County,275,0,
3AP,18+,Orange,"REHABILITATION SUPPORT SERVICES, INC.",22,0,
2AP,0-17,Brooklyn,NYC-HHC AGENCY NETWORK,220,7,
2AP,0-17,Brooklyn,JEWISH CHILD CARE ASSOCIATION OF NEW YORK,55,4,NO
3AP,0-17,Manhattan,THE NEW YORK AND PRESBYTERIAN HOSPITAL,154,0,
3AP,18+,Clinton,CHAMPLAIN VALLEY PHYSICIANS HOSP MED CENTER,44,2,
3AP,18+,Cortland,County,171,0,
3AP,18+,Queens,County,9686,55,
2AP,18+,Manhattan,BRIGHTPOINT HEALTH,583,41,
2AP,18+,Queens,NEW YORK FLUSHING HOSPITAL AND MEDICAL CENTER,403,49,NO
2AP,18+,Schuyler,County,69,1,
2AP,18+,Manhattan,"ARGUS COMMUNITY, INC.",367,38,NO
3AP,18+,Montgomery,County,497,0,
2AP,18+,Seneca,County,119,15,
3AP,18+,Manhattan,"BOWERY RESIDENTS' COMMITTEE, INC.",141,0,
3AP,18+,Bronx,"SAMARITAN DAYTOP VILLAGE, INC.",458,3,
2AP,0-17,Manhattan,NYC-HHC HARLEM HOSPITAL CENTER,57,2,
2AP,18+,Westchester,ST. JOHN'S RIVERSIDE HOSPITAL,68,9,
2AP,18+,Nassau,County,5083,626,
2AP,18+,Queens,"THE BRIDGE, INC.",162,17,
3AP,0-17,Warren,County,220,0,
2AP,18+,Broome,ADDICTION CTR OF BROOME CNTY,27,1,
3AP,18+,Nassau,"SOUTHEAST NASSAU GUIDANCE CENTER, INC.",38,0,NO
2AP,0-17,Manhattan,NYC-HHC QUEENS HOSPITAL CENTER,28,1,NO
3AP,18+,Westchester,"MONTEFIORE MOUNT VERNON HOSPITAL, INC.",95,0,
3AP,0-17,Franklin,"CITIZEN ADVOCATES, INC. DBA NORTH STAR INDUST",73,0,
2AP,18+,Saratoga,County,596,60,
3AP,0-17,Essex,County,35,0,
2AP,18+,Westchester,County,8932,1202,
2AP,18+,Niagara,LOCKPORT MEMORIAL HOSPITAL,43,4,NO
2AP,18+,Chenango,County,166,15,
2AP,0-17,Columbia,COLUMBIA COUNTY DEPARTMENT OF HUMAN SERVICES,28,2,
3AP,18+,Onondaga,"FAMILY SERVICES OF CHEMUNG COUNTY, INC.",35,0,NO
2AP,18+,Onondaga,SYRACUSE COMM HEALTH CTR  INC,111,4,
2AP,18+,Putnam,County,494,39,
3AP,18+,Saint Lawrence,OMH STATE PC NETWORK,117,0,NO
3AP,18+,Wayne,"HUTHER-DOYLE MEMORIAL INSTITUTE, INC.",32,0,NO
2AP,18+,Herkimer,County,202,12,
3AP,18+,Suffolk,"NEW HORIZON COUNSELING CENTER, INC., THE",75,0,NO
3AP,18+,Bronx,OMH STATE PC NETWORK,217,4,NO
2AP,18+,Essex,MENTAL HEALTH ASSOCIATION IN ESSEX COUNTY,24,2,
2AP,18+,Bronx,HHC/BELIEVUE HSP CTR SCM,26,0,
3AP,18+,Columbia,County,220,1,
3AP,18+,Washington,County,123,0,
2AP,18+,Manhattan,JEWISH BOARD OF FAMILY & CHILDREN'S SERVICES,898,121,
2AP,18+,Rockland,County,1067,185,
3AP,18+,Warren,County,774,0,
3AP,18+,Albany,"EQUINOX, INC.",116,0,NO
2AP,18+,Manhattan,GODDARD RIVERSIDE COMMUNITY CENTER,28,5,
3AP,0-17,Ulster,THE INSTITUTE FOR FAMILY HEALTH,56,0,
3AP,18+,Genesee,GENESEE COUNTY MENTAL HEALTH SERVICES,100,0,NO
2AP,18+,Suffolk,SUFFOLK COUNTY COMMUNITY MENTAL HYGIENE SERV,200,25,
2AP,0-17,Westchester,County,754,23,
3AP,0-17,Oneida,County,354,0,NO
3AP,18+,Monroe,HIGHLAND HOSPITAL OF ROCHESTER,482,2,NO
2AP,18+,Brooklyn,County,12037,1304,
2AP,18+,Oneida,BUFFALO BEACON CORP,59,0,NO
2AP,18+,Oswego,County,386,27,
2AP,18+,Sullivan,County,739,91,
2AP,18+,Broome,County,1164,92,
3AP,18+,Manhattan,"INWOOD COMMUNITY SERVICES, INC.",82,0,
3AP,0-17,Suffolk,"FAMILY SERVICE LEAGUE, INC.",47,0,NO
2AP,18+,Brooklyn,HHC WOODHULL MED CTR COBRA AI,25,4,NO
3AP,18+,Albany,ALBANY MEDICAL CENTER,298,1,
2AP,18+,Manhattan,"TRI CENTER, INC.",22,1,NO
2AP,0-17,Erie,County,659,35,
2AP,18+,Franklin,County,377,30,
2AP,18+,Albany,HUDSON RIVER HEALTH CARE,230,63,
3AP,0-17,Steuben,County,117,0,
2AP,0-17,Manhattan,JEWISH CHILD CARE ASSOCIATION OF NEW YORK,23,1,
2AP,18+,Bronx,RECOVERY HEALTH SOLUTIONS IPA,237,17,
2AP,18+,Columbia,County,221,22,
2AP,18+,Brooklyn,County,11601,1271,
2AP,18+,Bronx,"MONTEFIORE MOUNT VERNON HOSPITAL, INC.",117,9,NO
3AP,18+,Cortland,FAMILY COUNSELING SERVICES OF CORTLAND CO.INC,83,0,
2AP,0-17,Washington,WARREN-WASHINGTON ASSOCIATION FOR MENTAL HEAL,26,1,NO
2AP,18+,Albany,County,5195,873,
2AP,18+,Dutchess,"ACCESS: SUPPORTS FOR LIVING, INC.",45,7,NO
3AP,18+,Queens,"THE FORTUNE SOCIETY, INC.",34,0,
3AP,18+,Queens,"ACMH, INC.",33,0,
2AP,18+,Franklin,County,369,29,
2AP,0-17,Washington,County,67,1,
2AP,18+,Manhattan,"THE NEW YORK GRACIE SQUARE HOSPITAL, INC.",156,20,
3AP,18+,Nassau,HUNTINGTON HOSPITAL,34,0,
3AP,18+,Sullivan,SULLIVAN COUNTY DEPARTMENT OF COMMUNITY SERV.,141,2,NO
3AP,0-17,Albany,ST. CATHERINE'S CENTER FOR CHILDREN,40,0,
2AP,18+,Orange,County,1079,155,YES
2AP,18+,Bronx,"UNITED BRONX PARENTS, INC.",400,30,NO
2AP,18+,Rockland,HUDSON RIVER HEALTH CARE,148,28,
2AP,18+,Rockland,"BIKUR CHOLIM, INC.",34,2,NO
2AP,0-17,Schenectady,County,310,13,
2AP,18+,Onondaga,County,2633,232,
3AP,0-17,Rockland,COORDINATED BEHAVIORAL HEALTH SERVICES IPA,99,0,
2AP,18+,Albany,County,2311,461,
2AP,18+,Chemung,County,590,74,
2AP,18+,Schuyler,County,79,7,
3AP,18+,Manhattan,"HOUSING WORKS SER,INC AADC",164,0,
3AP,18+,Livingston,NICHOLAS H. NOYES MEMORIAL HOSPITAL,118,0,NO
2AP,18+,Broome,County,1119,79,
3AP,18+,Staten Island,County,1545,11,
2AP,0-17,Montgomery,County,135,4,
2AP,0-17,Cayuga,County,115,1,
3AP,0-17,Albany,UCP ASSN OF THE CAPITAL DIST,68,0,
2AP,0-17,Cayuga,AUBURN COMMUNITY HOSPITAL,70,1,
2AP,18+,Albany,"REHABILITATION SUPPORT SERVICES, INC.",485,63,
2AP,18+,Nassau,NORTH SHORE-LONG ISLAND JEWISH HEALTH SYSTEM,1736,203,
2AP,0-17,Washington,WARRENSBURG HEALTH CENTER,26,0,NO
2AP,0-17,Broome,County,372,13,
2AP,18+,Dutchess,County,1327,148,
3AP,18+,Suffolk,"BROOKHAVEN MEMORIAL HOSPITAL MEDICAL CENTER,",431,0,
2AP,18+,Schenectady,County,1601,119,
2AP,18+,Albany,820 RIVER STREET INC.,24,0,NO
2AP,18+,Essex,County,128,16,
3AP,18+,Herkimer,County,266,0,
3AP,18+,Suffolk,County,3895,15,
2AP,18+,Cortland,CORTLAND COUNTY COMMUNITY SERVICES BOARD,41,4,NO
2AP,18+,Westchester,UNIVERSITY BEHAVIORAL ASSOCIATES IN,166,25,
3AP,0-17,Clinton,CHAMPLAIN VALLEY PHYSICIANS HOSP MED CENTER,77,0,
3AP,18+,Sullivan,County,1246,2,
2AP,18+,Erie,County,2129,216,NO
2AP,18+,Putnam,County,505,40,
3AP,18+,Bronx,"RIVERDALE MENTAL HEALTH ASSOCIATION, INC.",119,3,NO
3AP,18+,Statewide,Statewide,16344,88,
3AP,18+,Lewis,County,70,0,
3AP,18+,Staten Island,County,1731,14,NO
2AP,18+,Erie,MEDFIRST URGENT CARE PLLC,84,8,NO
3AP,18+,Queens,"SAMARITAN DAYTOP VILLAGE, INC.",391,1,
2AP,18+,Columbia,County,218,20,
2AP,0-17,Sullivan,County,132,6,
2AP,18+,Oneida,County,1582,151,
2AP,0-17,Clinton,County,104,4,
2AP,0-17,Greene,County,70,3,
3AP,0-17,Manhattan,MOUNT SINAI MEDICAL CENTER,91,0,NO
2AP,18+,Nassau,HUDSON RIVER HEALTH CARE,245,40,
2AP,18+,Delaware,County,104,4,
2AP,18+,Oneida,"UPSTATE CEREBRAL PALSY, INC.",175,13,
2AP,18+,Herkimer,HERKIMER COUNTY COMMUNITY SERVICES BOARD,36,2,
3AP,18+,Albany,County,19,0,
3AP,18+,Dutchess,MEDICAL ARTS SANITARIUM,56,0,NO
2AP,18+,Steuben,"PATHWAYS, INC.",21,2,
2AP,18+,Cayuga,CONFIDENTIAL HELP FOR AL & DR,22,3,NO
2AP,0-17,Niagara,County,297,14,
2AP,18+,Franklin,County,382,32,
2AP,18+,Dutchess,County,1319,161,
3AP,18+,Oneida,"THE NEIGHBORHOOD CENTER, INC.",134,0,
2AP,18+,Erie,"LIVING OPPORTUNITIES OF DEPAUL, INC.",47,9,NO
3AP,18+,Albany,"COMMUNITY HEALTHCARE NETWORK, INC.",62,0,
3AP,18+,Rensselaer,County,882,4,
3AP,0-17,Onondaga,County,582,1,
2AP,18+,Brooklyn,BROOKLYN BUREAU OF COMMUNITY SERVICE,93,21,
3AP,18+,Putnam,UCPA OF PUTNAM & SO DUTCHESS,36,0,NO
2AP,0-17,Nassau,SOUTH SHORE CHILD GUIDANCE CENTER,42,1,NO
3AP,18+,Ulster,County,1095,6,
3AP,0-17,Monroe,ASTOR SERVICES FOR CHILDREN & FAMILIES,47,0,
2AP,18+,Essex,ADIRONDACK HEALTH INSTITUTE INC,25,0,
3AP,18+,Brooklyn,BED STUY FAMILY HLTH CTR,101,0,
3AP,18+,Bronx,County,6109,21,
3AP,0-17,Manhattan,NYC-HHC KINGS COUNTY HOSPITAL CENTER,93,0,NO
2AP,0-17,Yates,County,41,1,
2AP,18+,Schuyler,SCHUYLER HOSPITAL,35,0,
2AP,18+,Westchester,"SANCIA WELLNESS, INC.",25,2,
2AP,18+,Brooklyn,"BROOKLYN CENTER FOR PSYCHOTHERAPY, INC.",113,4,NO
3AP,18+,Bronx,"UNIV. CONSULTATION & TX CTR FOR MH, INC.",76,0,NO
2AP,18+,Cortland,"ONONDAGA CASE MGMNT SERVICES, INC DBA CIRCARE",23,1,
2AP,18+,Albany,"CAPITAL BEHAVIORAL HEALTH NETWORK, LLC BHCC",1762,171,
3AP,0-17,Nassau,NORTHWELL HEALTH NETWORK,148,0,
3AP,18+,Albany,"COMMUNITY HEALTHCARE NETWORK, INC.",30,0,
2AP,0-17,Steuben,ST JAMES MERCY HOSPITAL,22,1,
3AP,18+,Putnam,County,239,1,
3AP,18+,Saint Lawrence,CANTON-POTSDAM HOSPITAL,145,0,
2AP,18+,Wayne,County,210,24,
2AP,18+,Oneida,County,1620,151,
3AP,0-17,Erie,SISTERS OF CHARITY HOSP,24,0,
3AP,18+,Warren,County,763,0,
3AP,18+,Ontario,County,352,1,
2AP,0-17,Putnam,County,27,0,
2AP,0-17,Orange,MIDDLETOWN COMM HEALTH CENTER,31,2,NO
3AP,0-17,Onondaga,ST. JOSEPH'S HOSPITAL HEALTH CENTER,211,0,NO
2AP,0-17,Albany,UCP ASSN OF THE CAPITAL DIST,59,3,NO
2AP,18+,Onondaga,OMH STATE PC NETWORK,229,58,YES
2AP,18+,Washington,County,105,4,NO
2AP,18+,Bronx,FEDERATION EMPLOYMENT & GUIDANCE SERVICE,513,105,YES
3AP,18+,Queens,"LIFESPIRE, INC.",39,1,NO
2AP,18+,Otsego,OTSEGO COUNTY COMMUNITY SERVICES BOARD,53,6,
2AP,18+,Steuben,County,368,39,
2AP,18+,Oneida,"CENTRAL NEW YORK SERVICES, INC.",43,5,NO
2AP,18+,Nassau,LI JEWISH MEDICAL CENTER ZUCKER HILLSIDE DIV,26,2,
3AP,18+,Queens,NEW YORK FLUSHING HOSPITAL AND MEDICAL CENTER,421,1,NO
2AP,18+,Suffolk,ST. CATH OF SIENA MC-D/B/A ST.CATH SIENA HOSP,185,32,YES
3AP,18+,Cattaraugus,County,275,2,NO
2AP,0-17,Cortland,County,56,2,
2AP,18+,Rensselaer,County,429,47,
2AP,18+,Cortland,County,25,4,
3AP,18+,Queens,"LONG ISLAND CONSULTATION CENTER, INC.",106,0,
3AP,18+,Rockland,County,1078,4,
2AP,0-17,Orange,COORDINATED BEHAVIORAL HEALTH SERVICES IPA,161,5,
3AP,18+,Albany,"HOPE HOUSE, INC.",23,0,NO
3AP,18+,Erie,MH SERVS-ERIE CO SE CORP V DBA SPECTRUM HSVCS,303,1,NO
2AP,18+,Orleans,MEDINA MEMORIAL HOSPITAL,23,2,NO
2AP,18+,Columbia,County,220,24,
2AP,18+,Niagara,County,1364,101,
2AP,0-17,Dutchess,County,346,16,
2AP,18+,Allegany,"ALLEGANY REHABILITATION ASSOCIATES, INC.",53,10,NO
2AP,0-17,Wyoming,County,34,1,
2AP,18+,Saratoga,ADIRONDACK HEALTH INSTITUTE INC,46,7,
2AP,18+,Essex,County,131,12,
2AP,18+,Orleans,County,117,11,
2AP,18+,Bronx,"COMMUNITY HEALTH PROJECT, INC.",21,0,
3AP,0-17,Dutchess,"THE COLLABORATIVE FOR CHILDREN AND FAMILIES,",22,0,
2AP,18+,Westchester,SULLIVAN COUNTY DEPARTMENT OF COMMUNITY SERV.,41,4,NO
3AP,0-17,Nassau,CATHOLIC CHARITIES OF ROCKVILLE CENTRE,24,0,
2AP,0-17,Brooklyn,"INTERBOROUGH DEVELOP & CONSULTATION CTR, INC.",65,1,
3AP,18+,Tompkins,County,394,1,
3AP,0-17,Queens,NEW YORK FLUSHING HOSPITAL AND MEDICAL CENTER,26,0,NO
3AP,18+,Seneca,County,122,1,
3AP,0-17,Broome,CATHOLIC CHARITIES OF BROOME COUNTY - DIOCESE,165,0,
2AP,18+,Rockland,County,1045,182,
3AP,18+,Franklin,County,366,0,
2AP,0-17,Albany,OMH STATE PC NETWORK,180,8,
2AP,18+,Nassau,County,5286,588,
2AP,18+,Washington,County,10,2,
3AP,18+,Onondaga,DIGESTIVE DISEASE CTR CNTRL NY LLC,26,0,
3AP,0-17,Brooklyn,IDUHA IPA,46,0,
2AP,18+,Dutchess,NORTHERN DUTCHESS HOSPITAL,73,8,NO
2AP,18+,Montgomery,County,480,36,
3AP,0-17,Cattaraugus,County,118,0,
3AP,18+,Queens,NYC-HHC JACOBI MEDICAL CENTER,38,0,
3AP,18+,Cattaraugus,OLEAN GENERAL HOSPITAL,277,3,
2AP,0-17,Cortland,County,72,1,
3AP,0-17,Queens,"HUDSON RIVER HEALTHCARE, INC.",39,0,
3AP,0-17,Oneida,"UPSTATE CEREBRAL PALSY, INC.",180,1,
2AP,18+,Onondaga,County,2613,246,
2AP,18+,Genesee,"LIVING OPPORTUNITIES OF DEPAUL, INC.",51,11,
2AP,0-17,Nassau,County,535,13,
2AP,18+,Orange,County,1422,176,
2AP,18+,Brooklyn,County,11991,1325,
3AP,0-17,Brooklyn,NYC-HHC KINGS COUNTY HOSPITAL CENTER,105,0,
3AP,18+,Westchester,County,2565,14,NO
2AP,18+,Region,Region,4179,568,
2AP,18+,Clinton,County,336,39,
2AP,18+,Saint Lawrence,County,441,27,NO
3AP,18+,Schoharie,County,54,0,NO
2AP,18+,Suffolk,HUNTINGTON HOSPITAL,109,9,NO
3AP,0-17,Delaware,County,34,0,
3AP,18+,Tompkins,County,296,1,
3AP,18+,Westchester,County,9024,58,
3AP,0-17,Westchester,"FAMILY SERVICE LEAGUE, INC.",47,0,
3AP,18+,Westchester,NORTHWELL HEALTH NETWORK,234,1,
2AP,18+,Bronx,PERRY AVE FAMILY MEDICAL CTR,27,1,
2AP,18+,Manhattan,County,25262,2645,
2AP,18+,Chautauqua,BROOKS MEMORIAL HOSPITAL,151,14,
3AP,18+,Franklin,"CITIZEN ADVOCATES, INC. DBA NORTH STAR INDUST",305,2,
2AP,18+,Brooklyn,"START TREATMENT & RECOVERY CENTERS, INC.",309,27,
2AP,18+,Schoharie,County,127,14,
3AP,18+,Manhattan,"FEDCAP REHABILITATION SERVICES, INC.",119,2,
3AP,18+,Monroe,"HUTHER-DOYLE MEMORIAL INSTITUTE, INC.",1039,3,
2AP,18+,Clinton,County,86,12,
2AP,18+,Chemung,CATHOLIC CHARITIES OF THE DIOCESE OF ROCHESTE,37,6,
2AP,18+,Putnam,"ST. CHRISTOPHER'S INN, INC.",44,1,
2AP,18+,Onondaga,County,821,119,
3AP,18+,Manhattan,County,24802,89,
2AP,18+,Sullivan,County,1858,228,
2AP,18+,Saint Lawrence,County,372,17,NO
2AP,0-17,Allegany,County,27,0,
3AP,0-17,Suffolk,SAGAMORE CHILDREN'S PSYCHIATRIC CENTER,50,0,NO
2AP,0-17,Broome,County,308,4,NO
2AP,18+,Wyoming,County,142,11,
2AP,18+,Manhattan,NYC-HHC JACOBI MEDICAL CENTER,44,9,
2AP,18+,Dutchess,County,1304,160,
2AP,0-17,Brooklyn,JEWISH CHILD CARE ASSOCIATION OF NEW YORK,75,0,NO
2AP,18+,Montgomery,County,473,45,
2AP,0-17,Rockland,ST. DOMINIC'S HOME,30,0,
